carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
NO,Italy,Senegal,24,15,24
V7,Italy,France,130,104,129
TS,Italy,,0,2,0
LH,Italy,,0,37,0
SM,Egypt,Italy,27,42,27
SK,Italy,Sweden,11,26,11
AZ,Italy,France,47,87,47
LA,Brazil,Italy,12,55,12
LH,Italy,United States,136,152,135
VS,France,United States,0,4,0
UK,India,United Arab Emirates,0,5,0
S4,Portugal,Portugal,2,2,2
W6,United Arab Emirates,Italy,3,11,3
AI,United Arab Emirates,India,0,3,0
UA,Italy,United States,29,28,29
AZ,Italy,Egypt,6,46,6
BR,Italy,Indonesia,0,23,0
FR,Italy,Bulgaria,21,68,21
NO,United States,Italy,1,1,1
FR,France,Italy,75,68,74
W6,Italy,Spain,37,183,37
TK,Italy,United States,18,2,18
HY,Uzbekistan,Uzbekistan,0,1,0
FR,Italy,Romania,71,212,70
AZ,Italy,Algeria,0,7,0
KR,Cambodia,Thailand,0,1,0
IB,Italy,Mexico,6,25,6
U2,Italy,Italy,1834,241,1816
KU,Italy,Bangladesh,0,5,0
QR,Italy,Pakistan,0,1,0
DY,Italy,Norway,0,77,0
FR,Italy,Croatia,74,195,73
IB,Italy,Argentina,17,4,17
A3,Italy,Egypt,11,28,11
EW,Germany,Italy,76,48,75
QR,Italy,Bangladesh,1,6,1
KL,United States,Italy,1,4,1
LX,Italy,United States,38,52,38
W6,Italy,Portugal,46,55,46
IB,Italy,Ecuador,9,6,9
FR,Italy,Portugal,380,591,376
IB,Italy,Dominican Republic,8,6,8
SK,Norway,Italy,2,7,2
EI,Italy,United States,27,4,27
9U,Italy,Moldova,0,41,0
AH,Italy,Algeria,0,11,0
XQ,Germany,Turkey,1,13,1
JU,Serbia,Italy,26,25,26
WY,Sri Lanka,Italy,0,0,0
HX,Indonesia,Hong Kong,4,0,4
AZ,Germany,Algeria,0,0,0
FJ,Fiji,Tonga,0,9,0
Z8,Bolivia,Bolivia,0,0,0
FR,Portugal,Italy,63,78,62
PK,Pakistan,Pakistan,0,0,0
GF,Italy,Philippines,0,14,0
ET,Italy,Ghana,2,6,2
ET,Italy,,0,4,0
WY,Italy,,0,2,0
TP,Portugal,Italy,15,33,15
NO,Dominican Republic,Italy,6,2,6
HY,Uzbekistan,Georgia,0,0,0
CY,Egypt,Cyprus,1,0,1
EK,Belgium,,0,0,0
1L,Italy,Germany,0,9,0
JU,Slovenia,Serbia,1,0,1
VY,Croatia,Italy,6,9,6
FD,Thailand,Thailand,0,50,0
AZ,Albania,United States,1,0,1
WS,Spain,Canada,1,2,1
FR,Italy,Denmark,125,181,124
AF,United States,,0,0,0
MU,Italy,,0,4,0
WY,Italy,Malaysia,4,45,4
FR,Spain,Italy,420,521,416
FR,Hungary,Italy,30,33,30
B6,Netherlands,United States,0,0,0
AS,United States,Mexico,0,0,0
KL,Italy,El Salvador,0,3,0
LH,Italy,Germany,181,219,179
AD,Brazil,Brazil,0,31,0
QR,Italy,Qatar,0,5,0
TU,Tunisia,,0,0,0
AT,Italy,Nigeria,1,1,1
EK,Italy,New Zealand,4,12,4
CY,Egypt,Greece,0,0,0
V7,Greece,Italy,85,36,84
EY,Thailand,Italy,4,23,4
WY,Germany,Thailand,0,0,0
LG,Italy,Luxembourg,12,17,12
V7,France,Italy,32,27,32
LH,Germany,Guatemala,0,4,0
AT,Italy,Niger,0,1,0
AF,Italy,Canada,19,10,19
TP,France,Brazil,0,0,0
FR,Italy,Sweden,47,103,47
EK,Italy,Mauritius,5,51,5
TU,France,,0,0,0
OB,Argentina,Spain,0,0,0
KU,Italy,Thailand,0,1,0
WY,Switzerland,,0,0,0
FR,Belgium,Italy,47,55,47
IB,Argentina,,0,0,0
GF,Italy,Singapore,0,8,0
TK,Turkey,Spain,0,3,0
UA,Italy,,7,2,7
LO,Italy,Turkey,0,8,0
GF,Turkey,Maldives,0,0,0
EK,South Africa,Maldives,0,0,0
U2,Spain,Italy,169,17,167
SQ,China,,0,0,0
TP,Brazil,,0,0,0
UX,Dominican Republic,Italy,0,4,0
QH,Vietnam,Vietnam,0,1,0
SQ,Italy,,0,4,0
EK,China,Italy,0,0,0
MS,Egypt,Egypt,0,24,0
9U,Turkey,Italy,0,1,0
SN,Italy,,0,13,0
AF,Italy,Brazil,7,19,7
QR,Singapore,Italy,3,3,3
AZ,Italy,Australia,0,5,0
FR,United Kingdom,Italy,191,133,189
AZ,Israel,Italy,3,2,3
U2,Italy,France,864,156,855
G3,Brazil,Italy,0,7,0
PR,Japan,Indonesia,0,0,0
LA,Chile,Argentina,0,2,0
5U,Guatemala,Mexico,0,1,0
TK,Turkey,Italy,15,43,15
EY,Italy,,8,3,8
LA,France,Brazil,0,0,0
EK,United States,Italy,3,1,3
FR,Italy,Netherlands,39,73,39
GF,India,Italy,0,11,0
AK,Malaysia,Indonesia,0,12,0
TP,Italy,Brazil,68,281,67
NO,Italy,Maldives,8,2,8
GF,Italy,India,0,4,0
VA,Australia,Italy,3,1,3
BA,Netherlands,,0,0,0
MU,China,Italy,0,5,0
JU,Greece,Netherlands,0,0,0
NO,Mexico,Italy,5,0,5
W6,Italy,Italy,99,454,98
QR,Turkey,Australia,0,1,0
VA,Australia,Australia,6,6,6
QR,Kenya,Italy,1,1,1
SK,United States,Italy,1,0,1
SN,United States,Italy,0,0,0
LA,Brazil,Brazil,1,15,1
FR,France,France,0,1,0
AF,Italy,Costa Rica,4,7,4
TP,Italy,,0,30,0
NO,Canada,Italy,0,0,0
NP,Egypt,Egypt,0,6,0
FR,Croatia,Italy,24,22,24
EK,Italy,Seychelles,12,7,12
J2,Azerbaijan,Uzbekistan,0,0,0
EY,Italy,Indonesia,28,45,28
SN,France,United States,0,1,0
AC,Italy,United States,178,7,176
CI,Japan,Italy,2,3,2
SN,Italy,El Salvador,0,0,0
LA,Italy,,0,19,0
VS,Germany,United States,0,1,0
BR,Japan,,0,0,0
MU,Italy,Indonesia,0,8,0
AY,Italy,Japan,7,5,7
LG,Luxembourg,Switzerland,1,0,1
KM,Italy,Malta,0,395,0
PW,Tanzania,Tanzania,0,7,0
JL,United Kingdom,Japan,1,0,1
UX,Italy,,0,10,0
KL,Italy,Dominican Republic,3,28,3
BA,Italy,Sri Lanka,0,0,0
AM,United States,Mexico,0,2,0
UA,United States,Poland,1,3,1
LH,Italy,Dominican Republic,6,18,6
AM,Mexico,,0,8,0
OS,Italy,,0,8,0
EN,Italy,Japan,0,10,0
CZ,Italy,Australia,0,6,0
ZH,United Kingdom,Vietnam,0,0,0
IB,Italy,Colombia,25,30,25
AD,United States,Brazil,0,1,0
IB,Colombia,Spain,3,1,3
LG,Spain,Luxembourg,1,0,1
LA,Chile,Italy,6,17,6
SP,Portugal,Portugal,1,7,1
IB,France,Italy,1,1,1
QR,Italy,Thailand,33,94,33
FR,Spain,Belgium,2,4,2
AF,Italy,Mexico,13,13,13
TP,Portugal,Portugal,4,7,4
BR,Japan,France,0,0,0
EK,India,France,0,1,0
VZ,Thailand,Thailand,0,40,0
TK,Italy,Egypt,8,15,8
LH,Italy,Egypt,17,58,17
IB,Spain,Dominican Republic,0,0,0
WS,Italy,United States,0,2,0
AY,Italy,,0,5,0
LH,Italy,Japan,32,71,32
QZ,Indonesia,Australia,0,2,0
BR,Italy,Taiwan,0,2,0
U2,Italy,Germany,117,14,116
AY,Turkey,Japan,0,2,0
BR,Italy,,0,0,0
CZ,Italy,Japan,0,0,0
U2,Italy,Greece,583,117,577
AC,Austria,United States,0,0,0
LG,Luxembourg,Cape Verde,0,4,0
EW,Italy,Germany,169,133,167
MH,Malaysia,Malaysia,1,2,1
ET,Nigeria,Italy,0,2,0
FZ,Sri Lanka,Italy,0,7,0
LA,Peru,Canada,0,0,0
EK,Philippines,Italy,0,3,0
DX,Italy,Italy,0,80,0
WS,Italy,Canada,1,5,1
AR,Italy,Argentina,0,115,0
IB,France,Spain,5,3,5
EW,Germany,Denmark,4,2,4
EE,Italy,Germany,0,3,0
LH,Italy,India,32,24,32
EK,Malaysia,Italy,4,2,4
U2,Italy,Martinique,0,2,0
KL,Italy,Luxembourg,2,0,2
LH,South Africa,Italy,3,0,3
FR,Israel,Spain,0,1,0
OS,Poland,Austria,0,2,0
EY,Italy,Japan,9,16,9
HY,Italy,,0,4,0
LH,Italy,Netherlands,6,12,6
QR,Italy,Seychelles,7,5,7
ET,Ethiopia,Madagascar,2,0,2
TX,France,Guadeloupe,1,0,1
W6,Germany,Italy,0,3,0
QR,Netherlands,Vietnam,1,1,1
UL,Italy,Sri Lanka,1,1,1
AZ,Italy,Mauritius,0,1,0
BT,Italy,Norway,1,0,1
UX,Spain,Cuba,0,1,0
CM,Brazil,Cuba,1,0,1
W4,Romania,Italy,129,104,128
OS,France,Austria,1,5,1
AF,Italy,Netherlands,4,0,4
FR,Italy,Thailand,0,4,0
H2,Peru,Peru,0,16,0
LH,Belgium,Italy,9,4,9
AD,Italy,Brazil,0,3,0
KL,Italy,Georgia,1,0,1
5F,Germany,Moldova,0,1,0
VY,Algeria,France,1,0,1
CM,Argentina,Italy,0,2,0
DX,Denmark,Denmark,0,1,0
AZ,Greece,Italy,1,7,1
E5,Italy,Egypt,29,74,29
FR,Italy,Israel,9,26,9
WF,Norway,Norway,0,12,0
3U,Italy,China,0,16,0
W4,Italy,Bulgaria,0,2,0
LX,Italy,Turkey,1,0,1
KL,Italy,Cuba,1,2,1
A3,Greece,Denmark,0,1,0
QR,Qatar,United Arab Emirates,0,1,0
SN,Canada,Italy,0,1,0
LS,United Kingdom,Italy,13,2,13
AF,United States,Italy,4,10,4
RJ,Italy,Thailand,0,5,0
BR,Indonesia,Italy,0,3,0
AZ,Italy,Republic of Macedonia,0,5,0
DY,Italy,United States,2,0,2
W4,Romania,Spain,2,0,2
SQ,Italy,Japan,3,0,3
W6,Israel,Romania,0,1,0
LH,Albania,Germany,1,0,1
WY,Italy,Australia,0,8,0
WY,Switzerland,Sri Lanka,0,1,0
W9,Lithuania,Italy,0,1,0
OU,Croatia,United States,0,1,0
U2,Italy,Croatia,101,25,100
NO,Greece,Italy,9,4,9
W6,United Kingdom,Austria,0,1,0
"",Dominican Republic,Panama,0,1,0
OG,Republic of Ireland,United States,0,1,0
V7,France,Greece,0,1,0
AA,Colombia,United States,1,0,1
SN,Italy,Belgium,41,65,41
W6,Poland,Italy,53,38,52
PC,Romania,Turkey,0,2,0
W6,Italy,Maldives,0,16,0
LX,Poland,France,1,0,1
NO,Italy,Costa Rica,0,1,0
TU,Tunisia,France,0,7,0
AC,United States,Mexico,0,1,0
KL,United Kingdom,Italy,1,0,1
AF,Portugal,Italy,1,0,1
UX,Italy,Dominican Republic,3,27,3
W4,Austria,Spain,6,0,6
SY,United States,United States,0,2,0
DL,Canada,India,1,0,1
U2,Denmark,Italy,13,0,13
RO,Moldova,Romania,0,2,0
LX,Germany,Switzerland,1,1,1
XZ,Italy,Ivory Coast,0,1,0
IB,Switzerland,Chile,0,1,0
EW,Morocco,Germany,1,0,1
W4,Italy,Spain,718,715,711
FR,Italy,Iceland,0,7,0
TK,Italy,Kenya,3,7,3
Y4,Colombia,Italy,0,3,0
AT,Italy,Ghana,0,12,0
TK,Italy,Iraq,0,6,0
OW,Kenya,Kenya,2,3,2
EW,Italy,United States,0,3,0
AT,Italy,The Gambia,3,3,3
LA,Spain,Argentina,0,3,0
BA,United Arab Emirates,Spain,1,0,1
KM,Malta,Germany,0,1,0
FR,Italy,Malaysia,0,1,0
SM,Saudi Arabia,Italy,0,1,0
CX,Italy,Japan,0,4,0
AZ,Italy,Ghana,0,1,0
V7,Croatia,Italy,0,1,0
5W,United Arab Emirates,Uzbekistan,1,2,1
AF,Italy,South Africa,3,4,3
KQ,Democratic Republic of the Congo,Italy,0,1,0
CA,Italy,Philippines,0,1,0
TP,Italy,Argentina,0,1,0
EY,Italy,Sri Lanka,3,0,3
TP,Portugal,Mexico,1,0,1
AM,Netherlands,El Salvador,0,1,0
IB,United States,Italy,1,0,1
5J,Philippines,Hong Kong,0,1,0
MU,Italy,Fiji,0,2,0
VY,The Gambia,Italy,0,1,0
PG,Thailand,Thailand,39,49,39
QH,Germany,Vietnam,0,5,0
LH,Italy,Canada,8,28,8
KM,France,Malta,0,1,0
LH,Italy,France,14,14,14
FR,Denmark,Czech Republic,3,0,3
NO,Italy,Cape Verde,2,3,2
JQ,Australia,Thailand,1,0,1
LH,Japan,Spain,1,0,1
U2,Spain,Portugal,6,0,6
UX,Italy,Brazil,6,23,6
OS,Italy,Cyprus,3,3,3
ET,Egypt,Madagascar,2,0,2
TU,Italy,Guinea,0,1,0
LA,Ecuador,Colombia,0,1,0
FR,Poland,Montenegro,0,1,0
UX,Paraguay,Italy,0,1,0
LH,Italy,Tunisia,1,1,1
AD,Brazil,Italy,0,10,0
TK,Senegal,Italy,1,7,1
FR,United Kingdom,Spain,6,7,6
IB,Spain,France,6,1,6
YS,Tanzania,Tanzania,1,0,1
KL,United Kingdom,United States,0,1,0
AZ,Italy,Bangladesh,0,3,0
SQ,Singapore,Cambodia,1,0,1
KL,France,Brazil,0,1,0
"",Republic of Kosovo,Germany,3,0,3
VY,Lebanon,Italy,0,1,0
SQ,Italy,Vietnam,1,2,1
MS,Italy,Mauritius,0,2,0
FZ,Pakistan,Bahrain,0,1,0
IN,Indonesia,Indonesia,0,1,0
UX,Spain,Uruguay,0,1,0
BA,Italy,China,1,0,1
PC,Italy,Oman,4,0,4
AM,Mexico,United States,0,1,0
W6,Italy,Australia,0,12,0
TK,Italy,Qatar,3,0,3
VJ,Thailand,Vietnam,0,2,0
DE,Germany,Spain,2,1,2
BA,Chile,Italy,1,1,1
LG,Italy,,0,1,0
A3,Greece,Egypt,0,1,0
KE,United Arab Emirates,Japan,1,0,1
EI,Republic of Ireland,France,1,0,1
2B,United Kingdom,Albania,0,1,0
OS,Hungary,Italy,2,0,2
SN,Italy,Netherlands,0,1,0
BA,United States,,2,0,2
QR,Italy,South Korea,1,0,1
TK,Turkey,Tunisia,0,1,0
DE,Italy,United States,7,10,7
W4,Italy,Germany,11,35,11
LH,Italy,Cyprus,1,1,1
CY,Italy,Lebanon,0,3,0
SM,Egypt,Egypt,1,6,1
BA,United Kingdom,Spain,0,1,0
AZ,Brazil,Italy,5,4,5
KL,Italy,Kenya,0,3,0
SK,China,Italy,1,1,1
FR,United Kingdom,Denmark,2,2,2
LH,Italy,Israel,1,0,1
J9,Nepal,Turkey,0,2,0
U2,Italy,Jamaica,0,1,0
FR,Romania,Italy,42,41,42
TP,Italy,Senegal,5,12,5
QR,Italy,Oman,1,5,1
TK,Italy,Argentina,0,2,0
FR,Malta,Italy,22,40,22
W6,Italy,Malaysia,0,19,0
EK,France,,0,3,0
W6,United Kingdom,Romania,1,2,1
FR,Italy,India,0,2,0
U2,Germany,United Kingdom,1,0,1
AZ,Italy,Chile,0,1,0
W9,Turkey,Italy,0,1,0
W4,United Kingdom,Austria,3,3,3
AC,Canada,Germany,1,0,1
LH,Estonia,Italy,0,1,0
V7,Italy,,0,11,0
U2,France,United Kingdom,8,0,8
AF,Italy,China,1,18,1
DY,Norway,Norway,0,19,0
AK,Indonesia,Italy,0,9,0
PC,Turkey,Turkey,0,3,0
BA,Italy,Brazil,0,2,0
SK,Netherlands,Denmark,0,1,0
SN,France,Togo,1,0,1
GF,Turkey,,0,1,0
OS,Germany,Italy,1,2,1
GF,Italy,France,0,1,0
FR,Cyprus,Italy,1,4,1
AF,Switzerland,Georgia,1,0,1
FR,Italy,Georgia,0,2,0
AC,Canada,United States,5,3,5
IB,El Salvador,Italy,1,1,1
OS,Bulgaria,Italy,2,3,2
6E,Italy,Thailand,0,5,0
RJ,Italy,Jordan,0,1,0
SV,Egypt,India,0,1,0
V7,Portugal,Italy,0,1,0
UA,United Kingdom,United States,1,0,1
KL,Peru,Italy,0,2,0
UK,India,Thailand,0,1,0
TK,Moldova,Uzbekistan,0,1,0
VY,Spain,United Kingdom,3,0,3
LH,Italy,Austria,3,4,3
TP,Italy,Canada,4,3,4
A3,Slovenia,Greece,0,1,0
LH,Italy,Iceland,4,2,4
CY,Egypt,United Kingdom,0,2,0
LH,Kenya,Italy,2,0,2
AF,Italy,Thailand,1,2,1
VY,Portugal,Spain,0,2,0
HX,Hong Kong,Taiwan,1,0,1
U2,Greece,Italy,104,6,103
OS,Italy,Austria,73,132,72
FZ,Italy,Tanzania,3,22,3
IB,Italy,Peru,34,10,34
3L,Kuwait,United Arab Emirates,0,1,0
AV,Chile,Spain,1,1,1
UA,United States,Cuba,3,0,3
WY,India,Italy,0,3,0
TP,Angola,Spain,2,0,2
RO,Italy,Egypt,0,3,0
W6,Italy,Turkey,0,8,0
LH,Poland,Germany,2,0,2
EN,Germany,Italy,2,2,2
VY,France,United Kingdom,4,3,4
6E,India,Italy,1,2,1
TK,Montenegro,Lebanon,0,2,0
AD,Brazil,,0,1,0
KL,Greece,Spain,1,0,1
W4,Romania,Denmark,1,0,1
SK,Italy,Finland,2,2,2
LH,Italy,Serbia,1,1,1
I2,Italy,Dominican Republic,0,2,0
EW,Germany,Sweden,1,2,1
TP,Portugal,Brazil,0,1,0
TP,Italy,Angola,0,1,0
IB,Spain,Peru,1,0,1
FR,Malta,Spain,0,2,0
KE,Japan,United Arab Emirates,1,0,1
V7,France,Belgium,0,1,0
AF,Italy,Senegal,0,1,0
LH,Mexico,Italy,5,2,5
HU,Italy,China,0,8,0
TP,Portugal,Spain,1,0,1
FR,Croatia,United Kingdom,0,2,0
2W,Cuba,Italy,0,4,0
LA,Belgium,Chile,0,1,0
PC,Iraq,Turkey,2,0,2
DL,Cuba,United States,2,0,2
QZ,Indonesia,Singapore,0,1,0
BA,Kenya,Italy,0,1,0
OS,Italy,Japan,0,19,0
FD,Thailand,,0,3,0
FR,Austria,Croatia,2,0,2
JU,Italy,Montenegro,0,3,0
TK,Italy,Hungary,0,1,0
LH,United States,Germany,0,1,0
LX,Portugal,Italy,2,0,2
5W,Serbia,United Arab Emirates,0,1,0
A3,Israel,Italy,1,0,1
AV,Colombia,Guatemala,1,0,1
BT,Germany,Lithuania,0,1,0
FR,Italy,Bosnia and Herzegovina,0,5,0
W4,France,Italy,32,26,32
AZ,Italy,United Kingdom,9,34,9
LA,Italy,Argentina,0,9,0
QR,Italy,Tanzania,1,2,1
W6,Italy,Estonia,1,1,1
HV,France,Tunisia,0,1,0
EW,Germany,Tunisia,1,0,1
JU,Italy,Egypt,0,20,0
SK,Italy,Thailand,0,7,0
FZ,United Arab Emirates,Uganda,1,0,1
W6,Italy,United States,0,17,0
AK,Malaysia,Malaysia,0,17,0
TR,Hong Kong,Italy,0,2,0
A3,Germany,Greece,0,2,0
BR,Taiwan,Italy,0,1,0
BN,Italy,Germany,0,8,0
BT,Italy,Indonesia,0,1,0
WY,Tanzania,Italy,1,0,1
FR,Italy,Kenya,0,1,0
LA,Colombia,France,0,1,0
W4,Greece,Austria,1,0,1
FR,Spain,India,0,1,0
OS,Italy,France,1,0,1
TK,Belgium,Jordan,0,2,0
FR,Portugal,United Kingdom,4,1,4
OS,United States,Albania,1,2,1
AZ,Portugal,Italy,0,3,0
B6,Italy,United States,0,1,0
FR,Portugal,Poland,0,1,0
OS,Italy,Denmark,1,2,1
D7,Australia,Thailand,0,3,0
VY,Italy,Martinique,1,0,1
W4,Israel,Spain,0,1,0
W4,Italy,United Arab Emirates,0,2,0
TK,Italy,Bangladesh,0,2,0
JU,Italy,Greece,1,32,1
W6,Spain,Italy,12,21,12
EI,Italy,Republic of Ireland,36,42,36
MU,Italy,Japan,0,12,0
LH,Italy,Norway,13,22,13
BJ,Tunisia,Switzerland,1,0,1
EW,Greece,Italy,1,4,1
LH,Italy,Aruba,0,1,0
BQ,Italy,Spain,0,1,0
LH,Italy,Oman,1,3,1
Z2,Philippines,Thailand,0,1,0
OS,Germany,Thailand,0,1,0
FR,Sweden,Republic of Ireland,0,1,0
BF,United States,Italy,0,4,0
IB,Bolivia,Spain,0,1,0
LX,Italy,Lithuania,1,0,1
AF,Netherlands,Argentina,0,3,0
DY,Finland,Sweden,0,1,0
EY,Australia,Italy,0,1,0
TP,France,Portugal,0,1,0
G3,Brazil,,0,1,0
DE,Cuba,Italy,0,2,0
OS,Italy,Republic of Macedonia,1,1,1
T7,France,Italy,0,1,0
KL,Czech Republic,United States,1,0,1
UX,Spain,Mexico,0,1,0
W4,Italy,,0,35,0
FR,Austria,Belgium,0,2,0
U2,United Kingdom,France,4,0,4
LH,Italy,Namibia,2,7,2
BF,United States,French Polynesia,2,0,2
FB,Bulgaria,Italy,0,2,0
OS,Italy,China,3,15,3
SK,Italy,Germany,0,2,0
EI,Portugal,Italy,0,1,0
TK,Italy,Rwanda,0,2,0
AZ,Italy,Saudi Arabia,0,4,0
V7,Belgium,France,1,0,1
TP,United States,Portugal,0,2,0
W6,Austria,Kuwait,1,0,1
FR,Italy,South Korea,0,1,0
AF,Singapore,Italy,1,0,1
WS,Canada,Canada,0,1,0
PG,Thailand,Singapore,0,1,0
KL,Italy,Netherlands,98,95,97
EK,Italy,United States,41,10,41
W4,Italy,Egypt,0,2,0
2D,Dominican Republic,United States,0,1,0
RO,Italy,Turkey,0,2,0
PU,Spain,Peru,0,2,0
AF,France,Japan,0,1,0
AY,Italy,Sweden,2,1,2
EN,Italy,India,0,1,0
QR,Romania,Qatar,0,2,0
EW,Germany,Switzerland,1,0,1
HC,Senegal,Italy,0,3,0
EN,Italy,Greece,0,2,0
FR,Austria,Latvia,1,0,1
AC,Canada,Canada,1,0,1
DL,United States,Mexico,1,0,1
EK,Italy,India,0,2,0
OS,Italy,Croatia,4,12,4
TK,Italy,Philippines,2,7,2
LX,Italy,Germany,14,18,14
LS,Italy,United Kingdom,37,36,37
EK,Australia,Italy,0,2,0
KL,Italy,Tanzania,0,3,0
G3,Argentina,Brazil,0,2,0
HV,France,Egypt,1,1,1
KM,Italy,French Polynesia,0,1,0
TP,Brazil,Portugal,0,1,0
SK,Italy,Faroe Islands,0,2,0
TP,Italy,Mozambique,1,0,1
EK,Hong Kong,Italy,1,0,1
PC,Turkey,Republic of Macedonia,1,0,1
BT,Lithuania,Austria,0,3,0
XZ,Italy,Romania,42,3,42
CZ,Italy,China,1,11,1
AZ,Italy,Costa Rica,0,5,0
A3,France,Greece,1,1,1
SQ,Hong Kong,Indonesia,1,0,1
SK,France,Norway,0,1,0
6O,Portugal,Dominican Republic,0,1,0
DE,Italy,Canada,1,7,1
TK,Italy,Uzbekistan,5,6,5
TP,Portugal,France,0,5,0
IB,Italy,Iceland,0,1,0
BJ,Belgium,Tunisia,2,0,2
TK,Iran,Italy,1,5,1
AF,Italy,Mauritius,1,8,1
FR,Italy,Cape Verde,0,1,0
AY,Finland,Norway,1,0,1
V7,Spain,Italy,14,9,14
AZ,Switzerland,Egypt,0,4,0
SQ,Netherlands,Indonesia,1,0,1
LH,Italy,United Arab Emirates,3,6,3
XQ,Italy,United Arab Emirates,0,2,0
UX,Italy,Portugal,0,1,0
B6,Jamaica,United States,0,2,0
IB,Italy,South Korea,0,3,0
LG,Luxembourg,Brazil,0,2,0
EK,Malaysia,France,3,0,3
FI,Italy,Canada,1,0,1
CZ,Italy,,0,1,0
V7,Italy,Spain,70,52,69
BA,Italy,,14,22,14
FR,Italy,Saudi Arabia,0,4,0
3O,Morocco,Italy,65,33,64
LH,Italy,Denmark,13,12,13
W6,Italy,Lithuania,9,6,9
CZ,China,China,0,1,0
TR,Malaysia,Singapore,0,2,0
"",Colombia,Panama,0,5,0
HY,Uzbekistan,Italy,0,2,0
AS,United States,Canada,0,2,0
LH,Switzerland,Poland,1,0,1
NP,Turkey,Egypt,0,1,0
UA,Costa Rica,United Kingdom,0,5,0
H2,Chile,Chile,0,4,0
2W,Spain,Dominican Republic,0,1,0
KM,Germany,Italy,0,1,0
6E,United Arab Emirates,Thailand,0,1,0
FR,Israel,Italy,2,5,2
PC,Italy,Georgia,2,3,2
E4*,France,Spain,0,2,0
XJ,Australia,,0,1,0
UL,Sri Lanka,United Arab Emirates,1,0,1
KL,France,Germany,2,0,2
LH,Italy,Malaysia,0,1,0
G3,Italy,United States,0,1,0
VZ,Thailand,,0,3,0
W6,United Arab Emirates,Maldives,0,1,0
W9,United Kingdom,Israel,1,0,1
EN,Italy,Oman,0,1,0
TK,China,Italy,0,1,0
XZ,Italy,Egypt,0,1,0
JL,Italy,,0,8,0
W4,Italy,Iran,0,3,0
QR,Italy,Australia,2,9,2
BY,Italy,United Kingdom,4,0,4
SQ,Hong Kong,Italy,1,0,1
U8,Israel,Cyprus,0,1,0
UX,Spain,Colombia,0,1,0
