carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
AZ,Italy,Brazil,7,46,7
G3,Brazil,Brazil,0,29,0
W6,Italy,Hungary,123,129,122
NO,Italy,Dominican Republic,0,5,0
AS,United States,United States,0,13,0
UK,India,India,1,5,1
VR,Portugal,Cape Verde,0,0,0
EY,Italy,Seychelles,22,47,22
AT,Niger,,2,0,2
FR,Italy,Malta,251,468,249
W6,Italy,Jordan,52,48,51
TK,Italy,Singapore,8,11,8
NO,Italy,Madagascar,0,1,0
V7,Italy,Italy,594,529,588
LH,Italy,United Kingdom,12,8,12
AZ,Italy,Spain,31,116,31
AZ,Italy,Mexico,0,36,0
LH,Italy,France,15,3,15
FR,Belgium,Italy,36,72,36
AZ,Italy,Argentina,17,65,17
W6,Italy,Spain,215,480,213
AZ,Morocco,Italy,1,10,1
FR,Italy,Czech Republic,93,210,92
TG,Thailand,Thailand,8,10,8
QR,Italy,,0,30,0
AZ,Italy,Egypt,5,43,5
W6,Italy,Romania,172,218,170
KM,Malta,Italy,0,20,0
AF,Italy,Faroe Islands,0,10,0
FR,United Kingdom,Italy,104,126,103
FR,Denmark,Italy,21,20,21
OS,Italy,Greece,8,2,8
TP,Portugal,Portugal,8,3,8
LH,Netherlands,Italy,3,1,3
KL,Italy,Dominican Republic,7,36,7
LH,Italy,Ecuador,0,2,0
WE,Thailand,,0,0,0
TK,Belgium,,0,1,0
EY,Italy,Thailand,5,32,5
SV,Italy,,0,6,0
UG,Italy,Tunisia,0,7,0
AH,Algeria,France,0,0,0
EK,Italy,Maldives,29,20,29
FR,Italy,Portugal,289,653,286
FR,Italy,Luxembourg,5,21,5
UX,Spain,Portugal,0,0,0
TK,Italy,South Korea,0,0,0
LH,Italy,Brazil,6,25,6
AZ,Italy,Algeria,3,4,3
U2,Italy,Egypt,105,68,104
OB,Argentina,Bolivia,0,0,0
EY,Italy,,2,2,2
AF,Italy,El Salvador,0,1,0
W6,United Arab Emirates,Italy,3,6,3
AY,Italy,,0,2,0
LA,Colombia,,0,4,0
FR,Germany,Italy,62,88,61
WS,Italy,United States,0,4,0
SQ,Italy,,0,11,0
TK,Italy,Qatar,1,1,1
NO,Italy,Senegal,0,9,0
SN,Italy,Belgium,37,45,37
QR,Canada,India,0,0,0
PW,Tanzania,Tanzania,0,2,0
AY,Italy,Japan,2,1,2
AZ,Italy,Dominican Republic,0,10,0
CM,Honduras,United States,0,0,0
NO,Italy,Maldives,0,0,0
FR,Italy,Sweden,55,136,54
NO,Italy,Mexico,0,7,0
LH,Italy,Japan,14,36,14
MH,Malaysia,Singapore,0,0,0
MH,Malaysia,Malaysia,1,10,1
MS,Egypt,Egypt,0,35,0
AZ,United States,United States,0,1,0
FR,Italy,Republic of Ireland,113,216,112
SQ,Spain,Italy,2,0,2
BR,Italy,,0,0,0
LH,Germany,Italy,39,40,39
LH,Italy,Canada,10,22,10
W6,Italy,Austria,24,72,24
EK,Italy,Indonesia,36,13,36
LH,Italy,Sri Lanka,0,2,0
SK,Italy,,1,3,1
FR,Italy,Hungary,148,269,147
AR,Argentina,Argentina,0,14,0
EK,Italy,South Korea,0,1,0
TU,Italy,,0,1,0
KM,Spain,Italy,0,0,0
TK,Italy,Mauritius,0,1,0
KU,France,India,0,2,0
EK,Italy,Australia,19,11,19
AZ,Italy,French Polynesia,0,3,0
OS,Italy,Madagascar,0,0,0
FR,Greece,Belgium,1,7,1
JU,Slovenia,Serbia,0,0,0
W6,Italy,United Kingdom,106,188,105
LA,Brazil,,0,2,0
AM,Italy,Peru,0,19,0
LH,Netherlands,Germany,0,2,0
IB,Mexico,Italy,4,13,4
ET,Ethiopia,Greece,0,1,0
LA,Italy,Peru,2,2,2
HC,France,,0,0,0
KL,Spain,El Salvador,0,0,0
IB,Italy,Ecuador,7,5,7
AF,Italy,Kenya,1,14,1
FR,Romania,United Kingdom,5,1,5
UX,Panama,Spain,0,5,0
FR,Italy,Finland,19,42,19
LX,Cameroon,Canada,0,0,0
QR,Spain,Indonesia,0,0,0
FR,United Kingdom,Portugal,1,0,1
EY,Italy,Sri Lanka,0,5,0
EN,Italy,Philippines,0,0,0
UA,Israel,Canada,0,2,0
AZ,Netherlands,Italy,3,17,3
IB,Italy,Brazil,1,4,1
JL,Italy,,0,1,0
SQ,Italy,Vietnam,5,7,5
OS,Italy,Poland,6,2,6
U2,Italy,Spain,864,125,855
TK,Italy,Bangladesh,0,2,0
EY,Maldives,United Arab Emirates,2,0,2
LA,Italy,Colombia,0,8,0
LX,Italy,Thailand,27,22,27
IB,Spain,Peru,0,0,0
U2,Italy,Italy,1385,116,1371
ET,Italy,South Africa,7,0,7
KM,Switzerland,Italy,0,2,0
LH,Italy,Denmark,8,11,8
KE,South Korea,South Korea,0,1,0
LH,Germany,Mexico,0,1,0
KL,Italy,,11,37,11
9U,Italy,Moldova,0,9,0
U2,France,Italy,188,27,186
UP,United States,The Bahamas,0,3,0
KU,Italy,India,0,1,0
ET,Madagascar,Italy,0,3,0
AC,Canada,United States,0,3,0
TK,Italy,Indonesia,4,29,4
AZ,United States,Aruba,0,0,0
AT,Belgium,Morocco,1,0,1
LH,Italy,Mexico,2,7,2
LH,Georgia,Italy,0,0,0
LH,Italy,Bulgaria,4,0,4
UX,Italy,Brazil,4,18,4
PG,Thailand,Thailand,26,31,26
AZ,Italy,Canada,0,3,0
FR,Republic of Ireland,United Kingdom,9,7,9
LA,Peru,Peru,4,14,4
LH,United States,United States,0,8,0
EY,Italy,Maldives,2,4,2
FR,Italy,Bulgaria,24,41,24
FR,Italy,Belgium,165,249,163
SK,United States,Italy,0,1,0
TK,Italy,India,1,16,1
U2,Italy,Netherlands,476,49,471
QR,Italy,Thailand,50,88,50
FR,Morocco,Spain,7,17,7
IB,Italy,,1,6,1
FR,Austria,Italy,21,27,21
BR,Indonesia,Japan,0,1,0
RO,Romania,Romania,0,1,0
AH,Italy,Senegal,0,9,0
BA,Italy,Mexico,8,11,8
AZ,Italy,Australia,0,10,0
W6,Italy,Montenegro,14,14,14
LH,Italy,Aruba,0,3,0
V7,Italy,France,78,68,77
CY,Cyprus,Italy,1,3,1
BA,Italy,Antigua and Barbuda,0,2,0
AY,Sweden,Philippines,0,0,0
BA,United States,United States,0,6,0
BR,Austria,Thailand,0,0,0
QR,France,Indonesia,0,1,0
WY,Italy,,0,0,0
IB,Spain,France,4,3,4
FR,Republic of Ireland,Italy,16,18,16
SQ,United Arab Emirates,Indonesia,0,0,0
WY,Italy,Thailand,7,115,7
UP,The Bahamas,The Bahamas,0,3,0
EY,United Arab Emirates,Oman,0,0,0
OS,Italy,Bulgaria,2,3,2
AZ,Italy,Japan,56,191,55
EK,Italy,Philippines,9,22,9
QR,Vietnam,Italy,1,4,1
LH,Italy,Guatemala,0,4,0
LA,Costa Rica,Argentina,0,0,0
ET,Kenya,Italy,1,0,1
OS,Egypt,Italy,3,2,3
DY,Norway,Italy,3,17,3
SK,Italy,Iceland,5,24,5
AZ,Uruguay,Italy,0,0,0
FR,Italy,Romania,72,179,71
EY,United Arab Emirates,India,0,1,0
TG,Thailand,Indonesia,11,6,11
TK,Italy,United States,0,9,0
EK,Italy,Sri Lanka,8,2,8
EK,Italy,United States,99,5,98
LA,Spain,Peru,0,2,0
TK,Italy,Uzbekistan,1,8,1
FR,Malta,Italy,24,21,24
IB,Italy,Portugal,5,3,5
HC,Senegal,Senegal,0,2,0
TC,Tanzania,Tanzania,0,8,0
LH,United States,Mexico,0,0,0
QR,Australia,Italy,0,6,0
RO,Romania,Egypt,0,0,0
NO,Italy,Mauritius,0,4,0
U2,Italy,Germany,119,23,118
MS,Italy,Kenya,0,16,0
JU,Serbia,Turkey,1,0,1
IB,Italy,United States,18,122,18
Z8,Paraguay,Bolivia,0,0,0
QR,Singapore,Italy,1,4,1
UG,Tunisia,Tunisia,0,4,0
LA,Brazil,Brazil,19,13,19
QR,Italy,Philippines,4,17,4
OZ,Italy,,0,0,0
FR,Italy,Poland,101,172,100
FR,Italy,Croatia,46,159,46
Z8,Bolivia,Bolivia,0,0,0
LA,Italy,,0,3,0
LH,United States,Italy,3,10,3
1L,Germany,Italy,0,0,0
QR,Italy,Pakistan,1,5,1
U2,Italy,United Kingdom,400,63,396
UG,Tunisia,Malta,0,0,0
WS,Canada,Italy,0,3,0
TK,France,Turkey,0,2,0
GQ,Greece,Greece,16,27,16
EK,Pakistan,Italy,0,0,0
DY,Norway,Germany,0,2,0
FR,Italy,Netherlands,72,69,71
LA,Brazil,Chile,3,4,3
AZ,Colombia,Barbados,0,0,0
FR,Italy,Germany,179,298,177
WS,Canada,Canada,2,4,2
AZ,Italy,Maldives,9,10,9
AZ,United States,Italy,13,13,13
UX,Spain,Germany,0,2,0
AM,Mexico,Mexico,0,18,0
AZ,Germany,Italy,12,35,12
IB,France,South Korea,0,1,0
AZ,Czech Republic,United States,0,0,0
AZ,United States,Mexico,0,0,0
SK,United Kingdom,,0,2,0
TK,Italy,Thailand,6,22,6
U2,Italy,Greece,713,118,706
QR,Germany,Pakistan,0,1,0
VY,Italy,Brazil,0,3,0
KL,Italy,Panama,1,4,1
TP,Italy,,0,33,0
KM,Malta,Germany,0,0,0
SQ,Germany,Australia,1,0,1
CI,Australia,Italy,0,1,0
W6,Greece,United Kingdom,0,1,0
W9,Greece,United Kingdom,1,0,1
8N,Tanzania,Tanzania,0,1,0
TK,Sri Lanka,United Kingdom,2,1,2
JU,Italy,Serbia,25,9,25
UA,United States,,0,6,0
I5,India,India,11,20,11
SQ,Vietnam,Indonesia,1,0,1
TK,Germany,India,0,3,0
TK,United States,Italy,0,1,0
PK,Italy,Pakistan,7,0,7
CI,Australia,South Korea,0,1,0
OS,Italy,Turkey,0,1,0
EK,Malta,Cyprus,1,0,1
MS,Egypt,Japan,0,1,0
LX,Greece,Switzerland,0,1,0
QR,Germany,Sri Lanka,0,1,0
KL,Netherlands,Aruba,0,2,0
SG,India,Saudi Arabia,0,1,0
U2,Italy,France,953,142,944
FR,Spain,Morocco,6,3,6
AZ,Italy,Belgium,9,34,9
EY,Germany,Thailand,0,2,0
F9,Dominican Republic,United States,0,1,0
TK,Senegal,France,0,1,0
KL,Netherlands,Ecuador,2,2,2
IB,France,Ecuador,1,0,1
KL,Italy,United Arab Emirates,0,1,0
AV,Colombia,Barbados,0,1,0
ET,Italy,Mozambique,1,0,1
KL,Tanzania,Italy,1,0,1
W6,Italy,Czech Republic,78,101,77
AZ,France,Italy,5,30,5
NO,Italy,,0,6,0
"",Italy,Italy,0,1,0
LX,Italy,Brazil,3,14,3
UX,Spain,Peru,0,1,0
EI,France,United States,1,0,1
KM,Cyprus,Malta,0,1,0
4Z,South Africa,Mozambique,0,1,0
AF,France,Canada,1,0,1
VS,United States,United Kingdom,1,0,1
AZ,Italy,Colombia,0,21,0
JQ,Singapore,Malaysia,1,0,1
AT,Western Sahara,Morocco,1,3,1
AY,Japan,Italy,1,0,1
SQ,Hong Kong,Italy,1,0,1
G9,Oman,Italy,0,1,0
LX,Italy,Singapore,14,5,14
U2,Switzerland,Germany,4,0,4
LX,Spain,Switzerland,2,0,2
SV,Italy,India,3,6,3
RO,Egypt,Romania,0,2,0
GF,Philippines,Italy,0,2,0
AY,Italy,India,1,2,1
LJ,South Korea,South Korea,1,1,1
PC,Azerbaijan,Turkey,1,0,1
QR,Italy,India,3,4,3
WS,Italy,Canada,3,10,3
A3,Egypt,Cyprus,2,0,2
KL,Italy,French Polynesia,1,0,1
EK,United States,Italy,10,0,10
AF,Germany,France,1,1,1
KL,Italy,Republic of Ireland,4,6,4
SN,Italy,United States,0,8,0
LA,Chile,Brazil,0,5,0
EW,Italy,Portugal,0,6,0
BA,France,United States,4,2,4
LA,Argentina,Switzerland,0,3,0
RJ,Egypt,Israel,1,0,1
LA,Mexico,Argentina,0,1,0
TK,Slovenia,Mexico,0,1,0
6E,Qatar,Thailand,0,1,0
ET,Senegal,Italy,0,2,0
"",Cuba,Colombia,1,0,1
LH,Italy,Germany,116,129,115
EK,Italy,United Arab Emirates,45,40,45
IB,Italy,Argentina,23,11,23
9I,India,India,0,10,0
JU,Italy,Greece,4,7,4
SV,Italy,United Arab Emirates,4,3,4
PR,Cambodia,Philippines,0,2,0
V7,France,France,2,1,2
E9,Mexico,Italy,0,1,0
UX,Spain,Ecuador,0,1,0
AD,Brazil,,0,1,0
PW,Tanzania,Italy,1,1,1
PC,Turkey,Switzerland,1,0,1
A3,Greece,Romania,1,0,1
LH,Italy,Philippines,0,2,0
CI,Italy,Indonesia,2,5,2
EK,France,Thailand,2,0,2
LX,Luxembourg,Italy,2,0,2
NP,Sudan,Egypt,0,1,0
"",Chile,Italy,1,0,1
LH,Germany,France,3,0,3
J9,Saudi Arabia,Sri Lanka,1,0,1
"",Panama,Italy,0,1,0
TR,Australia,Italy,0,2,0
LH,Norway,Italy,5,0,5
FR,Jordan,Italy,6,7,6
W6,Hungary,Portugal,1,1,1
FR,Austria,Poland,3,0,3
FD,Thailand,Cambodia,0,11,0
SA,South Africa,Australia,1,0,1
5W,Serbia,United Arab Emirates,1,5,1
KL,Germany,United States,2,2,2
TK,Italy,Ghana,1,0,1
AY,Sweden,United Arab Emirates,2,1,2
CI,Italy,Vietnam,0,1,0
WY,Italy,Oman,4,4,4
U2,Germany,Italy,40,6,40
AD,Uruguay,Brazil,0,2,0
AF,Italy,Colombia,3,13,3
VY,France,Morocco,0,1,0
TP,Angola,Italy,1,0,1
HV,France,Czech Republic,1,0,1
AZ,Italy,Seychelles,0,9,0
TK,Italy,Philippines,0,4,0
FR,Belgium,Canada,0,1,0
OB,Bolivia,Bolivia,0,2,0
SV,Italy,Tanzania,0,1,0
FB,Italy,Bulgaria,0,14,0
ME,Lebanon,Switzerland,0,3,0
FR,Spain,Netherlands,2,1,2
U2,Italy,Jersey,7,1,7
AI,India,India,0,6,0
LX,Israel,Italy,1,0,1
N0,United States,Germany,1,0,1
LH,United States,The Bahamas,0,1,0
KU,Italy,Kuwait,1,0,1
HV,Denmark,France,1,0,1
PR,Philippines,Italy,0,3,0
W6,Georgia,Poland,3,0,3
KM,France,Malta,0,1,0
CI,Italy,,0,1,0
FR,Spain,Greece,0,1,0
FR,United Kingdom,Germany,1,1,1
PC,Turkey,Czech Republic,0,1,0
EK,Italy,Singapore,15,7,15
G9,Italy,India,10,13,10
EY,Saudi Arabia,Philippines,1,0,1
5J,Philippines,United Arab Emirates,2,1,2
MS,Italy,Namibia,0,1,0
OS,Hungary,Germany,1,0,1
V7,France,Spain,0,1,0
TK,Albania,Maldives,0,1,0
"",Costa Rica,Colombia,1,0,1
AK,Singapore,Malaysia,0,5,0
FR,Denmark,Germany,1,0,1
4Y,Italy,Germany,0,1,0
TP,United States,Spain,0,1,0
MU,China,Italy,0,1,0
FZ,Italy,Sri Lanka,0,1,0
LH,Germany,Greece,2,2,2
U2,Luxembourg,Italy,7,0,7
U2,France,Portugal,6,6,6
PC,Belgium,Turkey,0,1,0
BA,United Kingdom,Czech Republic,1,0,1
LA,Chile,Chile,1,2,1
SG,India,India,4,5,4
TG,Thailand,Philippines,0,1,0
IB,Morocco,Costa Rica,1,0,1
ZG,Japan,United States,3,1,3
DM,Dominican Republic,Italy,0,3,0
KL,South Korea,Italy,0,2,0
U2,Italy,United Arab Emirates,0,3,0
VZ,Thailand,,0,1,0
FR,Croatia,Spain,0,1,0
HA,Japan,United States,0,1,0
AF,France,Guinea,2,0,2
AM,Colombia,Spain,0,7,0
W6,Portugal,Italy,3,5,3
W6,Spain,Romania,3,4,3
TK,Italy,Ivory Coast,0,7,0
G9,Italy,United Arab Emirates,1,0,1
BA,Spain,United States,1,0,1
IB,Peru,Italy,0,2,0
AY,Finland,Lithuania,0,1,0
SV,Germany,Thailand,0,1,0
KL,Luxembourg,,0,2,0
XZ,Greece,Italy,8,0,8
SM,Egypt,Egypt,3,7,3
LH,Italy,Egypt,11,54,11
VY,Netherlands,Denmark,0,2,0
TK,Italy,Oman,1,3,1
VY,Germany,Italy,1,0,1
V7,Italy,Greece,221,258,219
TK,Italy,Colombia,1,1,1
FZ,Tanzania,Italy,0,11,0
DY,Denmark,Sweden,3,4,3
QR,Italy,South Africa,0,3,0
LH,Japan,Italy,0,4,0
OG,United Kingdom,United States,0,1,0
AF,France,United Arab Emirates,0,1,0
FR,Italy,Saudi Arabia,0,2,0
KL,France,Costa Rica,0,1,0
EK,Germany,Singapore,1,0,1
OS,Iraq,Italy,1,0,1
F9,United States,United States,5,6,5
W6,Poland,Norway,1,0,1
SK,Italy,Canada,2,3,2
SK,Sweden,Austria,1,0,1
AZ,Italy,Republic of Ireland,0,2,0
G9,Italy,Pakistan,1,3,1
EY,Italy,India,1,4,1
QZ,Thailand,Italy,0,1,0
NO,Italy,Iceland,2,0,2
U2,Italy,Mauritius,0,1,0
N0,Italy,,0,9,0
LH,Italy,Colombia,2,2,2
AT,Senegal,Switzerland,0,5,0
DL,French Polynesia,United States,1,0,1
FR,Netherlands,Spain,0,4,0
PC,United Arab Emirates,Italy,0,1,0
H2,Peru,Peru,0,2,0
OS,Italy,Serbia,0,1,0
PC,Oman,Italy,0,1,0
NK,United States,Italy,0,2,0
UX,Italy,Bolivia,0,1,0
AZ,Italy,Israel,0,5,0
AZ,Italy,Peru,0,7,0
H4,Italy,Moldova,0,7,0
W6,Sweden,Hungary,1,0,1
EW,Spain,Germany,4,2,4
FR,Italy,Cape Verde,0,1,0
U2,Germany,Sweden,3,0,3
FZ,Georgia,Bahrain,1,0,1
OS,Italy,Croatia,1,1,1
RQ,Turkey,Afghanistan,0,1,0
KL,Switzerland,Panama,2,0,2
FR,Italy,Ecuador,0,1,0
OS,Denmark,Italy,0,1,0
SK,Italy,Finland,0,1,0
AC,United States,Canada,0,2,0
FR,Italy,Egypt,0,30,0
SN,Belgium,United Kingdom,2,1,2
SL,Malaysia,Singapore,0,2,0
AF,Italy,French Polynesia,0,5,0
TK,Italy,Iraq,0,3,0
OS,United States,Italy,0,1,0
TK,Italy,Argentina,0,7,0
ID,Thailand,Indonesia,0,2,0
LX,Italy,Turkey,0,1,0
"",Spain,United States,2,0,2
TR,Japan,Italy,0,1,0
CM,Aruba,Italy,0,1,0
UA,Canada,United States,1,0,1
W6,Italy,United States,0,1,0
U2,Malta,United Kingdom,1,0,1
LH,Canada,United States,0,1,0
IZ,Israel,Netherlands,1,1,1
DY,Denmark,Norway,2,1,2
FR,Italy,Lithuania,6,7,6
UU,Réunion,United Arab Emirates,0,4,0
VZ,Thailand,Cambodia,0,2,0
AT,Morocco,Tunisia,0,2,0
LH,Italy,Poland,3,1,3
FR,Italy,Georgia,0,1,0
TR,Australia,Singapore,1,0,1
LA,United States,Colombia,1,0,1
GQ,Italy,Greece,15,60,15
V7,Italy,Serbia,0,1,0
U2,Italy,,0,18,0
AZ,Italy,Hungary,0,1,0
ME,Lebanon,Italy,1,3,1
DE,Germany,Spain,2,1,2
W6,Italy,Malaysia,0,2,0
VY,Italy,Italy,35,57,35
W6,Czech Republic,Italy,31,5,31
AF,France,Réunion,1,0,1
VY,Italy,,0,7,0
QR,Italy,Qatar,2,12,2
EY,Spain,United Arab Emirates,1,0,1
AY,Finland,Portugal,1,0,1
FR,United Kingdom,Republic of Ireland,5,3,5
FR,Italy,Costa Rica,0,1,0
SK,Italy,Netherlands,3,8,3
TP,Portugal,Brazil,1,0,1
AR,Argentina,Brazil,0,1,0
LX,Poland,United States,8,0,8
QF,Italy,,0,1,0
TP,Portugal,United States,1,0,1
KS,Romania,Italy,0,1,0
W6,Saudi Arabia,Italy,12,6,12
EW,Germany,Italy,60,46,59
IB,Senegal,Italy,1,2,1
FR,Italy,Canada,0,10,0
W6,United Arab Emirates,Greece,0,1,0
KL,Malta,United States,1,0,1
AZ,Spain,Italy,9,18,9
JU,Greece,Italy,2,3,2
ET,Italy,Kenya,7,21,7
FR,France,Spain,3,3,3
AM,United States,Mexico,0,1,0
AH,Senegal,France,0,2,0
MS,Italy,Uganda,0,5,0
LO,Italy,Azerbaijan,0,2,0
FR,Austria,Jordan,1,1,1
OS,Switzerland,Bosnia and Herzegovina,0,1,0
VY,Malta,Spain,0,1,0
VY,Italy,Spain,443,872,439
TK,Italy,Japan,4,5,4
FR,Italy,South Korea,0,1,0
ET,Tanzania,Italy,1,0,1
TK,Iran,,0,1,0
W6,Jordan,Hungary,1,0,1
7C,South Korea,Japan,0,1,0
FR,Portugal,Italy,62,42,61
W6,Israel,Italy,20,8,20
VY,Italy,Portugal,4,14,4
AF,Australia,Italy,0,1,0
TR,Thailand,Singapore,4,3,4
KL,Italy,Faroe Islands,0,1,0
AZ,Italy,Republic of Macedonia,0,2,0
SK,Finland,Sweden,0,2,0
B0,Italy,United States,0,2,0
A3,Italy,Cyprus,0,1,0
KE,South Korea,Japan,0,2,0
FR,Jordan,Austria,1,0,1
VY,Spain,Spain,64,44,63
KL,Italy,Netherlands,105,105,104
OA,Greece,Greece,5,8,5
FR,Norway,Italy,3,5,3
ET,Italy,Madagascar,23,10,23
VY,Italy,Netherlands,25,9,25
TP,Senegal,Italy,4,6,4
MH,Vietnam,Italy,0,2,0
UX,Spain,Cuba,0,1,0
HF,Morocco,Ivory Coast,0,1,0
U2,Germany,France,1,0,1
TK,Italy,Angola,0,1,0
QF,Indonesia,French Polynesia,0,1,0
TG,Thailand,Vietnam,1,1,1
LH,Germany,South Korea,1,0,1
BA,Switzerland,Sri Lanka,1,0,1
BT,Estonia,Lithuania,1,0,1
"",Italy,United States,9,0,9
EY,Italy,United Arab Emirates,69,5,68
VY,Italy,Germany,1,1,1
XQ,Turkey,Italy,0,1,0
FD,Indonesia,Thailand,0,3,0
TU,Tunisia,Jordan,0,1,0
Z0,United States,United Kingdom,1,1,1
TK,Pakistan,Italy,1,3,1
LA,Colombia,Canada,0,1,0
TK,Slovenia,Maldives,1,0,1
QZ,Indonesia,Germany,0,1,0
W6,Italy,,0,39,0
QR,Croatia,Thailand,0,2,0
AZ,Italy,United Arab Emirates,0,7,0
ET,Italy,Burundi,0,2,0
AT,Italy,Spain,0,1,0
JQ,Australia,United States,1,0,1
LO,Poland,Japan,1,1,1
W6,Italy,Afghanistan,0,1,0
AT,Senegal,France,0,1,0
VY,Spain,Netherlands,1,0,1
BA,Mexico,United States,0,1,0
SV,Thailand,Saudi Arabia,0,5,0
5J,Philippines,Philippines,3,6,3
W6,Italy,Thailand,0,14,0
AF,France,Portugal,1,0,1
JQ,Indonesia,Australia,4,1,4
TK,Italy,Vietnam,3,4,3
SG,Saudi Arabia,India,1,3,1
LG,Italy,Luxembourg,2,10,2
JQ,Japan,Japan,4,2,4
LG,Luxembourg,,0,1,0
G3,Argentina,Italy,0,1,0
LO,Turkey,United States,0,1,0
U2,Switzerland,Belgium,3,0,3
VN,Vietnam,Malaysia,0,2,0
6E,Saudi Arabia,India,0,1,0
LH,France,Italy,1,0,1
KL,Italy,Switzerland,0,3,0
BW,United States,Jamaica,0,3,0
DY,United Kingdom,Denmark,0,1,0
PC,Turkey,Romania,1,0,1
FR,Italy,Slovakia,6,8,6
SN,Germany,Belgium,2,0,2
LH,Italy,Kazakhstan,0,4,0
BA,Italy,Canada,2,7,2
FD,Cambodia,Thailand,0,1,0
LX,Switzerland,Greece,1,1,1
BA,Argentina,Italy,0,1,0
OS,Czech Republic,Bulgaria,0,1,0
U2,Germany,Spain,2,0,2
TS,Canada,Portugal,1,0,1
OR,Netherlands,Curaçao,1,0,1
KL,Italy,Philippines,1,0,1
LX,Italy,Spain,2,7,2
DY,Italy,Iceland,0,3,0
TP,Ghana,Italy,0,1,0
AV,United States,Colombia,2,0,2
VY,Spain,United States,0,1,0
T7,Italy,France,0,4,0
VY,Spain,Albania,0,1,0
W2,Italy,Greece,0,1,0
LH,Italy,Bosnia and Herzegovina,1,0,1
TR,Vietnam,Singapore,1,0,1
A3,Greece,Italy,14,18,14
AV,Brazil,Mexico,1,1,1
LH,Italy,South Korea,19,19,19
LX,Italy,Netherlands,2,2,2
DE,Germany,United States,1,2,1
W6,Moldova,Italy,1,2,1
OB,Bolivia,Brazil,0,3,0
EK,United Kingdom,Mauritius,2,0,2
V7,Italy,Poland,0,1,0
WY,India,Italy,0,1,0
AZ,France,,0,1,0
3R,Curaçao,Aruba,0,1,0
LH,Italy,The Bahamas,0,1,0
CX,Italy,Philippines,1,0,1
U2,Italy,Portugal,202,40,200
"",Tanzania,Tanzania,0,3,0
2W,Spain,Dominican Republic,0,1,0
UX,Morocco,Italy,1,1,1
XY,Egypt,Saudi Arabia,5,1,5
FR,Spain,Canada,0,1,0
W6,United Kingdom,Romania,1,0,1
SN,France,Italy,2,0,2
OS,Denmark,Austria,2,0,2
PC,Italy,Kazakhstan,0,2,0
E5,Egypt,Saudi Arabia,0,1,0
EY,Italy,Singapore,22,13,22
TK,Italy,Pakistan,0,5,0
FR,Poland,Sweden,1,3,1
TK,Italy,Maldives,6,5,6
QR,Italy,Sri Lanka,5,11,5
TK,Italy,Uganda,0,2,0
NO,Italy,Finland,0,1,0
QR,Seychelles,Italy,1,1,1
SN,Italy,Uganda,1,0,1
FR,Italy,Chile,0,1,0
3F,Armenia,Italy,0,1,0
LH,Italy,Saudi Arabia,1,0,1
DY,Italy,Norway,31,68,31
TP,Italy,Portugal,98,275,97
SQ,Singapore,Cambodia,0,1,0
QR,Germany,Thailand,1,0,1
LH,Italy,Estonia,3,0,3
TK,Italy,Senegal,3,3,3
AA,Mexico,Italy,1,0,1
SN,Italy,Sweden,0,1,0
LX,Italy,Sweden,1,1,1
V7,Italy,Germany,1,1,1
"",Italy,Argentina,1,0,1
