carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
BA,Panama,Italy,0,0,0
LH,Italy,Japan,22,67,22
BA,Italy,Japan,0,3,0
TK,Italy,Uzbekistan,0,12,0
IB,Italy,Colombia,13,13,13
JL,Italy,Japan,4,9,4
QR,Italy,Philippines,1,9,1
QR,India,Italy,0,0,0
EK,United Arab Emirates,Italy,1,1,1
CI,Austria,Australia,0,0,0
TP,France,,0,1,0
FR,Italy,Sweden,47,96,47
SK,Sweden,Italy,5,3,5
TU,Tunisia,France,0,1,0
LA,Argentina,Spain,3,10,3
TS,Italy,,0,1,0
LH,Italy,Denmark,5,8,5
VS,Spain,United States,0,2,0
QR,United Kingdom,China,0,1,0
LH,Italy,France,6,9,6
UX,Spain,Panama,0,0,0
SQ,Spain,Italy,1,0,1
FR,Spain,Spain,82,67,81
EK,Italy,United States,136,13,135
CX,Taiwan,,0,0,0
KL,Netherlands,Italy,15,6,15
MS,Italy,Kenya,0,11,0
ET,Italy,Ghana,7,16,7
1L,Austria,Turkey,0,0,0
AY,Italy,,0,6,0
TK,Italy,Turkey,66,202,65
EK,Malaysia,Italy,8,0,8
LH,Germany,Mexico,1,1,1
U2,Germany,Italy,49,86,49
NO,Italy,Madagascar,0,5,0
SQ,Australia,Italy,6,2,6
UX,Spain,,0,0,0
AR,Argentina,Chile,0,1,0
LH,Italy,Czech Republic,4,2,4
MH,Germany,Malaysia,0,0,0
SV,Italy,Thailand,11,81,11
FR,United Kingdom,Italy,116,141,115
LH,Italy,South Africa,7,19,7
LX,Italy,Thailand,31,37,31
QR,Italy,Pakistan,1,9,1
AI,India,Italy,0,8,0
AC,Italy,,0,7,0
SN,Italy,El Salvador,0,5,0
TK,Italy,India,5,3,5
FR,Belgium,Italy,61,63,60
KL,Italy,Brazil,2,7,2
TG,Thailand,Switzerland,3,5,3
MH,Australia,Italy,0,0,0
AY,Italy,United States,18,85,18
EK,Australia,Italy,6,7,6
TK,Italy,Japan,3,20,3
VN,Thailand,Vietnam,1,2,1
AZ,Italy,Vietnam,2,45,2
W6,Italy,Albania,354,348,350
TU,France,,0,0,0
RJ,Italy,Jordan,11,5,11
UX,Italy,,0,3,0
LH,Italy,Spain,11,4,11
TP,Italy,United States,19,26,19
OS,Denmark,Italy,0,0,0
AF,Australia,Italy,0,0,0
OS,Italy,Armenia,1,0,1
AZ,Bolivia,United States,0,0,0
SQ,United Arab Emirates,Australia,0,0,0
VN,Vietnam,Italy,0,4,0
CM,Mexico,Colombia,0,0,0
TK,Turkey,Turkey,40,3,40
KL,Netherlands,United States,2,0,2
EK,Germany,India,1,0,1
GF,Italy,Oman,0,1,0
QR,Bangladesh,Italy,1,0,1
FZ,Bulgaria,Maldives,0,1,0
PW,Kenya,Tanzania,0,1,0
AC,Italy,Cuba,0,1,0
LH,Switzerland,Finland,1,1,1
AK,Indonesia,Italy,0,1,0
AY,Italy,Iceland,3,9,3
SK,Italy,Germany,0,2,0
AZ,India,Italy,1,7,1
AF,Italy,Ghana,2,1,2
GF,Italy,Pakistan,0,3,0
LH,Italy,Switzerland,2,3,2
V7,Luxembourg,France,1,0,1
LH,Italy,Nigeria,3,1,3
AF,Republic of Ireland,United States,0,1,0
OS,Greece,Austria,0,1,0
TP,Canada,France,0,1,0
TK,Germany,Ghana,0,2,0
U2,Denmark,Spain,0,2,0
VN,Hong Kong,Vietnam,0,1,0
VY,Italy,Bolivia,1,0,1
ET,Italy,Benin,1,0,1
OG,United States,Iceland,1,0,1
SV,Saudi Arabia,Pakistan,0,2,0
QR,United Arab Emirates,Italy,1,0,1
EK,Tunisia,United Arab Emirates,0,1,0
3O,Italy,,0,1,0
JQ,Philippines,Singapore,2,5,2
ET,Italy,Seychelles,9,21,9
E9,Spain,Cuba,4,13,4
TR,India,Australia,1,0,1
AM,Peru,Italy,0,4,0
FR,Italy,Isle of Man,0,1,0
VY,Senegal,Spain,1,1,1
PG,Thailand,Cambodia,2,0,2
H4,Romania,Romania,0,3,0
EK,France,India,0,1,0
VS,Mexico,Italy,0,1,0
5W,United Arab Emirates,Albania,1,0,1
LH,Germany,United Arab Emirates,1,0,1
NU,Japan,,0,1,0
H2,Chile,Argentina,0,1,0
FR,Italy,Germany,219,371,217
OM,Japan,,0,3,0
QR,Maldives,Qatar,0,2,0
A3,Greece,Germany,1,0,1
W6,Spain,Albania,0,3,0
AT,Morocco,Canada,0,1,0
FD,Thailand,Laos,0,4,0
W6,Georgia,Italy,1,0,1
HC,France,Senegal,0,1,0
FR,France,Portugal,0,1,0
KL,Colombia,Switzerland,0,1,0
UA,Germany,French Polynesia,1,0,1
AF,Italy,Puerto Rico,0,1,0
FR,Luxembourg,Spain,1,1,1
AV,Bolivia,United States,1,0,1
DL,United States,Japan,1,0,1
F8,Canada,Mexico,0,1,0
FR,Austria,Denmark,0,1,0
OG,Iceland,Italy,0,8,0
CM,Brazil,Venezuela,0,4,0
U2,United Kingdom,Netherlands,2,0,2
QR,Italy,Namibia,2,1,2
TK,Romania,Thailand,0,1,0
SM,Egypt,,0,1,0
V7,Italy,Tunisia,0,1,0
OS,Slovakia,Italy,1,0,1
A3,Greece,Switzerland,0,1,0
UX,Belgium,Spain,0,1,0
SA,South Africa,Namibia,0,1,0
F2,Kenya,Kenya,2,0,2
U2,Italy,Cyprus,31,9,31
OZ,Italy,Japan,3,10,3
VY,Italy,Cape Verde,0,6,0
6Y,Italy,Germany,0,6,0
FR,Poland,Lithuania,2,0,2
W6,Italy,Montenegro,29,14,29
TK,Italy,Ghana,0,3,0
AV,United States,Colombia,5,1,5
PD,Canada,Canada,4,0,4
JU,Greece,Italy,0,2,0
HV,Spain,France,1,1,1
QR,Norway,Japan,1,0,1
LH,Italy,Aruba,0,1,0
KM,Italy,Belgium,0,1,0
VY,Italy,Spain,579,935,573
OS,Germany,Italy,9,5,9
FR,Malta,,0,1,0
QR,Italy,Seychelles,2,3,2
EK,Sri Lanka,Maldives,2,0,2
LX,Italy,Norway,0,1,0
8U,Libya,Italy,0,2,0
VY,Netherlands,Portugal,1,0,1
OG,Sweden,Iceland,1,0,1
TX,France,United States,1,0,1
SN,Italy,The Gambia,6,0,6
TK,Italy,Tanzania,0,11,0
TK,Georgia,Italy,0,5,0
VY,Denmark,Spain,1,1,1
3F,Armenia,Italy,0,2,0
EK,Italy,Bangladesh,2,1,2
6E,India,Italy,1,0,1
U2,Germany,Croatia,1,0,1
TP,Portugal,Spain,1,4,1
DE,Germany,Spain,1,7,1
LX,Italy,Singapore,12,19,12
LX,Italy,Cuba,2,15,2
TK,Greece,Turkey,1,0,1
6E,Saudi Arabia,India,0,1,0
LX,Luxembourg,United Kingdom,1,1,1
MS,Italy,Jordan,0,2,0
EK,Slovenia,Thailand,1,0,1
MH,Thailand,Malaysia,0,2,0
A3,Romania,Cyprus,1,0,1
LG,Italy,Germany,0,1,0
LX,Italy,United States,40,45,40
TK,Italy,Oman,1,9,1
AF,Germany,Thailand,0,2,0
ET,Italy,Namibia,10,5,10
FR,Jordan,Italy,3,5,3
FR,Jordan,Austria,1,1,1
FR,Belgium,Sweden,0,2,0
LH,Germany,France,5,1,5
U2,Switzerland,Romania,0,1,0
EY,Republic of Ireland,India,1,0,1
SN,Germany,France,1,0,1
W6,Poland,Iceland,0,1,0
IB,United States,Italy,1,2,1
AF,Italy,Sint Maarten,1,0,1
IB,Colombia,Spain,1,3,1
IB,Germany,Peru,4,0,4
VJ,Thailand,Vietnam,0,2,0
EI,Switzerland,Republic of Ireland,1,0,1
U2,Luxembourg,Portugal,0,1,0
U2,Netherlands,Germany,4,0,4
VY,Spain,Switzerland,0,2,0
VY,Italy,The Gambia,0,2,0
F9,Puerto Rico,United States,0,1,0
NK,United States,Mexico,1,2,1
W6,Italy,Croatia,0,10,0
8B,Indonesia,Indonesia,0,17,0
AA,United States,Curaçao,1,0,1
TR,Madagascar,Madagascar,0,3,0
SK,Sweden,Estonia,2,1,2
U2,Netherlands,Czech Republic,2,0,2
TK,United States,Egypt,0,1,0
U2,Italy,Romania,0,1,0
AF,France,Peru,1,0,1
EY,Italy,United States,0,2,0
KL,United States,,1,0,1
LA,Germany,Brazil,1,5,1
UX,United States,Spain,0,1,0
SQ,Italy,Vietnam,8,5,8
DL,Mexico,United States,1,0,1
FR,Portugal,Germany,0,1,0
W6,France,Serbia,5,0,5
DE,Italy,Kenya,1,0,1
UA,United States,Mexico,3,0,3
KL,Czech Republic,Italy,1,0,1
PC,Italy,Nepal,0,1,0
TR,Greece,Taiwan,2,1,2
AC,Italy,Chile,0,1,0
HY,Italy,,0,1,0
JU,Serbia,,0,1,0
LX,Germany,Seychelles,1,0,1
WE,Nepal,Thailand,0,2,0
MH,Malaysia,Italy,0,1,0
U2,France,Australia,0,1,0
TP,Brazil,Switzerland,0,1,0
BA,United Kingdom,Spain,1,0,1
TK,Austria,Iraq,0,1,0
AT,Italy,Ghana,0,3,0
TP,Italy,,0,35,0
FZ,Serbia,Maldives,1,1,1
OS,Thailand,Italy,8,0,8
N0,Italy,Mexico,0,1,0
FZ,United Arab Emirates,Oman,1,0,1
W6,Republic of Kosovo,Italy,1,1,1
AV,Colombia,Aruba,1,0,1
DY,Norway,Morocco,0,1,0
IB,Spain,Morocco,1,0,1
SK,Norway,Morocco,0,1,0
EI,Republic of Ireland,Germany,0,1,0
EY,South Africa,Italy,0,1,0
LO,Italy,Thailand,0,1,0
EN,Italy,China,0,1,0
6H,Israel,Italy,0,5,0
LX,Switzerland,Serbia,0,1,0
TP,Italy,The Gambia,0,1,0
UA,Cuba,Italy,0,1,0
VY,Sweden,France,0,1,0
IB,Spain,Germany,0,1,0
WB,Italy,Ghana,0,1,0
AT,Senegal,Italy,0,5,0
AF,France,Netherlands,1,2,1
FR,Luxembourg,,0,1,0
U2,Italy,Curaçao,0,1,0
VY,Italy,Lebanon,0,1,0
WY,Italy,,0,1,0
AA,United States,,1,0,1
AZ,Netherlands,Italy,13,10,13
WS,Italy,United States,6,10,6
FR,Italy,Albania,0,11,0
U2,Luxembourg,Italy,5,2,5
FR,Slovakia,Cyprus,1,1,1
TK,Slovenia,Indonesia,2,3,2
IB,Germany,Spain,1,7,1
TK,Italy,Philippines,0,8,0
LH,Germany,Costa Rica,0,1,0
FR,Sweden,Italy,12,24,12
EK,United States,Italy,10,2,10
IB,Italy,Argentina,14,9,14
OS,Italy,Cuba,0,2,0
2W,Dominican Republic,Italy,0,1,0
QR,Netherlands,Bangladesh,1,0,1
U2,Denmark,Netherlands,1,0,1
FR,Czech Republic,Hungary,2,1,2
LH,Germany,Poland,1,0,1
BA,Italy,Kenya,0,1,0
TP,Portugal,Italy,11,73,11
SN,Belgium,Germany,5,0,5
LH,Germany,Spain,2,1,2
KL,Italy,Denmark,5,5,5
QR,Malaysia,Italy,6,3,6
VY,Italy,French Polynesia,0,3,0
RO,Romania,Italy,0,5,0
FR,Sweden,Poland,1,0,1
BA,Italy,France,0,1,0
NO,Italy,Jordan,0,3,0
AF,Italy,The Bahamas,0,6,0
RO,Moldova,Italy,0,1,0
CM,United States,Panama,0,1,0
QZ,Singapore,Indonesia,0,24,0
LX,Switzerland,Spain,1,4,1
CM,Peru,Italy,0,1,0
A3,Italy,Cyprus,5,12,5
UJ,Egypt,Egypt,0,3,0
TS,Canada,Canada,0,1,0
BA,Italy,Spain,0,1,0
UX,Netherlands,Spain,1,0,1
LO,Egypt,Netherlands,2,1,2
W6,France,Italy,22,20,22
GF,Italy,Philippines,0,20,0
PC,Italy,Saudi Arabia,1,2,1
U2,Italy,Republic of Ireland,0,2,0
V7,Belgium,France,1,0,1
NK,Colombia,Italy,0,2,0
AF,Italy,Ecuador,0,5,0
LH,Germany,India,0,1,0
QR,Italy,Tanzania,1,4,1
FR,Finland,Austria,0,1,0
OD,Indonesia,Malaysia,0,1,0
FN,Zimbabwe,South Africa,0,1,0
A3,Belgium,Greece,1,0,1
CM,Colombia,Brazil,0,1,0
DY,Norway,Germany,0,3,0
IB,Spain,Spain,20,12,20
CY,Italy,Cyprus,1,16,1
CX,Germany,Thailand,1,0,1
LH,Italy,Singapore,2,5,2
EN,Italy,Chile,0,2,0
LH,Germany,United States,2,3,2
KL,Italy,India,1,1,1
TK,Italy,Canada,1,0,1
CX,United Kingdom,Hong Kong,0,2,0
AK,Vietnam,Italy,0,1,0
3O,Morocco,Qatar,0,1,0
AF,United States,Italy,1,0,1
VY,Greece,Italy,7,15,7
W6,Romania,Malta,0,1,0
B6,United States,United States,0,26,0
U2,Morocco,France,2,0,2
U2,Luxembourg,Greece,2,0,2
OS,Italy,United States,2,4,2
KL,Ecuador,Italy,1,0,1
JQ,Malaysia,Singapore,2,0,2
UO,South Korea,Hong Kong,0,1,0
B6,United States,Mexico,0,3,0
BA,Italy,The Bahamas,2,0,2
Q6,Guatemala,Costa Rica,0,1,0
U2,Germany,Netherlands,1,0,1
AF,Germany,Panama,0,2,0
TF,Sweden,Sweden,1,0,1
TP,United States,Portugal,1,0,1
W6,Albania,France,0,1,0
PR,Saudi Arabia,Indonesia,0,1,0
OB,Argentina,United States,0,1,0
FR,Austria,Italy,32,35,32
AF,France,United States,3,6,3
AV,Spain,Peru,3,4,3
W6,Germany,Albania,4,4,4
U2,France,Spain,9,3,9
CX,Italy,Japan,0,4,0
SN,Belgium,Costa Rica,0,1,0
BA,Italy,Costa Rica,1,0,1
W6,Israel,France,0,2,0
IZ,Greece,Israel,1,1,1
U2,France,Czech Republic,0,1,0
W6,United Arab Emirates,Switzerland,0,1,0
KE,South Korea,Italy,1,0,1
TP,Cape Verde,Portugal,1,0,1
U2,France,Portugal,13,0,13
CA,Italy,Philippines,0,8,0
OA,Greece,Greece,9,14,9
PC,Georgia,Spain,0,1,0
PC,Spain,Turkey,1,0,1
LH,Switzerland,,0,1,0
FJ,Japan,Fiji,1,2,1
LA,Chile,Italy,4,3,4
FZ,Tanzania,Italy,1,1,1
SQ,South Korea,Italy,1,0,1
B6,United States,France,0,1,0
CX,Australia,Italy,0,9,0
IB,Mexico,Italy,10,11,10
"",Tanzania,Tanzania,1,4,1
KL,Italy,Croatia,0,5,0
TR,Singapore,Indonesia,4,2,4
KM,Czech Republic,Malta,0,3,0
VY,Spain,Morocco,3,0,3
W6,Spain,Poland,0,1,0
FR,Italy,Iran,0,2,0
ET,Sweden,Norway,1,0,1
TK,Slovenia,,0,1,0
AK,Hong Kong,Malaysia,0,1,0
LH,Sweden,United States,0,1,0
MS,Egypt,Cyprus,0,1,0
Y4,Guatemala,Costa Rica,0,1,0
FR,Portugal,France,0,1,0
W6,Italy,Austria,29,63,29
LH,Italy,Germany,124,221,123
BR,Italy,Philippines,0,7,0
LH,Italy,Tanzania,0,1,0
QR,Italy,Australia,2,5,2
W9,United Kingdom,Italy,2,2,2
MS,Italy,Ethiopia,0,2,0
4Z,Namibia,South Africa,0,3,0
5W,United Arab Emirates,Saudi Arabia,0,1,0
BA,Argentina,Spain,1,0,1
BA,United Kingdom,Belgium,0,1,0
PU,Spain,Peru,0,1,0
QR,France,United Arab Emirates,0,1,0
OZ,Japan,South Korea,0,2,0
AR,Chile,Argentina,0,4,0
XQ,Turkey,Italy,1,13,1
NT,Italy,Spain,0,17,0
QR,United Kingdom,Philippines,1,0,1
OS,Italy,Denmark,1,1,1
FR,Greece,,0,1,0
AF,Italy,Norway,3,2,3
CI,Germany,Japan,0,1,0
KM,Malta,Croatia,0,1,0
SL,Singapore,Malaysia,0,1,0
SN,Germany,Belgium,2,1,2
TK,Italy,Australia,0,11,0
TK,Turkey,Pakistan,0,1,0
A3,Czech Republic,Israel,1,0,1
KM,Italy,Czech Republic,0,3,0
AZ,Italy,Thailand,3,7,3
GA,Singapore,Indonesia,0,1,0
OS,Italy,,0,2,0
CI,Malaysia,Italy,0,1,0
FR,Hungary,Jordan,1,0,1
U2,Iceland,Italy,5,1,5
TP,United States,Italy,2,12,2
RJ,United Arab Emirates,Italy,4,0,4
WS,Denmark,Canada,0,2,0
FR,France,Belgium,2,0,2
ET,Togo,Italy,1,2,1
JU,Turkey,Serbia,1,1,1
U2,United Kingdom,Portugal,2,0,2
FR,Sweden,Sweden,1,0,1
IB,Belgium,Spain,1,0,1
W6,Hungary,France,0,2,0
UL,Maldives,Sri Lanka,1,0,1
U2,Switzerland,Turkey,1,0,1
LX,Italy,Brazil,4,13,4
NH,Italy,Japan,3,17,3
AD,Brazil,Uruguay,0,2,0
KS,Italy,Italy,1,0,1
PC,Turkey,Germany,0,2,0
LY,Israel,Italy,1,2,1
FR,United Kingdom,Morocco,1,2,1
EK,Italy,Malaysia,3,3,3
VN,Italy,Vietnam,0,1,0
FR,Portugal,Luxembourg,0,1,0
LA,Australia,Argentina,0,1,0
XZ,Italy,Morocco,0,3,0
OS,Armenia,Germany,0,1,0
QR,Japan,Italy,1,0,1
EK,Poland,Sri Lanka,0,1,0
BR,Taiwan,Italy,0,1,0
PC,Italy,Turkey,125,125,124
KL,United States,Netherlands,4,0,4
NO,Italy,Greece,2,45,2
QR,Italy,Japan,4,12,4
BA,United Kingdom,United States,9,1,9
8D,Sri Lanka,Maldives,0,2,0
BA,Argentina,Brazil,1,0,1
LH,Switzerland,Philippines,0,1,0
KL,Hungary,Mexico,1,0,1
KL,Italy,Argentina,0,1,0
BA,Italy,Hong Kong,0,2,0
OS,Italy,Hungary,0,1,0
U2,Portugal,Italy,71,28,70
FR,Spain,Malta,2,1,2
AM,Italy,Mexico,0,38,0
BA,Italy,Saint Vincent and the Grenadines,0,6,0
AI,Italy,Japan,0,4,0
SV,Italy,South Korea,4,5,4
U2,United Kingdom,Iceland,4,0,4
AZ,Italy,Sweden,0,1,0
W2,Italy,Italy,0,7,0
MH,Italy,Indonesia,0,4,0
DY,Norway,Denmark,2,1,2
AZ,Italy,Sri Lanka,0,1,0
EK,United Arab Emirates,Switzerland,1,0,1
I2,Spain,Germany,1,0,1
WY,Turkey,Oman,0,1,0
AT,Belgium,Morocco,0,1,0
IB,Spain,Peru,3,0,3
TK,Japan,Italy,0,1,0
BA,United States,Jamaica,0,1,0
U2,Italy,Croatia,130,17,129
JU,Italy,Egypt,0,10,0
BY,United Kingdom,Mexico,2,0,2
VY,Croatia,Italy,2,0,2
CZ,Italy,China,0,3,0
BA,United States,Republic of Ireland,3,0,3
