carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
OK,Czech Republic,Italy,0,5,0
BA,Switzerland,,0,1,0
RO,Romania,Egypt,0,0,0
IB,Spain,Italy,46,28,46
VN,Thailand,Vietnam,0,0,0
TK,Malaysia,Italy,0,3,0
1L,Italy,Poland,0,0,0
UX,El Salvador,Italy,0,4,0
H2,Peru,Peru,0,2,0
2W,Spain,Mexico,0,1,0
KU,Italy,Malaysia,2,0,2
1L,Italy,Bulgaria,0,0,0
BA,France,,0,0,0
KU,Bangladesh,Saudi Arabia,0,0,0
NO,Italy,India,5,2,5
ET,Ivory Coast,Italy,0,0,0
NO,Italy,Maldives,2,1,2
EY,Thailand,Italy,1,8,1
WY,Italy,Sri Lanka,0,3,0
1L,Italy,Czech Republic,0,0,0
LO,Canada,Poland,0,0,0
AZ,Denmark,United States,0,0,0
FR,Italy,Luxembourg,10,15,10
IB,Italy,United States,7,53,7
SK,Italy,,3,1,3
AZ,Italy,Antigua and Barbuda,0,0,0
KU,Italy,India,0,5,0
WY,Tanzania,Italy,0,2,0
LY,Israel,Morocco,0,0,0
CX,Switzerland,Philippines,0,0,0
TK,Israel,Turkey,5,0,5
MH,Italy,Malaysia,0,1,0
BA,United Kingdom,Morocco,0,0,0
1L,Italy,Romania,0,0,0
AZ,Italy,Belgium,20,64,20
IB,Italy,Mexico,7,25,7
LH,Italy,Thailand,22,69,22
CY,Italy,Lebanon,0,10,0
TK,Turkey,Netherlands,0,1,0
TK,Italy,Australia,0,9,0
LH,Italy,Egypt,5,29,5
UG,Tunisia,Tunisia,0,0,0
ET,Italy,Zimbabwe,0,2,0
1L,Italy,Belgium,0,0,0
TK,Bulgaria,Turkey,1,3,1
B0,Italy,United States,0,1,0
BR,Indonesia,Italy,0,13,0
NT,Spain,Spain,0,4,0
DT,Brazil,Spain,0,0,0
TU,Italy,Ivory Coast,0,4,0
AR,Argentina,Argentina,0,13,0
U2,Croatia,Italy,10,8,10
AV,Spain,,0,1,0
BA,France,United States,4,5,4
BA,Belgium,China,0,0,0
CZ,Austria,China,0,0,0
3U,China,Italy,0,3,0
1L,Italy,Hungary,0,0,0
JU,Italy,Serbia,37,14,37
IB,Italy,Brazil,1,1,1
MS,Italy,Bangladesh,1,0,1
LH,Italy,Germany,86,122,85
KU,Italy,Thailand,2,9,2
ET,Italy,Togo,1,0,1
W4,Italy,Albania,631,664,625
WY,Italy,Australia,0,11,0
FR,Italy,Norway,24,24,24
GF,Thailand,Greece,0,0,0
EY,Germany,Japan,0,2,0
WB,Rwanda,Italy,0,1,0
MS,Italy,Kenya,0,3,0
FR,Italy,Bulgaria,41,71,41
TU,Belgium,Tunisia,0,0,0
KU,Italy,Philippines,2,8,2
IB,Spain,United Kingdom,0,1,0
AZ,Italy,Spain,189,79,187
SK,Italy,Denmark,16,18,16
TK,France,Turkey,12,48,12
AZ,Italy,Mexico,0,8,0
XQ,Italy,Turkey,6,10,6
RJ,Switzerland,United Arab Emirates,0,0,0
JL,Japan,Japan,5,3,5
TK,Italy,Ethiopia,0,1,0
AZ,Italy,Japan,52,131,51
TP,Italy,Morocco,1,22,1
UX,Italy,United States,0,1,0
JU,Italy,Hungary,0,1,0
UX,Italy,Dominican Republic,2,22,2
LO,Italy,Turkey,0,5,0
KU,India,Italy,0,3,0
UX,Spain,Dominican Republic,0,1,0
W6,Italy,Czech Republic,107,154,106
YP,South Korea,Germany,0,0,0
FR,Greece,Germany,0,0,0
U2,Italy,United Kingdom,216,26,214
KU,Italy,Pakistan,0,1,0
AF,Italy,Mauritius,5,1,5
LA,Peru,Peru,5,1,5
SK,Italy,Sweden,21,18,21
CY,Egypt,Cyprus,0,0,0
LO,Italy,Lebanon,0,5,0
MS,Egypt,Egypt,9,17,9
JU,Italy,Egypt,0,8,0
OD,Malaysia,India,0,0,0
BR,Cambodia,Italy,0,1,0
EK,Italy,,0,5,0
UX,Italy,Colombia,4,5,4
UP,United States,The Bahamas,0,1,0
4Z,South Africa,South Africa,1,0,1
AT,Italy,,0,0,0
FR,France,Italy,42,57,42
WY,Qatar,Oman,0,0,0
NO,Italy,Senegal,8,2,8
SQ,Australia,Italy,1,0,1
UX,Spain,Spain,5,13,5
FR,Croatia,Italy,15,10,15
WY,Italy,Maldives,0,0,0
W4,Italy,Italy,1317,1470,1304
FR,Germany,Italy,61,88,60
EY,Italy,Australia,4,4,4
CA,Singapore,Italy,0,2,0
KU,Italy,,0,0,0
JU,Montenegro,Italy,1,0,1
AZ,Uruguay,United States,0,0,0
IB,Morocco,Italy,0,5,0
FR,Bulgaria,Italy,12,14,12
SQ,Italy,Philippines,7,0,7
JU,Greece,Slovenia,0,0,0
NO,Egypt,Italy,16,9,16
BA,France,Brazil,0,2,0
VN,Vietnam,China,0,4,0
TU,France,Tunisia,0,3,0
LH,Italy,Costa Rica,0,2,0
MU,Italy,Philippines,0,4,0
AF,Italy,Guatemala,0,2,0
AF,United States,Italy,0,0,0
V7,Greece,Italy,63,21,62
LH,Mexico,United States,0,0,0
WS,Canada,Canada,0,1,0
FI,United States,Italy,1,0,1
AZ,Italy,France,13,78,13
SV,Tunisia,Thailand,0,2,0
J2,Belarus,,0,0,0
QR,United Kingdom,,0,0,0
AT,France,Morocco,0,1,0
SP,Portugal,Portugal,1,7,1
UX,Italy,Spain,7,16,7
NO,Spain,Italy,3,3,3
TB,Italy,Morocco,21,8,21
SV,Italy,Indonesia,2,14,2
NO,Italy,,0,3,0
V7,Italy,France,107,60,106
SQ,Italy,Singapore,7,0,7
KL,Argentina,Italy,0,4,0
QR,United Kingdom,Bangladesh,0,1,0
HY,Italy,,0,0,0
BR,Italy,,0,1,0
PG,Thailand,,0,2,0
CY,Italy,Egypt,0,8,0
FR,Netherlands,Lithuania,0,1,0
TR,Saudi Arabia,Indonesia,2,0,2
AF,France,United States,4,4,4
EY,Italy,South Korea,1,2,1
W9,Albania,United Kingdom,1,0,1
W4,Cyprus,Italy,1,1,1
F8,Canada,United States,0,1,0
UK,India,,0,1,0
XZ,Italy,Malta,0,1,0
LH,Italy,Serbia,1,1,1
AZ,Italy,Brazil,6,50,6
FR,Italy,Cuba,0,17,0
W9,Greece,United Kingdom,1,2,1
TK,Italy,Venezuela,5,10,5
AF,Italy,Japan,7,3,7
BA,United Kingdom,United States,3,4,3
HV,France,Morocco,3,5,3
AI,India,Germany,0,1,0
AV,Colombia,United States,3,0,3
WS,Canada,United Kingdom,0,4,0
AM,Spain,Colombia,0,2,0
VY,United Kingdom,Spain,2,0,2
PC,Italy,Kyrgyzstan,0,2,0
G9,Italy,Philippines,0,1,0
IB,Greece,Spain,0,1,0
OB,Bolivia,Bolivia,0,7,0
KL,Italy,Portugal,3,3,3
ID,Indonesia,Singapore,0,1,0
LS,Italy,Hungary,0,1,0
DE,Germany,Italy,1,4,1
AT,Mauritania,Cape Verde,0,2,0
AY,Estonia,Italy,5,0,5
FZ,Saudi Arabia,Bangladesh,2,0,2
UL,Sri Lanka,Maldives,2,0,2
DY,Italy,United States,0,4,0
W4,Italy,Greece,298,344,295
W4,Italy,Romania,261,289,258
OS,Austria,Austria,0,2,0
AK,Indonesia,Spain,0,2,0
CZ,Italy,Japan,0,1,0
W6,Italy,Australia,0,11,0
AY,Italy,Japan,9,2,9
TR,Indonesia,Singapore,3,3,3
YP,Germany,South Korea,1,0,1
HV,Spain,Netherlands,1,0,1
W6,United Kingdom,Hungary,2,0,2
UX,Italy,Argentina,2,2,2
W6,Italy,Pakistan,0,10,0
KS,Romania,Hungary,1,1,1
PC,Iran,Italy,2,3,2
AF,Republic of Ireland,United States,0,2,0
SK,Denmark,Sweden,1,1,1
6H,Italy,Israel,0,3,0
DY,Denmark,Netherlands,1,0,1
DL,Italy,United States,56,0,55
XZ,Italy,Romania,46,7,46
ET,Italy,Ethiopia,5,0,5
EW,Portugal,Italy,0,2,0
TK,Italy,Kyrgyzstan,2,3,2
BY,United Kingdom,Greece,2,0,2
W4,Germany,Albania,0,5,0
AZ,Italy,South Korea,1,3,1
W4,Luxembourg,Italy,0,2,0
QR,Italy,Cambodia,0,1,0
LX,Italy,United Arab Emirates,4,0,4
OG,Belgium,Iceland,1,0,1
TK,Ghana,Italy,0,1,0
U2,Switzerland,Spain,1,0,1
HU,China,France,0,1,0
AZ,Italy,Romania,0,1,0
U2,United Kingdom,France,4,1,4
UA,Italy,Costa Rica,0,1,0
BF,France,French Polynesia,1,2,1
FR,Italy,Albania,0,13,0
KL,Italy,Jamaica,0,2,0
VY,Senegal,Italy,0,5,0
LH,Germany,Netherlands,1,0,1
AF,Italy,Kenya,0,2,0
HV,France,France,0,1,0
NH,Japan,Japan,0,1,0
FY,Malaysia,Malaysia,1,1,1
,Italy,Germany,0,2,0
E9,Cuba,Italy,0,2,0
EW,Germany,Tunisia,0,4,0
QF,Australia,Italy,0,6,0
PG,Thailand,Cambodia,2,1,2
JZ,Peru,Peru,0,16,0
VY,Portugal,Italy,2,3,2
LA,France,Argentina,0,5,0
HV,Egypt,France,0,3,0
LH,Netherlands,Italy,3,1,3
LH,Italy,Belgium,1,2,1
U2,Greece,Spain,1,0,1
LH,Germany,India,1,0,1
W4,Italy,United States,0,24,0
AY,Italy,Norway,1,0,1
OS,Netherlands,Greece,0,1,0
,Tanzania,Tanzania,2,3,2
SK,Denmark,Italy,5,7,5
MM,Taiwan,Japan,0,4,0
GA,Saudi Arabia,Indonesia,0,2,0
DL,Italy,Peru,7,0,7
EC,Italy,Italy,0,3,0
OU,Italy,Croatia,0,3,0
AF,Italy,South Africa,3,0,3
CA,Italy,South Korea,0,3,0
SV,Italy,Pakistan,2,4,2
ME,Turkey,Lebanon,0,1,0
AT,Italy,Italy,0,1,0
LH,Italy,Croatia,1,8,1
W4,Italy,Finland,4,5,4
U2,Italy,Luxembourg,17,6,17
S4,Cape Verde,Italy,0,1,0
TK,Turkey,Belgium,0,5,0
W6,Italy,Uzbekistan,0,5,0
HC,Italy,Senegal,0,2,0
U2,Spain,Netherlands,1,0,1
KL,Netherlands,Hungary,1,0,1
KL,Italy,Iceland,0,2,0
QR,Pakistan,United States,1,0,1
LO,Estonia,Italy,1,0,1
DE,Italy,Canada,2,10,2
AF,Peru,Italy,0,2,0
LH,Italy,Netherlands,4,7,4
6E,India,Italy,0,2,0
N0,Germany,United States,1,1,1
DY,Norway,Finland,1,0,1
LH,Netherlands,Germany,2,0,2
EW,France,Italy,0,2,0
W6,Poland,Italy,20,11,20
AF,Italy,Morocco,3,7,3
BA,United Kingdom,Antigua and Barbuda,0,2,0
LY,Italy,United States,0,9,0
LH,Italy,Turkey,11,6,11
FB,Bulgaria,Bulgaria,0,1,0
PC,Turkey,Austria,4,2,4
SQ,Italy,Vietnam,0,2,0
EN,Italy,United States,0,3,0
AR,Italy,,0,1,0
AS,United States,French Polynesia,0,1,0
PR,Thailand,Philippines,1,0,1
GF,Italy,Maldives,0,1,0
W4,Italy,Germany,5,20,5
U2,Germany,Italy,26,2,26
W6,Netherlands,Italy,3,5,3
KI,Malaysia,Malaysia,0,4,0
LH,Italy,Angola,0,1,0
W4,Italy,Brazil,0,1,0
DY,Finland,Italy,0,1,0
SV,Egypt,Italy,0,2,0
AM,Spain,Peru,0,1,0
W6,France,Greece,0,1,0
AV,Ecuador,France,0,1,0
BA,Mexico,Italy,3,0,3
W6,Spain,Sweden,0,1,0
QR,Republic of Ireland,Thailand,1,0,1
TP,Morocco,Italy,2,2,2
AY,Italy,Finland,57,7,56
A3,Italy,Turkey,0,7,0
XZ,Italy,Greece,43,11,43
TR,Indonesia,Spain,0,7,0
DY,Italy,,0,5,0
RJ,Jordan,Jordan,2,0,2
5F,Moldova,Italy,0,13,0
TK,Pakistan,Sweden,0,4,0
ET,Italy,Benin,0,1,0
5F,Moldova,United Arab Emirates,0,1,0
OU,Croatia,Japan,0,1,0
OS,Denmark,Austria,0,1,0
FR,Italy,,0,154,0
AF,United Kingdom,United States,0,2,0
LH,Hungary,Italy,3,1,3
OG,Iceland,United States,1,0,1
FR,Denmark,Republic of Ireland,0,1,0
XZ,Italy,Portugal,0,1,0
PC,France,Turkey,14,17,14
6E,Italy,India,16,16,16
MS,Italy,Tanzania,0,13,0
DY,Italy,Finland,1,5,1
GF,Greece,United Arab Emirates,0,1,0
A1,Italy,Moldova,0,1,0
KL,Netherlands,Aruba,0,1,0
W9,United Kingdom,Egypt,1,0,1
TK,Greece,Pakistan,0,2,0
ZG,Japan,Philippines,0,2,0
5J,Singapore,Philippines,1,0,1
AZ,Italy,China,0,41,0
U2,Italy,Croatia,79,22,78
AZ,Italy,Jordan,0,13,0
TK,France,India,0,1,0
G9,Thailand,Italy,0,1,0
W4,Italy,Norway,0,1,0
BA,Italy,Maldives,1,2,1
JQ,Indonesia,Spain,0,1,0
KM,Cyprus,Italy,0,3,0
LS,Spain,United Kingdom,1,0,1
W4,Italy,Nepal,0,1,0
W6,Bulgaria,Saudi Arabia,1,0,1
W6,Austria,Israel,1,0,1
VY,Italy,United States,2,16,2
TK,Italy,Japan,6,1,6
U2,France,United Kingdom,4,1,4
AC,Italy,Barbados,0,1,0
W4,Italy,Cuba,0,4,0
DE,Germany,United States,0,2,0
VY,Spain,Netherlands,2,0,2
NK,United States,Mexico,1,0,1
QR,Philippines,Italy,0,2,0
V7,Spain,France,1,0,1
LX,Spain,Mexico,0,1,0
EY,Spain,Thailand,1,0,1
KM,Malta,Albania,0,1,0
KL,Italy,Indonesia,5,1,5
IB,Hungary,Portugal,1,1,1
WY,Italy,Malaysia,0,4,0
SV,India,Italy,1,1,1
AA,Spain,Mexico,1,0,1
XR,Spain,Germany,1,0,1
FR,Jordan,Romania,1,0,1
W6,Albania,Netherlands,0,1,0
W6,Hungary,Netherlands,3,2,3
QR,Italy,United Arab Emirates,1,2,1
LO,Italy,Poland,4,5,4
SM,Egypt,Egypt,0,11,0
MU,Italy,China,0,25,0
BR,Thailand,Austria,0,1,0
KL,France,Canada,2,0,2
LH,Italy,Morocco,1,4,1
LX,Italy,Portugal,4,3,4
UA,Republic of Ireland,United States,0,2,0
HV,Morocco,France,1,0,1
HV,Croatia,France,0,1,0
JL,Italy,Japan,0,1,0
UA,Italy,United States,40,22,40
AM,Italy,Argentina,0,1,0
IB,Morocco,Spain,1,3,1
,Spain,United States,1,0,1
F9,Mexico,United States,2,4,2
2W,Dominican Republic,Italy,0,4,0
SQ,Vietnam,Italy,1,0,1
EW,Italy,Austria,0,1,0
AY,Finland,Norway,1,0,1
BQ,Italy,Spain,0,1,0
OS,Austria,Germany,1,0,1
W4,Greece,Italy,44,15,44
EY,China,Italy,0,2,0
W6,Italy,Spain,0,2,0
UL,United Arab Emirates,Sri Lanka,5,0,5
BA,Czech Republic,,1,0,1
TK,Romania,Turkey,1,0,1
FR,United Kingdom,Luxembourg,1,0,1
VY,Egypt,Italy,3,2,3
FR,Hungary,Bulgaria,1,0,1
SV,Italy,Singapore,2,2,2
AY,Finland,Czech Republic,0,1,0
TK,Czech Republic,Turkey,2,1,2
TP,United Kingdom,Venezuela,0,1,0
W6,Israel,Italy,2,0,2
FR,Germany,Poland,0,1,0
KU,Germany,Bangladesh,0,1,0
LH,Germany,Mexico,5,0,5
W6,Italy,Maldives,0,9,0
AF,Italy,Peru,10,47,10
LH,Italy,Estonia,0,6,0
BA,Italy,Greece,0,1,0
FR,Italy,Georgia,0,5,0
KL,Italy,Turks and Caicos Islands,0,2,0
AY,India,Italy,2,0,2
LH,Italy,The Bahamas,0,2,0
SQ,Vietnam,Singapore,1,0,1
OG,Netherlands,United States,1,0,1
EK,New Zealand,Italy,0,7,0
W6,Hungary,Turkey,5,0,5
NO,Senegal,Italy,7,0,7
JQ,Australia,Japan,3,1,3
SG,India,Italy,0,1,0
TP,Angola,Italy,0,2,0
SV,Italy,Thailand,1,11,1
W6,Georgia,Italy,1,4,1
LS,United Kingdom,Italy,14,5,14
QR,Italy,India,6,13,6
AI,India,Italy,0,4,0
LO,Poland,Italy,2,1,2
AF,Italy,India,1,1,1
KM,France,Italy,0,3,0
FR,Estonia,Italy,1,4,1
TP,Ghana,Italy,2,2,2
VY,Italy,Colombia,5,0,5
JY,The Bahamas,Turks and Caicos Islands,0,1,0
VY,Italy,Bolivia,3,0,3
AV,Colombia,Italy,1,8,1
SK,Italy,Netherlands,1,2,1
TK,Serbia,Turkey,2,3,2
N0,United States,Italy,10,3,10
HV,France,Italy,27,3,27
PC,Italy,Israel,0,3,0
W6,Italy,Serbia,3,8,3
CY,Italy,Cyprus,0,7,0
BA,Belgium,United Kingdom,1,0,1
AZ,Italy,Hungary,0,3,0
LH,Norway,Algeria,6,3,6
W6,Italy,Singapore,0,5,0
W4,Italy,Pakistan,0,1,0
LH,Germany,Germany,1,0,1
MS,Italy,Iraq,1,0,1
CZ,Italy,Cambodia,0,1,0
HC,Senegal,Italy,0,2,0
FZ,Italy,India,0,2,0
A3,Italy,Armenia,0,1,0
LX,Italy,South Korea,0,3,0
ID,Indonesia,Indonesia,0,15,0
EK,Italy,Tanzania,2,3,2
HU,Italy,China,0,9,0
DY,Denmark,Italy,11,4,11
U2,Italy,The Gambia,0,1,0
AV,Panama,Argentina,0,1,0
LH,Italy,Vietnam,0,2,0
EN,Italy,Japan,0,4,0
EK,United Arab Emirates,United States,2,0,2
CZ,China,China,0,1,0
AR,Brazil,Argentina,0,2,0
S4,Portugal,Portugal,0,2,0
IB,Algeria,Italy,0,1,0
TP,Portugal,São Tomé and Príncipe,0,1,0
W4,Italy,Egypt,0,1,0
SQ,Hong Kong,Italy,1,0,1
PC,Turkey,Cyprus,1,0,1
VJ,India,Vietnam,0,2,0
FR,Sweden,Italy,17,8,17
LX,Switzerland,Iceland,1,0,1
VN,India,Vietnam,0,3,0
DY,France,,0,2,0
A3,Greece,Albania,1,0,1
PC,United Kingdom,Iran,0,8,0
LX,Spain,Italy,1,0,1
RO,Turkey,Italy,0,2,0
AF,Italy,U.S. Virgin Islands,0,1,0
LH,France,Greece,0,1,0
KL,Italy,Curaçao,1,0,1
FR,Italy,Indonesia,0,2,0
KL,Italy,Puerto Rico,0,1,0
,Spain,Argentina,1,0,1
FR,Greece,Greece,4,5,4
LH,Switzerland,India,1,0,1
FR,Greece,Malta,1,5,1
SQ,Singapore,Japan,1,0,1
LH,Italy,Hong Kong,0,2,0
UX,Spain,Italy,5,2,5
LX,United Kingdom,United States,1,1,1
DY,Latvia,Denmark,1,0,1
BA,Italy,Australia,3,0,3
W6,France,Hungary,2,0,2
KL,Italy,Madagascar,0,1,0
FR,Turkey,Italy,0,1,0
QS,Czech Republic,Italy,0,2,0
FR,Slovakia,Bulgaria,1,0,1
A3,Italy,Georgia,0,3,0
5W,Armenia,United Arab Emirates,7,0,7
QR,Italy,South Korea,0,4,0
N0,United States,Germany,1,0,1
NO,Italy,Kenya,2,1,2
SN,Italy,United States,2,21,2
HC,Italy,Guinea,0,2,0
JU,United States,Italy,0,4,0
OS,Italy,Philippines,0,1,0
AC,Canada,Portugal,0,1,0
PC,Turkey,France,2,0,2
4Y,Greece,Germany,1,0,1
IB,Spain,Portugal,1,0,1
YK,Kyrgyzstan,Kyrgyzstan,0,1,0
BJ,Tunisia,Germany,0,1,0
VY,Sweden,Spain,1,0,1
DY,Spain,Italy,0,1,0
V7,Spain,Italy,9,11,9
U2,United Kingdom,United Kingdom,6,0,6
LX,Italy,Luxembourg,3,8,3
W6,Italy,Sri Lanka,0,13,0
FR,Belgium,Sweden,1,0,1
FR,United Kingdom,Denmark,1,1,1
QZ,Singapore,,0,1,0
HA,United States,,0,1,0
TK,Mauritius,Italy,0,8,0
RO,Italy,Lebanon,0,1,0
AV,Costa Rica,Ecuador,1,0,1
UX,Spain,Brazil,0,5,0
IB,Greece,Italy,0,1,0
KL,Canada,Italy,2,0,2
EK,France,Thailand,0,4,0
AF,Spain,Mexico,0,2,0
KS,Hungary,Romania,1,0,1
TG,Thailand,Germany,0,1,0
LS,United Kingdom,Spain,3,0,3
OS,Italy,China,0,1,0
AV,Nicaragua,Mexico,0,1,0
FR,Italy,Armenia,0,1,0
VY,Croatia,Spain,1,0,1
LH,Switzerland,Italy,1,0,1
LA,Colombia,Luxembourg,0,3,0
EY,Oman,United Arab Emirates,5,0,5
DY,Italy,Sweden,11,29,11
EK,Germany,India,1,0,1
W6,Hungary,Republic of Macedonia,1,0,1
FH,Italy,Turkey,0,2,0
TP,Morocco,France,0,1,0
SQ,Italy,Spain,1,2,1
FR,Italy,Costa Rica,0,3,0
5J,United Arab Emirates,Philippines,1,0,1
AZ,Italy,Thailand,1,3,1
W6,Turkey,Italy,0,3,0
U2,Italy,Jamaica,2,1,2
OS,Italy,Norway,0,1,0
LA,United States,Colombia,1,0,1
U2,France,Morocco,2,2,2
JQ,Singapore,Indonesia,1,1,1
PC,Italy,United Arab Emirates,3,2,3
Z8,Bolivia,Bolivia,1,0,1
S4,United States,Portugal,1,0,1
G9,United Arab Emirates,Egypt,1,0,1
TK,Iran,Turkey,0,1,0
WY,Italy,Tanzania,0,3,0
ET,Italy,Tanzania,7,24,7
TK,Italy,United States,7,4,7
QR,Italy,Vietnam,12,20,12
LX,Italy,Singapore,2,4,2
AF,Hungary,Netherlands,0,2,0
W6,France,Italy,10,5,10
UA,Germany,Guatemala,0,1,0
AF,Italy,Netherlands,4,0,4
FR,Belgium,Czech Republic,0,1,0
TK,Turkey,Lebanon,0,1,0
ET,Italy,Cameroon,1,0,1
BJ,Tunisia,Italy,2,2,2
NO,Italy,Kazakhstan,1,0,1
AF,Italy,Canada,4,4,4
W6,Czech Republic,Italy,9,4,9
PC,Czech Republic,Turkey,1,0,1
W6,Jordan,Morocco,0,2,0
NO,Italy,Tunisia,5,2,5
UX,United Kingdom,,0,1,0
FR,Italy,Tanzania,0,3,0
AZ,Argentina,France,1,0,1
TP,Italy,Brazil,27,132,27
FR,Belgium,Italy,35,41,35
FZ,Italy,United Arab Emirates,9,29,9
ET,South Africa,India,1,0,1
LX,Italy,Philippines,0,5,0
E9,Spain,Dominican Republic,0,1,0
AF,France,France,4,1,4
EY,Saudi Arabia,Indonesia,0,4,0
SK,Denmark,Iceland,1,1,1
5J,Philippines,Philippines,0,1,0
