carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
FR,Italy,Czech Republic,66,128,65
AI,United Arab Emirates,India,0,2,0
SN,Italy,,0,1,0
AZ,Italy,Philippines,0,1,0
LH,Germany,Mexico,0,5,0
AZ,Tunisia,Italy,6,9,6
U2,Italy,Netherlands,248,69,246
NO,Italy,Maldives,3,3,3
AC,Italy,United States,14,14,14
Z2,Philippines,Philippines,0,16,0
FR,Italy,Hungary,96,158,95
IB,Italy,Portugal,9,31,9
S4,Portugal,Portugal,1,6,1
MH,Malaysia,Malaysia,6,11,6
LA,Italy,Argentina,0,0,0
FR,Italy,Sweden,24,76,24
LH,Italy,Guatemala,0,3,0
TB,Belgium,Morocco,0,14,0
LH,United Kingdom,United States,0,0,0
AZ,United States,Bermuda,0,0,0
EK,United States,Italy,5,1,5
SN,Italy,United States,0,11,0
UK,India,India,3,4,3
CA,Italy,Indonesia,0,3,0
SN,Italy,Spain,0,0,0
SK,Italy,Sweden,6,18,6
AZ,Italy,El Salvador,0,0,0
EK,Hungary,Kenya,0,0,0
JL,India,United States,0,0,0
KU,Pakistan,,0,0,0
AZ,Italy,France,17,101,17
AC,Italy,Costa Rica,0,6,0
KL,Italy,Mexico,0,4,0
UL,Thailand,United Arab Emirates,0,1,0
U2,Italy,Iceland,24,30,24
PG,Thailand,Thailand,32,41,32
GF,Italy,Bangladesh,0,6,0
RJ,Jordan,Jordan,3,0,3
TK,Italy,Qatar,2,0,2
EK,India,United Arab Emirates,0,0,0
LA,Italy,,0,1,0
EK,Italy,United States,85,19,84
KU,Italy,,0,0,0
FR,Italy,Croatia,66,163,65
KL,United States,Egypt,0,1,0
LO,Italy,Japan,0,3,0
AZ,Costa Rica,Italy,0,0,0
BA,Italy,Brazil,3,3,3
UG,Tunisia,Malta,0,0,0
IB,Spain,Germany,1,2,1
TU,Tunisia,Germany,0,0,0
CM,Colombia,Italy,0,1,0
IB,France,Spain,2,0,2
OR,Mexico,Netherlands,0,0,0
FR,Italy,France,215,402,213
UX,Spain,Italy,0,7,0
AT,Italy,Nigeria,0,5,0
LH,Mexico,Italy,0,0,0
NO,Canada,Italy,0,0,0
MS,Egypt,Egypt,0,38,0
TK,Italy,Australia,0,7,0
ET,Rwanda,Italy,0,0,0
KM,Malta,Italy,0,21,0
RJ,United Arab Emirates,Italy,0,0,0
EN,Italy,Thailand,0,0,0
UX,Italy,Spain,10,21,10
EK,Italy,Indonesia,19,24,19
MS,Egypt,Saudi Arabia,0,0,0
JL,Netherlands,Japan,0,0,0
OZ,Italy,Japan,0,0,0
AI,India,United Kingdom,0,1,0
U2,Italy,Italy,1673,194,1656
TS,Canada,Italy,1,6,1
TK,Italy,Cameroon,0,6,0
AF,Nigeria,United States,1,1,1
FR,Italy,Netherlands,28,24,28
WY,Sri Lanka,Italy,0,0,0
NO,Italy,Senegal,10,18,10
TK,Italy,Ethiopia,2,10,2
ET,Argentina,Italy,0,0,0
AZ,Italy,Mexico,0,31,0
AZ,Italy,Dominican Republic,0,5,0
SK,Italy,United States,7,15,7
NT,Spain,Spain,0,6,0
AF,Italy,Mauritius,1,9,1
BA,France,,0,0,0
UL,India,Maldives,0,0,0
LH,United States,Italy,2,9,2
HY,Latvia,,0,0,0
FR,Italy,Estonia,2,26,2
LH,United States,Dominican Republic,0,0,0
LH,Belgium,United States,0,0,0
AD,Italy,Brazil,0,3,0
QR,India,Italy,0,0,0
AZ,Italy,Japan,21,80,21
FR,Malta,Italy,19,27,19
EY,Italy,Indonesia,20,38,20
AZ,Italy,Spain,19,113,19
TU,Tunisia,,0,0,0
LH,Republic of Ireland,China,0,0,0
EI,Italy,United States,28,8,28
KM,France,Malta,0,0,0
LH,Italy,Turkey,5,13,5
IB,Italy,Senegal,3,8,3
W6,Italy,Greece,227,263,225
AZ,Italy,Algeria,4,5,4
EY,India,United Arab Emirates,0,1,0
KL,Germany,Italy,3,6,3
EY,Bahrain,Italy,0,7,0
TG,Thailand,Thailand,11,15,11
IB,Italy,Brazil,0,0,0
KL,Italy,,24,2,24
LX,Italy,Brazil,9,14,9
WY,Switzerland,Thailand,0,2,0
LH,Italy,Egypt,3,46,3
RA,India,Nepal,0,0,0
B6,United States,United States,0,22,0
AZ,Israel,Italy,1,2,1
VS,United Kingdom,Nigeria,0,1,0
IB,Italy,Argentina,15,2,15
AC,Canada,Italy,3,9,3
QR,Switzerland,Qatar,0,0,0
BA,Costa Rica,Netherlands,0,0,0
ET,Italy,Madagascar,1,12,1
PK,Pakistan,Italy,2,4,2
LH,United States,French Polynesia,0,0,0
QR,Italy,Thailand,14,48,14
AZ,Albania,United States,0,0,0
CZ,Italy,Hong Kong,0,0,0
TK,Italy,Indonesia,25,9,25
1L,Italy,Germany,0,2,0
BA,Netherlands,South Africa,0,0,0
SK,Italy,Denmark,13,22,13
WY,Italy,Thailand,1,110,1
QR,France,,0,1,0
FR,Italy,Belgium,104,165,103
LH,Italy,Dominican Republic,1,2,1
CZ,Italy,Australia,0,4,0
LH,Mexico,United States,0,0,0
TS,Italy,,0,2,0
G3,Brazil,,0,0,0
BA,Italy,Dominican Republic,0,0,0
HY,Uzbekistan,Tajikistan,0,2,0
AM,Mexico,Mexico,0,10,0
GM,Egypt,Switzerland,0,2,0
W6,United Arab Emirates,Italy,2,11,2
VS,France,,0,0,0
BA,Canada,Italy,0,0,0
AH,Algeria,Italy,0,0,0
UK,India,United Arab Emirates,0,0,0
LH,Slovenia,Colombia,0,0,0
AZ,Costa Rica,Switzerland,0,0,0
EK,Italy,Sri Lanka,9,2,9
EN,Italy,United States,0,9,0
EK,United Arab Emirates,Indonesia,1,0,1
HY,Turkey,,0,1,0
IB,Germany,Costa Rica,0,0,0
AZ,Italy,Ivory Coast,0,1,0
FR,Portugal,Italy,41,52,41
SQ,Spain,Italy,6,2,6
1L,Switzerland,Spain,0,0,0
QF,New Zealand,Italy,0,2,0
PC,Italy,,0,1,0
AA,Mexico,United States,4,0,4
ZH,China,South Korea,0,1,0
EW,Germany,Greece,0,1,0
EK,Albania,United Arab Emirates,0,1,0
AF,France,Greece,2,5,2
NO,Italy,Cuba,12,19,12
GF,Italy,Thailand,0,23,0
VA,Australia,Australia,4,3,4
LH,Italy,Costa Rica,1,4,1
FY,Singapore,Malaysia,1,0,1
FR,Belgium,Montenegro,0,3,0
TP,Netherlands,Portugal,1,0,1
EY,Thailand,Qatar,1,0,1
GF,Italy,Bahrain,0,1,0
A3,Italy,Armenia,0,2,0
EY,Nepal,Spain,3,0,3
OS,Romania,Austria,1,0,1
ET,South Africa,Italy,1,0,1
SV,Italy,India,2,6,2
KL,Italy,Lithuania,1,0,1
GQ,Bulgaria,Greece,0,1,0
AC,Italy,Nicaragua,0,1,0
TK,Kenya,Italy,1,1,1
MS,Italy,India,0,3,0
EY,United Arab Emirates,Malaysia,0,1,0
MS,Italy,Lebanon,0,4,0
IB,Italy,Honduras,0,1,0
BF,France,United States,2,0,2
FR,United Kingdom,Germany,1,0,1
KE,Japan,Italy,0,1,0
V7,Greece,Italy,73,38,72
QZ,Malaysia,Indonesia,0,2,0
EC,Italy,Italy,0,2,0
FB,Italy,Bulgaria,0,2,0
IB,Italy,Greece,0,1,0
EK,Kenya,Italy,1,0,1
FR,Spain,Greece,0,2,0
KE,South Korea,Italy,1,2,1
TR,Singapore,Vietnam,0,2,0
BA,United Kingdom,United States,3,0,3
V7,Luxembourg,France,1,0,1
IT,Taiwan,Thailand,0,1,0
W9,United Kingdom,Croatia,1,0,1
N0,Italy,United States,102,21,101
U2,Egypt,Italy,22,2,22
UX,Italy,Colombia,6,19,6
FR,Italy,Luxembourg,2,17,2
UX,Italy,,0,5,0
XQ,Turkey,Turkey,1,0,1
6E,United Arab Emirates,Maldives,3,0,3
VJ,Vietnam,Vietnam,0,5,0
5W,Serbia,United Arab Emirates,0,1,0
JU,Italy,,0,1,0
KL,France,Ecuador,1,1,1
AI,India,Sri Lanka,0,1,0
LH,Italy,Switzerland,1,0,1
UX,Cuba,Spain,1,0,1
VY,France,Egypt,0,3,0
FY,Malaysia,Malaysia,2,1,2
LX,Italy,Germany,6,8,6
AV,Spain,Mexico,0,1,0
W6,Serbia,Malta,0,1,0
LH,Germany,Republic of Ireland,0,1,0
OS,Republic of Kosovo,Italy,0,1,0
AC,Costa Rica,Italy,1,0,1
OG,Greece,Iceland,3,0,3
AF,Colombia,Italy,1,3,1
FR,Portugal,Portugal,10,6,10
LO,Italy,,0,2,0
3L,Turkey,United Arab Emirates,0,3,0
AF,France,Norway,2,0,2
DY,Sweden,Spain,0,1,0
VY,Spain,Lithuania,0,1,0
MH,Bangladesh,Indonesia,0,1,0
U2,Italy,Tunisia,0,2,0
AZ,Egypt,France,0,1,0
BA,Antigua and Barbuda,United Kingdom,0,2,0
LH,Italy,Seychelles,1,0,1
HV,France,Egypt,0,1,0
CA,Italy,Cambodia,0,2,0
SV,Philippines,Italy,0,2,0
LH,Norway,Italy,0,2,0
PC,Germany,Iraq,0,1,0
LO,Italy,South Korea,0,9,0
AT,Italy,Ghana,1,8,1
U2,Italy,Jamaica,0,2,0
QF,Australia,United Kingdom,1,0,1
HU,Italy,,0,3,0
FR,Sweden,Sweden,1,0,1
TP,France,Canada,0,2,0
SK,United States,Italy,0,1,0
6E,United Arab Emirates,Sri Lanka,0,1,0
MS,Egypt,Denmark,0,2,0
VY,Spain,Republic of Ireland,2,0,2
KL,Netherlands,Canada,0,1,0
5W,Egypt,United Arab Emirates,0,1,0
F9,Mexico,United States,0,1,0
LH,Israel,Italy,0,1,0
EW,Germany,Croatia,1,0,1
EK,Mauritius,Italy,1,0,1
VJ,Vietnam,Italy,0,2,0
KU,Italy,Thailand,0,3,0
TK,Uzbekistan,Italy,2,0,2
H2,Chile,Chile,0,1,0
W6,Poland,Italy,9,19,9
KL,Italy,Iceland,0,11,0
TP,Italy,Cape Verde,12,18,12
ME,Lebanon,Egypt,0,1,0
I2,Spain,Greece,2,0,2
EK,United Arab Emirates,Japan,1,0,1
LH,Italy,China,2,16,2
DL,Canada,United States,2,0,2
W6,Netherlands,Hungary,1,0,1
SK,Faroe Islands,Italy,0,1,0
TP,Switzerland,,0,1,0
LA,Spain,Argentina,0,1,0
TP,Brazil,Portugal,0,1,0
LH,Germany,Czech Republic,1,0,1
D7,Malaysia,Indonesia,0,1,0
AF,Italy,Vietnam,0,1,0
"",Italy,Germany,0,14,0
W6,Italy,France,34,99,34
KL,Italy,Peru,2,4,2
DY,Sweden,Italy,0,5,0
LY,Italy,United States,0,3,0
2W,Cuba,Spain,0,1,0
BJ,United Kingdom,Tunisia,0,1,0
QR,Philippines,Italy,1,0,1
U2,Italy,Martinique,0,1,0
EK,Spain,Maldives,1,0,1
EW,Germany,Italy,58,45,57
QR,Italy,Laos,2,0,2
W4,Iceland,Italy,4,1,4
LG,Czech Republic,Luxembourg,0,4,0
OS,Italy,Sweden,1,3,1
DY,Norway,Sweden,0,1,0
UX,Spain,Argentina,0,1,0
LO,Egypt,Italy,0,1,0
UA,United Kingdom,Mexico,0,2,0
CI,Indonesia,Italy,0,2,0
EY,India,Italy,0,9,0
SV,Morocco,Thailand,0,1,0
MS,Iraq,Italy,0,1,0
FD,Thailand,Indonesia,0,1,0
FR,Bulgaria,,0,1,0
DL,Italy,The Bahamas,1,0,1
BT,Estonia,Italy,0,2,0
W4,Romania,Malta,0,3,0
TP,France,Morocco,0,2,0
FR,Italy,Cape Verde,0,2,0
AT,Morocco,Turkey,0,1,0
CZ,Italy,China,1,8,1
CX,Hong Kong,Italy,0,1,0
HT,Italy,Greece,0,3,0
FO,Argentina,Italy,0,1,0
FR,Republic of Ireland,Greece,0,1,0
VY,Spain,Switzerland,1,0,1
XZ,Italy,Romania,54,1,53
W4,Italy,Armenia,10,13,10
G9,Italy,Sri Lanka,5,4,5
TP,Italy,,0,17,0
PC,Iraq,Italy,0,6,0
AZ,Argentina,Spain,0,2,0
EY,Bangladesh,Italy,0,1,0
Q2,Maldives,,1,0,1
AA,Cuba,United States,1,0,1
FR,Estonia,Italy,0,1,0
U2,Italy,Luxembourg,9,1,9
CA,Italy,Japan,0,86,0
EY,Indonesia,Italy,3,0,3
HA,United States,,0,14,0
TK,Italy,Kazakhstan,0,4,0
EW,Italy,Portugal,0,1,0
FD,Thailand,Italy,0,3,0
TK,Italy,Tanzania,1,5,1
FR,Poland,Poland,1,1,1
WS,Dominican Republic,Canada,1,1,1
AZ,Italy,Belize,0,1,0
LH,Italy,Puerto Rico,0,2,0
LO,Italy,Montenegro,0,2,0
GF,Philippines,Italy,0,2,0
DM,Dominican Republic,Colombia,0,1,0
FR,Portugal,United Kingdom,0,1,0
AF,Italy,Réunion,1,0,1
WS,Canada,United States,1,1,1
7C,Philippines,South Korea,1,0,1
AF,Colombia,Algeria,1,0,1
Y4,Guatemala,Mexico,0,1,0
NO,Italy,Tanzania,1,1,1
EW,Croatia,Germany,0,1,0
FR,Poland,Spain,1,0,1
HU,China,Italy,0,1,0
VY,Italy,Spain,643,556,637
TX,France,Martinique,0,1,0
LX,Switzerland,Italy,7,16,7
AZ,Italy,Egypt,5,43,5
QR,Italy,Maldives,24,47,24
BA,Singapore,Australia,1,1,1
SV,Italy,Kenya,4,10,4
FR,Slovakia,Italy,2,0,2
Y4,Mexico,Switzerland,0,2,0
LX,Italy,Egypt,0,6,0
KL,Italy,Brazil,2,6,2
DY,Norway,Greece,0,1,0
TP,Italy,Canada,1,1,1
DY,Norway,Spain,0,1,0
FR,Italy,Panama,0,1,0
KL,United Kingdom,Portugal,1,0,1
FR,Romania,Greece,0,1,0
LH,Germany,Denmark,1,0,1
W4,Greece,Italy,34,14,34
FR,Austria,Greece,2,2,2
IB,Italy,Iceland,0,3,0
VY,Italy,Senegal,1,7,1
TP,Israel,Portugal,0,3,0
UX,Italy,Tunisia,0,1,0
OS,Italy,Iceland,0,1,0
EW,Albania,Germany,0,1,0
CY,Greece,Cyprus,0,1,0
SN,Sweden,Italy,0,1,0
AD,Italy,,0,1,0
BA,France,The Bahamas,1,0,1
FR,Italy,Turkey,0,30,0
WY,Italy,New Zealand,0,1,0
LH,Finland,Italy,2,2,2
AC,United States,Canada,1,0,1
FR,Spain,France,0,4,0
W6,Italy,Nepal,0,2,0
W4,Albania,France,0,3,0
U2,Italy,Republic of Ireland,0,1,0
MS,Italy,Kenya,0,5,0
EK,Thailand,Hong Kong,1,0,1
AT,Morocco,Italy,4,41,4
W4,Morocco,Italy,18,17,18
LX,Greece,Italy,1,0,1
LX,Italy,Norway,2,1,2
DD,Thailand,,0,4,0
QR,Seychelles,Italy,2,0,2
A3,France,Greece,2,1,2
LH,Italy,Republic of Macedonia,1,2,1
FD,Thailand,Vietnam,0,2,0
BA,Belgium,Chile,1,0,1
OS,Austria,Italy,6,8,6
AZ,Italy,Colombia,0,9,0
DD,Thailand,Thailand,8,2,8
KL,Italy,Georgia,0,2,0
W6,Italy,Armenia,2,4,2
AC,Canada,Canada,2,0,2
TP,Germany,Brazil,0,1,0
W6,Italy,Cyprus,0,2,0
EY,Germany,Japan,2,0,2
IB,Portugal,Greece,1,0,1
LH,Italy,Saudi Arabia,1,0,1
IB,Spain,Austria,1,0,1
LX,Canada,Italy,0,1,0
LH,Italy,Estonia,0,1,0
LS,Spain,United Kingdom,3,0,3
QG,Indonesia,Indonesia,0,3,0
VY,Algeria,Italy,0,3,0
OG,Iceland,Italy,0,1,0
SV,Italy,Mauritius,6,11,6
F3,Saudi Arabia,Egypt,0,1,0
TK,Italy,Argentina,0,2,0
TK,United States,Italy,1,2,1
ZG,Japan,Singapore,1,0,1
U2,Netherlands,Portugal,0,1,0
Z8,Bolivia,Bolivia,0,1,0
KU,Kuwait,Italy,1,5,1
W6,Italy,Turkey,0,5,0
FR,Germany,Republic of Ireland,0,1,0
UL,Thailand,Sri Lanka,2,0,2
U2,Italy,United Kingdom,255,38,252
W6,Italy,Republic of Macedonia,8,16,8
TK,Italy,Kenya,2,2,2
TK,Italy,China,0,3,0
AY,Italy,Latvia,1,0,1
LX,South Africa,Italy,1,0,1
PC,Finland,Egypt,0,1,0
AZ,Italy,Cambodia,0,1,0
LH,Austria,Italy,0,1,0
W6,Germany,Bosnia and Herzegovina,1,0,1
5J,Philippines,Philippines,3,1,3
UA,United States,Mexico,0,2,0
EY,Italy,Singapore,14,13,14
TK,India,Italy,3,0,3
W4,Italy,Colombia,0,3,0
AF,Italy,Canada,9,3,9
TP,Italy,Colombia,0,1,0
SK,Norway,Norway,0,4,0
DM,Mexico,Dominican Republic,1,0,1
EK,Sri Lanka,Italy,6,0,6
TK,Italy,Nepal,2,0,2
FR,Austria,Spain,1,3,1
EW,Italy,Sweden,4,4,4
UX,Italy,Venezuela,4,0,4
QF,Australia,Australia,2,0,2
SK,Germany,Latvia,0,1,0
FR,Italy,Philippines,0,4,0
QR,Italy,Myanmar,1,1,1
SK,Netherlands,Norway,0,1,0
W4,Montenegro,Italy,3,0,3
TG,Thailand,Italy,2,6,2
AF,Italy,South Korea,1,3,1
LO,Italy,Kazakhstan,0,1,0
TK,Italy,Ghana,2,4,2
FR,Italy,Senegal,0,7,0
SV,India,Saudi Arabia,0,1,0
KC,Kazakhstan,Poland,0,1,0
NO,Tunisia,Italy,1,0,1
PC,Italy,Kuwait,0,1,0
UX,Italy,Honduras,0,1,0
V7,Spain,Spain,1,1,1
MU,China,Italy,0,1,0
SV,France,Indonesia,0,1,0
LH,Germany,Germany,1,0,1
WF,Norway,Norway,0,20,0
AZ,Netherlands,Italy,4,12,4
DL,Italy,Argentina,2,0,2
OS,Italy,Japan,6,40,6
SV,Italy,Thailand,9,44,9
SK,Italy,Estonia,1,5,1
QR,Italy,Tanzania,0,1,0
LH,Italy,Serbia,0,1,0
LH,Italy,Iceland,5,2,5
W6,Spain,Hungary,1,1,1
AK,Indonesia,Italy,0,1,0
"",Spain,United States,5,0,5
W6,Italy,Vietnam,0,2,0
BQ,Italy,Italy,0,1,0
5F,Italy,Moldova,0,32,0
EY,Italy,Japan,3,2,3
BT,Italy,Georgia,0,8,0
WY,Italy,Australia,0,7,0
FI,Italy,United States,0,3,0
DL,United States,Netherlands,1,0,1
OS,Austria,Greece,1,2,1
LX,Switzerland,United States,13,10,13
EK,Italy,Namibia,0,1,0
VY,Italy,Brazil,0,1,0
Y9,United States,Italy,0,1,0
UX,Colombia,Spain,0,2,0
CM,Paraguay,Italy,0,2,0
W6,Israel,Bulgaria,0,1,0
W4,France,Romania,1,1,1
G3,Brazil,Switzerland,0,3,0
EY,Italy,Pakistan,0,2,0
IB,Germany,Chile,0,1,0
AZ,Italy,Sweden,0,1,0
OS,Italy,Cambodia,0,1,0
G9,Italy,,0,1,0
LH,Italy,Croatia,0,6,0
OS,Albania,United States,0,1,0
TK,Italy,Egypt,7,4,7
VY,Italy,Germany,0,3,0
AZ,Spain,Brazil,2,0,2
G3,Paraguay,Italy,0,3,0
F9,United States,United States,6,10,6
AV,Spain,Ecuador,6,0,6
WY,Italy,Malaysia,1,23,1
PD,United States,Canada,4,4,4
LH,Albania,United States,0,2,0
W4,Italy,Dominican Republic,0,2,0
EY,Italy,Sri Lanka,6,6,6
NT,Italy,Spain,0,1,0
W9,Morocco,Italy,0,1,0
TP,Cape Verde,Italy,2,2,2
BT,Italy,Estonia,0,1,0
LH,Italy,Luxembourg,3,1,3
EY,Italy,Bangladesh,1,3,1
TK,Italy,Venezuela,6,3,6
FR,Italy,Latvia,1,5,1
OS,Spain,Japan,0,1,0
FR,Morocco,France,0,1,0
FR,Lithuania,Italy,0,1,0
W4,Italy,Netherlands,0,1,0
FR,Morocco,Italy,53,90,52
NO,Italy,Tunisia,13,6,13
EW,Italy,Norway,0,10,0
W6,Netherlands,Albania,0,1,0
LA,Italy,Paraguay,1,1,1
QH,Vietnam,Vietnam,0,1,0
AA,Spain,Ecuador,5,0,5
H2,Argentina,Peru,0,1,0
JU,Italy,Cyprus,0,3,0
XQ,Italy,Kenya,0,2,0
AZ,Tunisia,Spain,1,2,1
KL,France,Mexico,0,1,0
W6,Italy,Bulgaria,9,23,9
FR,Hungary,Greece,0,2,0
PC,Italy,Turkey,62,71,61
FR,Poland,Hungary,0,3,0
"",Italy,Italy,0,3,0
QF,New Zealand,Australia,2,0,2
AZ,Morocco,Italy,0,1,0
FZ,Italy,Nepal,0,1,0
W4,France,Albania,1,0,1
TP,Senegal,Italy,4,1,4
A3,Italy,,0,5,0
NO,Italy,Kenya,3,3,3
FY,Malaysia,Singapore,1,0,1
W4,Albania,Germany,2,0,2
NP,Egypt,Italy,0,1,0
G9,Italy,Malaysia,0,2,0
BA,United Arab Emirates,Italy,1,2,1
BA,Belgium,Sweden,1,0,1
W6,Italy,Portugal,41,32,41
DX,Italy,Italy,0,107,0
W6,Italy,India,0,54,0
AD,Brazil,Brazil,0,17,0
TP,Italy,Brazil,28,131,28
AY,Italy,South Korea,17,1,17
A3,Italy,Cyprus,0,3,0
ET,Argentina,Egypt,0,1,0
AF,Republic of Ireland,Italy,1,1,1
W6,Israel,Austria,1,0,1
W4,Italy,Republic of Ireland,0,4,0
U8,Italy,Israel,0,2,0
LH,Argentina,Italy,0,1,0
UA,Switzerland,Mexico,1,0,1
LA,Argentina,Spain,0,1,0
SK,Denmark,Norway,0,2,0
AY,Norway,Italy,1,0,1
TB,Dominican Republic,Belgium,0,1,0
AC,Italy,,0,2,0
BA,Brazil,Italy,7,0,7
EK,Italy,Japan,7,5,7
GF,India,Italy,0,3,0
AF,Canada,Italy,1,1,1
DE,Italy,United States,15,14,15
DY,Finland,Finland,0,1,0
AV,Spain,El Salvador,0,1,0
MK,Mauritius,Madagascar,0,1,0
W6,Saudi Arabia,Morocco,0,2,0
UO,Thailand,Hong Kong,0,1,0
U2,Portugal,Portugal,7,1,7
IB,Spain,Dominican Republic,3,0,3
F3,Turkey,Saudi Arabia,0,1,0
OD,Malaysia,Indonesia,0,3,0
XZ,Italy,Morocco,0,1,0
LO,Poland,Moldova,0,2,0
HT,Italy,Italy,0,3,0
ET,Guinea,Ivory Coast,0,1,0
BA,Italy,Spain,0,3,0
CX,Australia,Italy,1,0,1
V7,Spain,Portugal,1,3,1
HC,Italy,Senegal,0,6,0
F9,United States,Italy,0,2,0
LA,Italy,Colombia,4,5,4
BA,Hong Kong,Italy,1,0,1
QR,Italy,China,0,2,0
CA,Italy,Philippines,0,3,0
W4,Italy,Pakistan,0,2,0
KL,Italy,South Africa,0,2,0
HV,Spain,France,4,0,4
BR,Philippines,Italy,0,1,0
IU,Indonesia,Indonesia,0,3,0
AM,United States,Mexico,0,1,0
I2,Spain,Spain,6,0,6
CA,Italy,South Korea,0,10,0
U2,Cyprus,Italy,3,0,3
AF,Italy,Nigeria,1,9,1
I2,France,Spain,5,0,5
LH,Italy,Sri Lanka,0,1,0
EK,Bahrain,France,1,0,1
D7,Australia,Indonesia,0,1,0
LH,Italy,Kenya,7,0,7
W4,Italy,United States,0,10,0
QH,Vietnam,France,0,2,0
VY,Germany,Spain,3,2,3
UX,Israel,Peru,1,3,1
J2,Azerbaijan,Georgia,0,2,0
CM,Colombia,Venezuela,1,0,1
Z0,United States,Spain,2,0,2
OZ,Italy,Cambodia,3,1,3
MS,India,Italy,0,2,0
FR,Italy,Cyprus,16,31,16
CI,Taiwan,Palau,1,0,1
AZ,Malta,United States,0,1,0
LH,Italy,South Africa,8,8,8
DL,United States,Dominican Republic,2,0,2
GF,Bahrain,Italy,0,2,0
UA,United States,The Bahamas,0,2,0
SV,Tunisia,,0,1,0
W4,Germany,Albania,1,0,1
CX,Italy,Indonesia,0,1,0
W6,Poland,Sweden,3,0,3
AT,Italy,Mauritania,0,1,0
W4,Romania,Italy,71,60,70
AT,Ivory Coast,Italy,9,1,9
K6,Cambodia,Vietnam,0,2,0
IB,United States,Italy,4,1,4
A3,Tunisia,,0,1,0
"",Italy,Argentina,2,0,2
UA,Italy,Mexico,0,1,0
AF,Switzerland,Brazil,1,0,1
CA,Italy,Taiwan,0,1,0
DE,Italy,Sweden,0,1,0
QR,Kenya,Italy,0,1,0
IB,Spain,United Kingdom,1,3,1
I2,Spain,Italy,8,4,8
