carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
N0,United States,Albania,0,2,0
DE,Jamaica,Italy,1,0,1
AM,Italy,Peru,0,1,0
UX,Mexico,Italy,0,1,0
JM,Kenya,Kenya,0,10,0
U2,Czech Republic,Italy,8,0,8
XZ,Italy,Romania,47,1,47
TK,Turkey,Bulgaria,1,1,1
TK,Italy,Tanzania,4,18,4
W6,Italy,Australia,0,14,0
OU,Croatia,Spain,0,1,0
AM,Peru,Spain,0,3,0
TK,Mali,Italy,0,1,0
KM,Italy,Greece,0,3,0
VY,Spain,Austria,2,0,2
KL,Spain,France,1,0,1
LO,Poland,Switzerland,0,2,0
EN,Italy,Sweden,0,1,0
DY,Denmark,Germany,0,1,0
TG,Thailand,Greece,0,1,0
UA,Italy,Mexico,2,1,2
DY,Norway,Greece,0,1,0
FZ,United Arab Emirates,Nepal,0,1,0
CA,Italy,Samoa,0,2,0
Z0,United States,United Kingdom,1,0,1
AF,United Kingdom,France,0,1,0
I2,Spain,Spain,23,0,23
FR,Italy,Israel,11,25,11
SN,Ghana,Italy,2,0,2
CA,Italy,Taiwan,0,13,0
LX,Italy,Iceland,5,6,5
ET,Italy,Somalia,0,1,0
FZ,Maldives,Italy,3,1,3
D7,Taiwan,Indonesia,0,1,0
W9,United Kingdom,Italy,4,1,4
KL,Italy,Cuba,0,3,0
EW,Italy,Austria,0,1,0
U2,Malta,Italy,7,0,7
U2,France,Germany,8,0,8
LX,Singapore,Italy,1,0,1
G9,Italy,Kenya,0,2,0
KU,Italy,Egypt,0,3,0
SN,Denmark,Belgium,1,1,1
TP,Italy,Angola,2,4,2
LO,Moldova,Italy,0,2,0
IB,United Kingdom,Spain,1,0,1
CI,Italy,,0,6,0
CI,Italy,Singapore,0,2,0
NO,Italy,Italy,3,2,3
RO,Romania,Turkey,0,1,0
KC,Kazakhstan,Germany,1,0,1
AC,United States,Italy,0,1,0
FR,Italy,Kyrgyzstan,0,1,0
LH,United States,The Bahamas,0,1,0
FZ,Qatar,United Arab Emirates,0,2,0
AY,Singapore,Italy,1,0,1
9C,China,China,2,1,2
RO,Turkey,Romania,0,1,0
AZ,Argentina,,0,1,0
W4,Albania,Spain,1,0,1
AK,Malaysia,Thailand,0,1,0
SK,Italy,Spain,0,2,0
AF,Italy,French Polynesia,1,1,1
DE,Switzerland,Dominican Republic,0,2,0
W4,United Kingdom,Italy,52,15,51
U2,Denmark,Netherlands,3,0,3
FA,South Africa,South Africa,0,7,0
EY,Italy,Sri Lanka,4,5,4
TK,Italy,Kenya,2,8,2
TK,Italy,Mauritius,2,5,2
ET,Italy,Zambia,0,1,0
PC,Iran,Italy,1,0,1
AY,United States,Spain,1,0,1
OS,Romania,Malta,2,1,2
W6,Bosnia and Herzegovina,Sweden,1,0,1
AF,Cuba,Italy,0,2,0
D7,Indonesia,Italy,0,1,0
A3,Greece,Montenegro,0,1,0
OS,Italy,Iran,2,0,2
KM,France,Italy,0,1,0
W4,Italy,,0,25,0
HV,France,Italy,18,20,18
SK,Denmark,Faroe Islands,1,1,1
AC,Germany,Mexico,0,1,0
XR,Greece,Italy,0,5,0
LX,Italy,Cambodia,0,1,0
W6,Norway,,0,1,0
KL,Italy,Curaçao,1,0,1
HX,Thailand,Hong Kong,0,1,0
LS,Portugal,United Kingdom,0,1,0
IB,Italy,Peru,48,82,48
AZ,Switzerland,Italy,2,17,2
DE,Germany,Greece,2,1,2
TP,United States,Germany,2,1,2
TR,Singapore,Philippines,1,0,1
AV,Spain,Chile,5,0,5
SQ,Thailand,Italy,0,2,0
OS,France,Austria,4,0,4
UP,United States,,0,2,0
NE,Egypt,Egypt,0,1,0
W4,Czech Republic,Italy,2,0,2
CX,Taiwan,Hong Kong,1,0,1
AY,Italy,Latvia,1,1,1
SK,Italy,Sweden,4,12,4
SK,Denmark,Italy,8,7,8
OS,Italy,Croatia,4,5,4
BA,Italy,Australia,3,2,3
SK,Sweden,Finland,3,0,3
HV,Netherlands,France,2,0,2
AZ,Argentina,Spain,1,0,1
TK,Georgia,Italy,1,0,1
B2,Turkey,Belarus,0,1,0
AF,Norway,France,1,2,1
D7,New Zealand,Philippines,0,1,0
SM,Switzerland,Egypt,1,1,1
FR,Spain,Belgium,1,0,1
JQ,Thailand,Singapore,1,0,1
AH,Algeria,Algeria,0,1,0
AY,Iceland,Finland,1,0,1
W6,Italy,Montenegro,3,2,3
W4,Italy,United Kingdom,134,99,133
ET,Italy,Benin,2,5,2
LO,Poland,Italy,6,12,6
FR,Italy,Thailand,0,4,0
UA,Costa Rica,Switzerland,6,4,6
VY,Italy,Portugal,2,11,2
W4,Italy,Latvia,0,1,0
W4,Albania,Greece,1,1,1
XZ,Italy,France,0,1,0
LH,South Africa,Italy,7,1,7
PC,Italy,Iran,1,5,1
A3,Morocco,Greece,0,1,0
AZ,Luxembourg,Italy,2,2,2
EW,Portugal,Germany,1,0,1
KL,Netherlands,,0,2,0
TK,Kyrgyzstan,Italy,0,1,0
SB,New Caledonia,New Caledonia,0,3,0
EK,Philippines,Italy,1,1,1
FR,Sweden,Poland,1,0,1
EK,Mauritius,Italy,0,1,0
LH,Italy,Aruba,0,2,0
TK,Croatia,Moldova,0,1,0
AC,Canada,Mexico,1,0,1
TK,Hungary,Vietnam,0,1,0
W6,Italy,Norway,0,5,0
QR,Italy,Tanzania,3,6,3
FB,Italy,Bulgaria,0,11,0
SK,Italy,Canada,1,6,1
AZ,Italy,Croatia,0,2,0
SQ,Japan,Singapore,1,0,1
W4,Austria,Italy,4,3,4
SJ,Indonesia,,0,1,0
AF,Italy,Niger,1,0,1
J9,Kuwait,Italy,0,1,0
OS,Austria,Netherlands,0,2,0
AZ,Italy,Canada,0,3,0
FR,United Kingdom,Italy,139,131,138
LH,Italy,Netherlands,13,20,13
IN,Indonesia,Indonesia,0,1,0
AF,Italy,Costa Rica,0,12,0
HU,United Kingdom,China,0,1,0
AM,Spain,Mexico,0,8,0
AF,Peru,Italy,0,2,0
FR,Italy,Pakistan,0,2,0
EK,Italy,Japan,7,8,7
AF,Italy,Argentina,0,2,0
EK,Italy,Mozambique,0,2,0
EI,United States,Italy,2,0,2
MS,Italy,Bangladesh,0,1,0
W4,Italy,Luxembourg,2,0,2
AF,Spain,Canada,1,0,1
KL,Italy,Sweden,1,0,1
AF,Italy,Panama,4,8,4
XZ,Italy,Sweden,0,1,0
NO,Senegal,Italy,3,2,3
SK,Iceland,Italy,1,1,1
TK,Singapore,Italy,3,3,3
OS,Italy,Maldives,0,4,0
KM,Malta,France,0,1,0
FR,Jordan,Greece,0,1,0
W6,Italy,Spain,71,379,70
EI,Italy,Republic of Ireland,28,35,28
LS,Italy,Portugal,0,1,0
AK,Indonesia,Vietnam,0,2,0
LO,South Korea,Hungary,0,1,0
MH,Malaysia,Fiji,0,1,0
W4,Italy,Finland,1,1,1
FO,Brazil,Argentina,0,1,0
OS,Italy,Bosnia and Herzegovina,1,2,1
AY,South Korea,Italy,1,0,1
ET,Italy,Rwanda,0,1,0
W9,Albania,United Kingdom,1,0,1
B6,United States,Spain,0,2,0
CX,Italy,Hong Kong,3,0,3
EY,Indonesia,Portugal,2,0,2
LA,Italy,Chile,1,8,1
N0,Italy,,0,4,0
LA,Italy,Paraguay,0,4,0
FZ,Italy,Bangladesh,1,1,1
AA,United States,Dominican Republic,4,0,4
UX,France,Mexico,1,2,1
AF,Singapore,Italy,2,0,2
BA,Germany,,1,0,1
KU,Philippines,Italy,0,1,0
UX,Italy,Argentina,5,7,5
MS,Italy,Oman,0,1,0
FR,Germany,Greece,3,0,3
LH,Italy,Costa Rica,0,6,0
FR,Italy,United States,0,22,0
TK,Kenya,Italy,2,1,2
TP,United States,Belgium,0,4,0
LH,Italy,Georgia,2,0,2
AC,United Kingdom,Canada,0,3,0
GA,Indonesia,Malta,1,0,1
TK,Moldova,South Korea,0,1,0
CZ,France,China,0,1,0
U2,United Kingdom,Italy,83,11,82
TP,Cape Verde,Italy,2,10,2
U2,Italy,Croatia,88,2,87
VJ,Vietnam,Vietnam,0,17,0
AV,Ecuador,Spain,1,2,1
I2,Spain,Italy,8,3,8
FR,France,Hungary,0,1,0
LH,Italy,Saudi Arabia,2,0,2
SK,Denmark,Sweden,1,0,1
PC,Lebanon,Turkey,1,0,1
NZ,New Zealand,Australia,1,1,1
AZ,Algeria,Italy,0,1,0
SV,Saudi Arabia,Thailand,1,0,1
ET,China,Argentina,0,1,0
U2,Spain,Switzerland,3,0,3
IB,France,Senegal,0,1,0
V7,Italy,Spain,50,75,50
CI,Italy,Taiwan,0,6,0
KQ,Italy,Madagascar,0,5,0
W6,Italy,Armenia,14,16,14
5J,Malaysia,Italy,0,1,0
FR,Greece,Bulgaria,1,1,1
AK,Vietnam,Malaysia,0,3,0
IB,Brazil,Republic of Ireland,0,1,0
W6,Republic of Macedonia,Italy,2,0,2
EK,Italy,China,1,5,1
J2,Azerbaijan,Italy,1,2,1
MS,Italy,Lebanon,0,1,0
AF,Switzerland,Mauritius,1,0,1
KU,Italy,Bangladesh,0,2,0
PR,Saudi Arabia,Indonesia,0,1,0
EY,Italy,Japan,15,5,15
BA,Italy,Mexico,3,24,3
PC,Turkey,Israel,1,0,1
AZ,Italy,Niger,0,1,0
N0,United States,Norway,1,2,1
LX,Portugal,Switzerland,1,0,1
SV,Egypt,Italy,0,1,0
SN,Portugal,Italy,0,1,0
UX,Germany,Spain,0,1,0
TG,Thailand,Singapore,1,0,1
CI,Italy,Indonesia,0,6,0
FR,Hungary,Jordan,2,0,2
W6,United Arab Emirates,Italy,10,8,10
TP,Portugal,Belgium,1,1,1
TR,Singapore,Australia,2,1,2
QR,Philippines,Italy,1,2,1
LH,Germany,India,1,1,1
I2,Israel,Spain,3,1,3
AZ,Italy,Norway,0,5,0
IB,Uruguay,Italy,2,1,2
U2,Germany,Netherlands,1,0,1
OU,Croatia,Greece,0,1,0
LS,Italy,Spain,0,2,0
AZ,Italy,Togo,0,1,0
AZ,Netherlands,Brazil,0,1,0
OZ,South Korea,South Korea,1,0,1
TX,France,Réunion,0,6,0
EK,United States,United Arab Emirates,0,1,0
SV,Saudi Arabia,Egypt,0,6,0
KL,Netherlands,Denmark,1,0,1
KL,Italy,Singapore,3,0,3
FR,Italy,Nepal,0,2,0
KL,Colombia,Italy,0,1,0
AF,Italy,Togo,1,0,1
LA,Brazil,,0,2,0
XZ,Italy,Greece,116,11,115
W4,Italy,Italy,1099,1104,1088
OS,Italy,Jordan,1,0,1
AZ,Italy,Thailand,0,10,0
HU,Italy,China,0,4,0
NT,Italy,,0,1,0
SK,Sweden,Norway,0,1,0
UK,India,,0,1,0
SN,Italy,Togo,1,0,1
MS,Italy,United Arab Emirates,0,6,0
FR,Portugal,Spain,2,7,2
LH,Italy,South Africa,23,15,23
BA,Italy,South Africa,2,1,2
ET,South Korea,Japan,0,3,0
LH,Netherlands,Italy,3,1,3
AY,Thailand,Italy,6,2,6
UA,United States,The Bahamas,1,0,1
FY,Thailand,Malaysia,0,1,0
OS,Austria,Czech Republic,3,0,3
6H,Israel,Italy,0,2,0
TK,Italy,Tajikistan,1,3,1
2W,Dominican Republic,Spain,0,1,0
TR,Madagascar,Madagascar,0,4,0
VZ,Thailand,Thailand,0,50,0
U2,Switzerland,Germany,3,0,3
AF,Spain,Morocco,2,0,2
LH,Austria,France,1,0,1
DY,Italy,Estonia,0,5,0
5F,Armenia,Georgia,0,2,0
AF,Italy,Morocco,1,1,1
W6,Italy,Luxembourg,0,1,0
UK,United Arab Emirates,Sri Lanka,0,1,0
W6,Italy,Singapore,0,2,0
TN,Australia,New Zealand,0,1,0
BJ,Tunisia,France,1,0,1
EK,Brazil,Japan,1,0,1
XZ,Italy,Croatia,0,1,0
OV,Thailand,Italy,0,5,0
VY,France,Spain,17,27,17
LH,Italy,Poland,22,10,22
QR,Italy,China,3,10,3
LH,Italy,Spain,28,32,28
NO,Italy,Canada,0,3,0
OS,Germany,Austria,1,2,1
SQ,United States,United Kingdom,2,1,2
LH,Italy,Mauritius,0,1,0
FR,Italy,Argentina,0,7,0
PC,Hungary,United Arab Emirates,2,1,2
KL,Italy,Faroe Islands,0,4,0
AC,Switzerland,Canada,0,1,0
UA,Panama,Italy,2,1,2
EW,Germany,Moldova,0,3,0
FR,Italy,Republic of Macedonia,0,2,0
BA,Italy,Belgium,1,0,1
EY,Sri Lanka,Italy,1,1,1
U2,Switzerland,Portugal,1,1,1
AA,United States,The Bahamas,10,0,10
U2,Italy,Japan,0,1,0
LX,Italy,Mexico,2,5,2
U2,France,Switzerland,4,0,4
PC,Turkey,Sweden,0,2,0
SQ,Switzerland,Singapore,0,2,0
FI,Iceland,France,0,1,0
Z0,United States,Spain,0,1,0
U2,Italy,Indonesia,0,1,0
AY,Austria,Finland,0,1,0
AV,Brazil,Costa Rica,0,1,0
VJ,Singapore,Vietnam,0,1,0
5J,Philippines,South Korea,1,0,1
OS,Italy,Sweden,0,10,0
W4,France,Italy,9,9,9
FO,Argentina,Argentina,9,1,9
W6,Hungary,Italy,18,11,18
W6,Spain,Romania,0,6,0
AZ,Brazil,Italy,3,6,3
BJ,Tunisia,Italy,0,1,0
UA,France,Costa Rica,1,0,1
OS,Italy,Romania,2,3,2
KM,Italy,France,0,1,0
KL,Spain,Denmark,1,0,1
LY,Israel,Georgia,0,1,0
7C,South Korea,,0,1,0
CM,Panama,United States,0,1,0
CM,Ecuador,Colombia,2,0,2
U2,Italy,Poland,0,1,0
FJ,New Zealand,Fiji,0,1,0
W6,Albania,Germany,1,6,1
FR,Italy,Luxembourg,8,21,8
ZL,Australia,Australia,3,0,3
JU,Greece,Italy,3,14,3
IZ,Italy,Israel,3,3,3
AF,Italy,Ecuador,0,3,0
TK,Italy,Singapore,9,6,9
AT,Morocco,Spain,1,1,1
TK,Turkey,Georgia,0,1,0
A2,Greece,Romania,0,1,0
CA,Italy,Hong Kong,0,29,0
TK,Turkey,Turkey,55,13,54
FR,Israel,,0,1,0
FR,Austria,Spain,5,1,5
AZ,Spain,Italy,12,14,12
IB,Italy,El Salvador,1,1,1
AZ,Italy,Lebanon,0,1,0
"",Colombia,Italy,0,1,0
HV,Italy,Spain,0,2,0
LA,Brazil,Germany,0,3,0
V7,Italy,Croatia,0,1,0
TP,Mexico,Italy,0,1,0
LX,Italy,Argentina,0,1,0
FR,Denmark,Italy,28,41,28
EY,Italy,Singapore,11,8,11
LH,Luxembourg,Italy,6,5,6
ME,Italy,Lebanon,1,3,1
W4,Germany,Romania,1,1,1
F3,Saudi Arabia,Saudi Arabia,0,6,0
TK,Turkey,Republic of Kosovo,2,0,2
TK,Italy,Republic of Kosovo,0,1,0
OU,Croatia,Croatia,0,1,0
UK,United Arab Emirates,Thailand,2,0,2
HC,Senegal,Spain,0,1,0
WY,Italy,India,0,2,0
KL,Peru,,0,9,0
FH,Turkey,Germany,0,1,0
K6,Vietnam,Cambodia,0,1,0
TK,Senegal,Italy,0,14,0
WN,United States,United States,0,14,0
SK,Italy,United States,6,8,6
QG,Indonesia,Indonesia,0,3,0
PC,Iran,Germany,0,1,0
AA,United States,Cuba,3,0,3
OZ,United Kingdom,,0,3,0
EK,Italy,Angola,1,0,1
LH,Italy,Peru,0,1,0
AT,Ghana,Italy,0,3,0
SN,Italy,Senegal,2,0,2
UA,Italy,Costa Rica,0,1,0
EK,Kuwait,Italy,1,0,1
ID,Indonesia,Indonesia,0,5,0
U2,Portugal,Portugal,19,1,19
LH,Luxembourg,Hungary,1,0,1
FR,Czech Republic,Greece,0,3,0
NP,Egypt,Egypt,0,2,0
9U,Moldova,Italy,0,6,0
AZ,Italy,Peru,0,5,0
PR,Philippines,Vietnam,1,1,1
AV,Costa Rica,Italy,0,1,0
AF,Netherlands,United States,0,1,0
5J,United Arab Emirates,Australia,2,0,2
OS,Moldova,Italy,0,1,0
FR,Czech Republic,United Kingdom,1,0,1
VY,Germany,United States,1,0,1
W4,Albania,France,0,1,0
FR,Czech Republic,Italy,19,20,19
AD,Brazil,Brazil,0,21,0
JQ,Australia,Indonesia,6,0,6
EK,United Kingdom,Australia,0,1,0
BT,Latvia,Italy,3,1,3
EI,France,United States,1,0,1
TK,Venezuela,Italy,0,8,0
FR,Belgium,Portugal,1,0,1
LH,Italy,United Kingdom,6,5,6
EN,Italy,Singapore,0,2,0
TK,Mexico,Italy,0,3,0
EN,Italy,Sri Lanka,0,2,0
LO,Albania,United States,1,0,1
FR,Netherlands,Spain,1,0,1
FR,Republic of Ireland,Italy,31,22,31
QR,Italy,Maldives,24,32,24
FR,Italy,Algeria,0,1,0
