carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
UX,Italy,,0,1,0
HC,Italy,Senegal,0,7,0
1L,Italy,Czech Republic,0,0,0
HY,Uzbekistan,Uzbekistan,0,1,0
AF,France,Italy,25,11,25
MU,Vietnam,China,0,1,0
LH,Italy,Guatemala,0,1,0
FR,Malta,Cyprus,0,1,0
QR,Germany,India,0,0,0
MH,Malaysia,Malaysia,14,16,14
SQ,India,Indonesia,0,0,0
2W,Spain,Mexico,0,2,0
KL,United Kingdom,,0,0,0
SK,Italy,Norway,11,11,11
AZ,New Zealand,United States,0,0,0
AZ,United States,Mexico,0,0,0
QF,Australia,Australia,3,0,3
FR,Poland,Poland,0,0,0
WY,Switzerland,Thailand,4,5,4
CA,Italy,South Korea,0,3,0
EN,Italy,,0,0,0
EK,United States,Italy,3,4,3
FR,Italy,Poland,97,145,96
SK,Sweden,Italy,3,8,3
FR,Italy,France,311,415,308
CL,Italy,United States,0,0,0
SV,Egypt,Saudi Arabia,0,2,0
JU,Czech Republic,Italy,0,0,0
W4,United Kingdom,Italy,61,15,60
FR,Italy,Czech Republic,78,197,77
IB,Italy,Colombia,22,18,22
RO,Italy,Turkey,0,4,0
SP,Portugal,Portugal,0,2,0
TK,Germany,Turkey,1,7,1
QR,Italy,Indonesia,22,60,22
NO,Italy,Mexico,2,9,2
QR,Seychelles,United Kingdom,0,3,0
SV,Italy,South Korea,1,4,1
TN,United States,French Polynesia,0,0,0
FR,Italy,Croatia,72,151,71
UX,Italy,United States,0,3,0
AZ,Italy,Bulgaria,1,15,1
SV,Maldives,Turkey,0,0,0
PR,Australia,Thailand,3,0,3
LH,United States,French Polynesia,0,0,0
HY,Italy,Uzbekistan,0,7,0
SV,Tunisia,Thailand,0,0,0
FR,Republic of Ireland,France,0,0,0
2L,Italy,United States,0,0,0
EK,Nepal,Seychelles,0,0,0
SQ,Australia,Bangladesh,0,2,0
AF,Italy,Brazil,12,17,12
KM,Germany,Italy,0,1,0
AM,Mexico,Mexico,0,8,0
CA,China,Italy,0,9,0
CX,China,Hong Kong,0,0,0
LH,Italy,Mexico,5,10,5
WM,Saint Barthélemy,Sint Maarten,0,0,0
VS,United Kingdom,United States,3,0,3
AZ,Italy,Finland,0,3,0
OU,Switzerland,Croatia,0,0,0
CM,Colombia,Puerto Rico,1,0,1
BA,Italy,Brazil,2,0,2
BA,Italy,Peru,0,0,0
EK,Italy,Indonesia,22,8,22
U2,Croatia,Italy,10,0,10
ET,Nigeria,Italy,0,0,0
KU,Italy,Philippines,1,7,1
SV,Italy,Philippines,3,7,3
PR,Philippines,Philippines,3,13,3
W6,Hungary,Italy,110,116,109
TK,Turkey,Jordan,0,0,0
XQ,Switzerland,Turkey,0,1,0
AT,Italy,Senegal,3,10,3
EY,United Arab Emirates,India,0,1,0
VN,Thailand,Vietnam,0,0,0
AY,Italy,,0,5,0
AZ,Italy,Algeria,7,45,7
AT,Italy,Ghana,0,2,0
W6,Italy,Netherlands,22,26,22
AI,United Arab Emirates,Thailand,0,0,0
FR,Greece,Italy,82,69,81
SV,Italy,Singapore,1,4,1
AZ,Spain,United States,0,0,0
FR,Malta,Italy,28,17,28
AT,Western Sahara,Italy,0,0,0
SQ,Italy,,0,0,0
OD,Malaysia,Indonesia,0,4,0
ZL,Australia,Australia,1,1,1
AZ,Spain,Vietnam,0,0,0
TK,Italy,Senegal,4,7,4
EW,Norway,Italy,0,4,0
EY,Italy,Maldives,14,17,14
SK,Italy,Portugal,2,6,2
LA,Italy,Chile,6,17,6
EI,United States,Italy,1,3,1
JL,Japan,Japan,5,2,5
KU,Italy,Bangladesh,5,3,5
JU,Italy,Bosnia and Herzegovina,0,1,0
U2,Netherlands,France,1,0,1
LH,Italy,Switzerland,0,2,0
TK,Iraq,France,0,1,0
UA,Italy,Guatemala,0,1,0
OV,Pakistan,Thailand,0,1,0
TP,Italy,Portugal,47,127,47
UA,Aruba,Italy,0,2,0
W6,Italy,Indonesia,0,21,0
FZ,Kazakhstan,Pakistan,0,1,0
H2,Chile,,0,1,0
Q6,Costa Rica,United States,0,1,0
I5,India,India,2,0,2
LH,Czech Republic,Germany,0,1,0
TP,Venezuela,Italy,0,3,0
IB,Spain,Bulgaria,0,1,0
KM,Italy,Malta,0,338,0
W6,Germany,Italy,0,4,0
W4,Italy,Montenegro,17,16,17
LH,Italy,France,6,12,6
TR,Indonesia,Singapore,0,1,0
LH,Spain,Italy,0,2,0
W6,Georgia,Italy,0,2,0
JU,Slovenia,Serbia,1,0,1
KL,Italy,Argentina,1,3,1
TK,Italy,New Caledonia,1,0,1
A3,Cyprus,Italy,1,0,1
BA,Morocco,United Kingdom,1,7,1
FR,Italy,Bosnia and Herzegovina,0,2,0
BA,Italy,Cyprus,0,2,0
TX,France,Guadeloupe,1,0,1
QR,France,Maldives,1,0,1
W6,Italy,Bahrain,0,1,0
BT,Latvia,,0,3,0
DE,Cuba,Italy,1,1,1
W4,Italy,Serbia,0,4,0
VY,Italy,Egypt,1,10,1
FR,Netherlands,Republic of Ireland,1,2,1
SN,Italy,Sweden,0,2,0
NO,Italy,Cape Verde,2,1,2
LH,Republic of Macedonia,Spain,0,1,0
KM,Italy,,0,1,0
U2,Italy,United Kingdom,200,41,198
W4,Morocco,Italy,9,16,9
FR,Italy,Latvia,1,13,1
NK,United States,Dominican Republic,3,1,3
SK,Lithuania,Italy,6,0,6
JT,Indonesia,Indonesia,0,26,0
AV,Spain,Argentina,3,0,3
TK,Italy,Nigeria,0,1,0
VJ,Thailand,Vietnam,0,1,0
TK,Italy,Madagascar,0,1,0
XZ,Italy,Malta,0,1,0
OS,Netherlands,Republic of Kosovo,0,1,0
LX,France,Poland,1,0,1
E5,Italy,Egypt,33,61,33
U2,United Kingdom,Italy,60,3,59
W4,Albania,Italy,70,71,69
FZ,Italy,Nepal,1,2,1
OB,Bolivia,Bolivia,0,2,0
HV,Spain,France,3,0,3
AT,France,Morocco,0,8,0
KE,Italy,South Korea,5,5,5
TP,France,United States,3,1,3
OK,Czech Republic,Turkey,0,1,0
2W,Spain,Cuba,0,7,0
TK,Italy,Uzbekistan,0,10,0
WY,United Arab Emirates,India,1,0,1
KM,Italy,Austria,0,15,0
LH,Italy,Japan,7,63,7
U2,Spain,France,3,0,3
AA,United States,Costa Rica,1,0,1
U2,United Kingdom,Morocco,0,1,0
5J,Philippines,Italy,0,3,0
JU,Italy,United Arab Emirates,0,2,0
UX,Uruguay,Italy,0,1,0
IB,Venezuela,Italy,0,1,0
IB,Spain,Colombia,1,3,1
W6,Poland,Croatia,0,1,0
EI,Spain,United States,2,0,2
U2,Italy,Guadeloupe,0,1,0
FR,Greece,France,0,1,0
W6,Serbia,Greece,1,0,1
IB,Italy,Chile,2,16,2
CY,Italy,Egypt,0,5,0
W6,Hungary,Greece,3,11,3
EK,Italy,Malaysia,3,0,3
6H,Egypt,Italy,0,1,0
AV,Colombia,Peru,0,1,0
AT,Italy,Cape Verde,0,1,0
OS,Austria,Czech Republic,0,2,0
MS,Italy,Kenya,0,6,0
LH,Italy,Italy,0,1,0
QR,Italy,Seychelles,1,1,1
PC,Spain,United Arab Emirates,1,0,1
QR,Italy,Iran,0,2,0
VB,Cuba,Mexico,1,0,1
AZ,Italy,Peru,0,4,0
VY,Italy,Senegal,4,2,4
FR,Slovakia,Italy,11,11,11
LH,Italy,Namibia,4,7,4
GM,Switzerland,Egypt,0,1,0
VA,Australia,Australia,11,3,11
CX,Italy,Philippines,1,0,1
TP,Portugal,Cape Verde,0,1,0
MU,Italy,Philippines,0,1,0
DY,Spain,Sweden,0,1,0
5J,Indonesia,Philippines,1,0,1
BY,United Kingdom,Italy,3,0,3
A3,Greece,Egypt,0,1,0
TG,India,Thailand,1,0,1
PC,Italy,Kuwait,1,0,1
AT,Italy,Nigeria,0,1,0
AC,Italy,Colombia,1,0,1
LX,Italy,Canada,0,1,0
TK,Italy,Pakistan,0,4,0
V7,Italy,Belgium,0,4,0
VY,France,Egypt,0,1,0
LM,United Kingdom,United Kingdom,1,1,1
U2,Italy,Albania,0,2,0
TM,Mozambique,South Africa,0,1,0
U2,Greece,United Kingdom,1,0,1
TK,Turkey,Greece,0,1,0
LA,Brazil,Spain,0,2,0
SV,Italy,Tanzania,0,1,0
AT,Senegal,Italy,0,3,0
U2,United Kingdom,United Kingdom,6,0,6
UL,Italy,Sri Lanka,1,8,1
CZ,Italy,,0,3,0
VY,Italy,Argentina,4,3,4
EI,Republic of Ireland,Spain,2,0,2
SN,Italy,Germany,0,1,0
VY,Germany,Italy,0,1,0
LH,Germany,Egypt,2,0,2
W9,Italy,Norway,0,1,0
VY,Switzerland,Spain,1,0,1
BY,United Kingdom,Spain,1,0,1
AF,Italy,Tanzania,6,12,6
TK,Italy,Thailand,22,12,22
VY,Italy,Portugal,2,13,2
LX,Switzerland,Hungary,0,3,0
AF,Peru,Italy,8,4,8
FZ,Pakistan,Italy,5,1,5
U8,Cyprus,Italy,0,1,0
WY,Italy,India,0,7,0
NO,Italy,The Bahamas,0,1,0
LY,Israel,Georgia,0,1,0
V7,Spain,France,1,0,1
EK,Italy,Turks and Caicos Islands,0,2,0
AA,Italy,Canada,2,0,2
AI,India,Nepal,0,1,0
W4,Italy,United States,0,19,0
KL,France,Italy,0,3,0
TB,Italy,Morocco,14,9,14
SK,Finland,Italy,0,3,0
VJ,Vietnam,Vietnam,0,22,0
LA,Italy,Argentina,2,1,2
SV,Italy,Bangladesh,0,2,0
SV,Italy,Malaysia,4,4,4
B6,United States,Dominican Republic,0,2,0
BT,Italy,Finland,2,4,2
AF,Italy,Estonia,2,0,2
AV,Chile,Spain,1,1,1
HV,France,Algeria,1,0,1
QR,Qatar,Spain,0,1,0
AF,France,Netherlands,1,1,1
OS,Italy,Japan,5,13,5
AZ,Italy,United Arab Emirates,0,11,0
FR,Spain,United Kingdom,2,7,2
QG,Indonesia,Indonesia,0,10,0
TK,Italy,Jordan,5,2,5
MK,Italy,Mauritius,0,11,0
OS,Italy,Romania,0,5,0
FR,Italy,Mexico,0,2,0
PD,United States,Canada,3,1,3
I2,Spain,Italy,5,1,5
TG,Thailand,India,0,1,0
EW,Italy,,0,1,0
EK,Philippines,Italy,1,0,1
WS,Canada,Canada,2,8,2
GA,Netherlands,Belgium,0,2,0
HU,Italy,China,0,14,0
LH,Italy,Slovenia,1,0,1
SV,Italy,Bahrain,1,0,1
FR,Romania,Cyprus,0,1,0
OZ,Japan,Italy,1,1,1
FR,Denmark,Belgium,1,0,1
J9,Kuwait,Oman,0,1,0
NO,Italy,China,0,1,0
AK,Indonesia,Malaysia,0,2,0
GF,India,Italy,0,1,0
UX,Italy,Argentina,2,11,2
NO,Italy,Canada,0,3,0
JU,Italy,Hungary,0,19,0
FD,Cambodia,Thailand,0,3,0
U2,Portugal,Switzerland,6,0,6
MH,China,Malaysia,1,0,1
TK,Italy,Lebanon,3,7,3
W4,Italy,Tanzania,0,1,0
MS,Libya,Egypt,0,1,0
PC,Turkey,Portugal,0,1,0
KQ,Italy,Madagascar,0,1,0
AA,Germany,United States,1,0,1
P0,Zambia,Zambia,1,0,1
AA,United States,Turks and Caicos Islands,1,0,1
FR,Italy,Iraq,0,1,0
LH,France,Italy,0,3,0
OS,Italy,Serbia,1,5,1
SK,Italy,Finland,2,6,2
AA,Spain,Dominican Republic,1,0,1
H2,Chile,Argentina,0,5,0
IB,Italy,Bolivia,0,1,0
EY,Italy,Cambodia,0,1,0
CM,Cuba,Brazil,2,0,2
EY,Switzerland,Thailand,2,0,2
A3,Greece,Italy,18,24,18
FR,United Kingdom,United Kingdom,8,1,8
AZ,Belgium,Italy,14,8,14
LX,Germany,Brazil,0,1,0
EK,Italy,Singapore,3,0,3
BY,Italy,United Kingdom,6,0,6
VY,Denmark,France,1,1,1
QZ,Indonesia,Australia,0,5,0
SN,Switzerland,,0,1,0
EK,United Arab Emirates,Indonesia,1,0,1
UX,Italy,Paraguay,1,1,1
TR,Thailand,India,1,0,1
SK,Norway,Finland,0,1,0
KL,Portugal,United States,0,1,0
GF,Italy,United Arab Emirates,0,2,0
KM,Italy,Spain,0,3,0
PC,Austria,Turkey,2,1,2
LH,Germany,Albania,0,1,0
FR,Sweden,Tunisia,0,2,0
QR,Tunisia,Kenya,0,1,0
W6,Italy,Kenya,0,1,0
5W,United Arab Emirates,Oman,1,0,1
GQ,Italy,Greece,29,103,29
JT,Indonesia,,0,8,0
FD,Thailand,Italy,0,3,0
AF,France,Guadeloupe,3,1,3
LX,Italy,India,1,3,1
U2,Italy,Cuba,0,4,0
TU,Tunisia,Turkey,0,4,0
EK,Australia,Pakistan,0,1,0
WY,Italy,Australia,0,8,0
LH,Italy,Romania,0,9,0
ET,Italy,Namibia,0,5,0
VY,Chile,Italy,2,0,2
BA,Italy,Colombia,0,1,0
TU,Italy,Senegal,0,2,0
FR,Portugal,Germany,1,1,1
CA,Italy,Cambodia,0,1,0
A3,Italy,United Arab Emirates,0,1,0
FR,Czech Republic,Greece,1,0,1
Z2,Philippines,Hong Kong,0,1,0
QF,Italy,,0,1,0
BF,United States,Italy,0,1,0
BX,South Korea,Japan,0,1,0
KL,France,Netherlands,1,0,1
GQ,Italy,,0,3,0
CA,China,Japan,0,2,0
GF,Italy,Bahrain,0,1,0
TP,Italy,Senegal,6,5,6
A3,Greece,France,0,1,0
AF,United Kingdom,France,0,3,0
BR,Austria,Thailand,0,4,0
CY,Egypt,Italy,0,2,0
FR,Denmark,Republic of Ireland,1,0,1
HV,Italy,,0,1,0
KL,Italy,Switzerland,1,0,1
LH,Germany,Italy,31,54,31
ET,Ghana,Italy,2,0,2
SN,Belgium,Sweden,1,1,1
QR,Belgium,Pakistan,0,1,0
W9,United Kingdom,Turkey,6,1,6
DM,Dominican Republic,Costa Rica,3,1,3
TK,Italy,Bangladesh,3,5,3
XK,France,Italy,0,4,0
BA,Italy,The Bahamas,2,1,2
W6,Germany,Hungary,1,0,1
IB,United States,Italy,2,0,2
VY,Spain,Senegal,0,1,0
CI,Italy,,0,2,0
AF,Italy,Costa Rica,8,1,8
WY,Saudi Arabia,Indonesia,1,1,1
U2,France,Germany,1,0,1
KM,Switzerland,Malta,0,3,0
BA,United Kingdom,United States,3,1,3
W6,Turkey,Italy,0,2,0
AC,Italy,Cuba,0,2,0
W4,Albania,France,2,0,2
LX,Switzerland,Spain,0,3,0
TP,Portugal,Brazil,0,1,0
BA,Italy,Australia,0,1,0
LH,Italy,Thailand,21,43,21
AK,Malaysia,Malaysia,0,44,0
EY,United Kingdom,Bangladesh,2,1,2
SN,Italy,Nigeria,0,3,0
HX,Indonesia,Hong Kong,2,0,2
FT,Italy,Egypt,0,8,0
5J,Philippines,Malaysia,1,0,1
NK,United States,Puerto Rico,0,2,0
LO,United States,Poland,0,1,0
LH,Italy,Nigeria,1,4,1
HV,Tunisia,Republic of Ireland,0,1,0
LH,Germany,Belgium,0,1,0
TK,Hungary,Turkey,0,1,0
PC,Turkey,Georgia,1,0,1
VB,Mexico,Cuba,3,0,3
E5,Italy,,0,4,0
TK,Italy,Cuba,0,1,0
W6,Azerbaijan,Hungary,2,1,2
EK,Philippines,United Arab Emirates,1,0,1
AA,United Kingdom,Barbados,1,0,1
EN,Italy,Mongolia,0,1,0
U2,Netherlands,Italy,39,6,39
QR,Romania,Pakistan,1,1,1
LA,Argentina,Colombia,4,0,4
UL,Sri Lanka,Maldives,0,2,0
AF,Mexico,Italy,2,9,2
BA,Italy,Iceland,0,3,0
AV,Costa Rica,Italy,0,2,0
FR,Greece,Malta,0,1,0
EK,Germany,Seychelles,0,1,0
AF,Kenya,,0,1,0
KM,Austria,Italy,0,1,0
U2,Italy,Philippines,0,1,0
3O,Italy,Morocco,115,29,114
AZ,Italy,China,0,33,0
TS,Canada,Italy,0,1,0
NO,Senegal,Italy,6,0,6
IB,Italy,Brazil,2,0,2
TR,Greece,Singapore,1,1,1
W6,Italy,Oman,0,1,0
OG,Iceland,Canada,1,0,1
TK,Senegal,Nicaragua,0,1,0
FR,Greece,Hungary,1,0,1
OS,Italy,Bulgaria,0,2,0
N0,France,United States,1,0,1
AZ,Italy,Germany,7,21,7
FZ,Tanzania,Italy,3,3,3
HY,Italy,,0,3,0
LX,Italy,Netherlands,2,5,2
AY,Italy,Thailand,2,0,2
EK,Italy,Seychelles,15,6,15
TK,Italy,Uganda,0,3,0
CM,Ecuador,Panama,0,1,0
V7,Greece,Italy,74,19,73
HV,Italy,France,64,73,63
U2,Malta,Italy,6,4,6
RJ,Italy,Jordan,1,4,1
WY,United Arab Emirates,Italy,1,0,1
PK,Pakistan,United Kingdom,4,0,4
UU,Mauritius,Réunion,0,1,0
WV,Namibia,South Africa,0,1,0
EK,France,United Arab Emirates,2,0,2
UA,United States,Aruba,1,0,1
HV,Italy,Spain,0,1,0
W4,France,Italy,21,17,21
FR,Italy,Canada,0,9,0
W6,Italy,,0,26,0
LX,Spain,Switzerland,2,1,2
FR,France,Greece,0,1,0
KL,Germany,Colombia,1,0,1
HC,The Gambia,France,0,1,0
TK,United States,Finland,0,3,0
OS,Italy,Bosnia and Herzegovina,1,3,1
V7,Italy,Denmark,0,6,0
KS,Italy,Italy,1,0,1
KQ,United Arab Emirates,Kenya,2,0,2
OG,United Kingdom,Iceland,1,1,1
TK,Italy,Brazil,0,3,0
SK,France,United States,1,1,1
,Argentina,Italy,2,0,2
MM,Japan,Japan,0,5,0
LH,Italy,United Arab Emirates,6,11,6
QR,Italy,Hong Kong,4,1,4
ET,Italy,South Africa,2,6,2
EW,Italy,Sweden,7,6,7
EY,Italy,Malaysia,7,6,7
G9,Italy,India,7,10,7
MU,Sri Lanka,Italy,0,1,0
AM,Mexico,Guatemala,0,1,0
AY,United States,Finland,2,0,2
LX,Switzerland,Singapore,0,1,0
OS,Hungary,Italy,1,0,1
AY,Estonia,Italy,1,0,1
TK,Turkey,,1,0,1
AZ,Italy,Chile,0,1,0
FR,Poland,Italy,19,43,19
LH,Egypt,Morocco,1,1,1
TK,Turkey,Bosnia and Herzegovina,0,1,0
W4,Italy,Uzbekistan,0,2,0
OG,Republic of Ireland,Iceland,1,0,1
MS,Italy,Australia,0,1,0
FZ,Slovenia,Nepal,1,0,1
EK,Italy,Canada,0,1,0
VY,France,Portugal,1,0,1
SN,Belgium,France,2,1,2
RO,Egypt,France,0,1,0
U2,United Kingdom,France,2,0,2
JU,Italy,Croatia,0,2,0
JU,Serbia,Montenegro,1,0,1
3O,Morocco,Turkey,1,0,1
DY,Norway,Poland,0,3,0
U2,Italy,United States,1,11,1
MS,Egypt,Italy,0,27,0
FR,Morocco,Spain,8,8,8
VY,Argentina,Italy,1,1,1
W4,Italy,Malta,0,1,0
U2,Switzerland,France,2,0,2
KL,Spain,United States,0,1,0
FR,Italy,Uzbekistan,0,2,0
TK,Slovenia,United Arab Emirates,1,0,1
W6,Israel,Romania,0,1,0
EK,South Africa,Italy,0,1,0
NO,Italy,Tunisia,11,6,11
JU,Albania,Hungary,27,0,27
UX,Colombia,Italy,5,18,5
ET,Italy,Ethiopia,1,4,1
TK,Italy,Vietnam,1,7,1
FR,Republic of Ireland,United Kingdom,6,2,6
W4,Italy,Iran,0,2,0
ET,Italy,Mozambique,0,1,0
XQ,Czech Republic,Turkey,0,1,0
AF,Germany,Italy,3,0,3
QR,Italy,South Korea,2,1,2
AA,Portugal,Mexico,3,0,3
CX,Italy,Indonesia,0,3,0
NZ,United States,United States,0,1,0
AY,Finland,Norway,1,0,1
DD,Thailand,Thailand,7,16,7
V7,Italy,Bulgaria,0,1,0
KL,Italy,Jamaica,0,2,0
AF,Italy,Canada,5,4,5
W4,Italy,United Arab Emirates,0,13,0
CA,Italy,Japan,0,11,0
