carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
PW,Tanzania,Tanzania,0,6,0
AR,Italy,Bolivia,0,0,0
KU,Italy,India,1,4,1
RJ,Lebanon,Italy,0,1,0
UX,Spain,Morocco,0,0,0
FR,Italy,Portugal,375,578,371
UG,Tunisia,Italy,0,2,0
NO,Italy,Maldives,2,7,2
FR,Romania,Italy,29,35,29
NT,Portugal,Portugal,0,0,0
EN,Italy,,0,0,0
JU,Serbia,Italy,33,11,33
W6,Italy,Greece,393,479,389
W6,United Arab Emirates,Italy,5,16,5
MS,Italy,South Africa,0,4,0
AS,United States,United States,0,13,0
SQ,Italy,,0,7,0
IB,Italy,Mexico,13,19,13
AF,Italy,Costa Rica,12,9,12
WS,Italy,Canada,3,4,3
TK,Japan,Italy,0,6,0
OK,Egypt,Czech Republic,0,4,0
HC,Italy,Senegal,0,2,0
WE,Thailand,Thailand,3,3,3
UG,Tunisia,Malta,0,0,0
AZ,United States,,0,0,0
BA,Italy,Mexico,11,21,11
AI,Thailand,Italy,0,7,0
IB,Italy,Ecuador,1,12,1
1L,Italy,Spain,0,0,0
CA,Italy,Cook Islands,0,0,0
AI,India,United Arab Emirates,0,0,0
TS,Italy,,0,1,0
U2,Portugal,Portugal,4,3,4
LA,Brazil,Chile,0,2,0
AD,Italy,Brazil,0,0,0
KU,United Kingdom,Saudi Arabia,0,0,0
MS,Italy,Egypt,0,67,0
IB,Italy,Dominican Republic,11,10,11
SP,Portugal,,0,1,0
EW,Spain,Italy,4,4,4
OS,Italy,Japan,4,19,4
GF,Italy,Thailand,0,20,0
EY,Italy,,6,8,6
FR,Italy,Sweden,23,95,23
LA,Colombia,Colombia,8,3,8
VZ,Thailand,Thailand,0,52,0
AZ,Italy,Israel,3,11,3
KL,Italy,Costa Rica,0,0,0
MU,Italy,Japan,0,7,0
NO,Canada,Italy,1,0,1
LO,Italy,United States,0,5,0
TU,Tunisia,Germany,0,0,0
AC,Italy,United States,19,32,19
AY,Italy,Finland,46,7,46
NO,Italy,Israel,0,0,0
FR,Italy,Czech Republic,80,133,79
TK,Italy,South Africa,4,11,4
TK,Bosnia and Herzegovina,,0,0,0
FR,Republic of Ireland,Italy,19,34,19
OZ,Germany,Japan,0,0,0
FR,Germany,Italy,58,118,57
IB,Italy,Panama,2,5,2
PU,Spain,Peru,0,0,0
3U,Thailand,Italy,0,0,0
NT,Spain,Spain,0,7,0
BA,United Kingdom,Singapore,0,2,0
TS,Italy,Canada,58,17,57
ET,Kenya,Italy,0,0,0
CA,Singapore,Italy,0,15,0
FI,Italy,United States,3,11,3
WE,Thailand,India,0,0,0
SM,Egypt,Egypt,5,11,5
V7,Italy,Greece,682,578,675
VY,Italy,Spain,973,802,963
IB,Italy,Argentina,7,15,7
LA,Portugal,Brazil,4,2,4
TK,Italy,Nepal,0,1,0
ID,Indonesia,Italy,0,7,0
HA,United States,United States,0,4,0
TK,Turkey,Italy,13,31,13
PC,Italy,Egypt,2,4,2
SQ,Italy,Thailand,17,6,17
S4,Portugal,Portugal,0,3,0
TK,Turkey,Lebanon,0,2,0
AC,El Salvador,Italy,0,0,0
PR,United States,,0,0,0
1L,Italy,Germany,0,1,0
DY,Italy,Sweden,0,19,0
AR,Italy,Argentina,0,90,0
FR,United Kingdom,Italy,147,148,146
EK,Italy,United States,68,21,67
H2,Chile,Chile,0,6,0
WS,Canada,United States,0,0,0
AF,Italy,Belize,0,0,0
LA,Italy,Argentina,3,8,3
JU,Spain,Greece,0,0,0
FR,United Kingdom,Poland,3,4,3
IB,Italy,Portugal,15,43,15
B6,United States,United States,0,28,0
RJ,Netherlands,Jordan,3,0,3
1L,Italy,Hungary,0,0,0
IB,Italy,,2,8,2
LH,Italy,Brazil,16,30,16
U2,Italy,Portugal,269,31,266
AZ,Italy,France,39,101,39
QR,Italy,Indonesia,18,36,18
B6,United States,Aruba,0,2,0
PR,Saudi Arabia,Thailand,0,1,0
SP,Portugal,Portugal,2,3,2
AC,Switzerland,United States,1,4,1
UG,Tunisia,Tunisia,0,1,0
V7,Italy,France,146,118,145
PD,Canada,United States,2,5,2
IB,France,Spain,7,2,7
FR,Italy,Croatia,82,206,81
IB,Spain,France,1,3,1
EY,Italy,Japan,15,11,15
SK,Italy,United States,8,19,8
MS,Italy,,0,4,0
AH,Italy,Niger,0,4,0
W6,Italy,Hungary,84,149,83
CA,Hong Kong,Italy,0,2,0
LG,Luxembourg,Italy,7,5,7
FR,Italy,Republic of Ireland,142,214,141
U2,Netherlands,Italy,52,8,51
IB,Portugal,Italy,17,5,17
FR,Italy,Finland,8,29,8
TK,Bulgaria,Turkey,1,0,1
LA,Brazil,Italy,19,57,19
FR,United Kingdom,Republic of Ireland,2,4,2
VS,Sweden,,0,0,0
SA,South Africa,South Africa,0,0,0
CY,Greece,Egypt,0,0,0
CI,Italy,Japan,0,28,0
EY,Italy,Indonesia,23,29,23
LH,Italy,India,11,29,11
QR,Italy,Pakistan,0,2,0
CX,Netherlands,,0,1,0
GF,Italy,India,0,9,0
LA,Brazil,Portugal,0,3,0
W6,Italy,Portugal,35,67,35
VA,Australia,Italy,1,0,1
LX,Italy,The Bahamas,0,5,0
LX,Italy,Brazil,17,11,17
TK,Italy,Mexico,3,0,3
TK,Venezuela,Italy,1,10,1
TK,Spain,Peru,0,5,0
U2,Italy,Egypt,161,72,159
W6,Italy,France,46,107,46
KQ,United Kingdom,Kenya,0,0,0
A3,South Africa,Greece,1,0,1
KQ,Italy,Uganda,0,0,0
1L,Italy,Italy,0,0,0
TK,Hungary,Turkey,1,0,1
KE,South Korea,South Korea,0,0,0
AM,Mexico,Italy,0,23,0
1L,Italy,United Kingdom,0,0,0
FR,Malta,Italy,37,55,37
TK,Italy,Mongolia,1,4,1
AZ,Morocco,Italy,1,1,1
LY,Israel,Italy,5,0,5
FR,Italy,Denmark,94,145,93
FR,Italy,Latvia,4,1,4
TK,Italy,Benin,0,1,0
SN,Italy,United States,0,25,0
U2,Malta,Italy,7,3,7
4Z,South Africa,,0,0,0
BA,Italy,,24,0,24
EK,Italy,Mauritius,4,67,4
MS,Egypt,Egypt,0,18,0
DX,Italy,Italy,0,111,0
B6,United States,Dominican Republic,0,6,0
AF,Italy,Norway,3,1,3
TK,Italy,The Gambia,0,2,0
3U,China,Italy,0,2,0
UA,Germany,Guatemala,0,3,0
LO,Poland,Poland,0,0,0
AZ,Italy,Spain,24,161,24
1L,Slovenia,Montenegro,0,0,0
CZ,Australia,Italy,0,1,0
HC,Ivory Coast,Italy,0,0,0
AZ,Italy,Belgium,9,47,9
TK,Italy,Qatar,3,0,3
W4,Montenegro,Italy,4,6,4
FR,United Kingdom,Portugal,1,1,1
AF,France,France,2,1,2
AZ,Italy,Guadeloupe,0,1,0
CY,Cyprus,Italy,2,6,2
LH,Switzerland,Mexico,0,1,0
5F,Italy,Armenia,0,4,0
VY,Algeria,France,2,0,2
U2,United Kingdom,Greece,1,0,1
AZ,Italy,Chile,0,2,0
FR,France,Italy,53,78,52
MS,Italy,Japan,0,12,0
AZ,Italy,Poland,0,10,0
AF,Netherlands,Poland,1,0,1
NH,Italy,Japan,0,7,0
I2,Spain,Italy,13,0,13
VY,United Kingdom,Italy,18,4,18
AZ,Italy,Taiwan,1,3,1
U2,United Kingdom,Austria,1,0,1
BA,United Kingdom,Republic of Ireland,0,1,0
J2,Italy,Azerbaijan,2,6,2
MS,Tunisia,Egypt,0,2,0
FR,Croatia,Belgium,1,0,1
EK,Mauritius,United Kingdom,1,0,1
LX,Italy,Guam,0,1,0
AF,Greece,France,1,0,1
YS,Tanzania,Tanzania,1,0,1
FR,Italy,Iceland,0,25,0
W4,Italy,United States,0,15,0
AT,Mali,Italy,0,2,0
FR,Spain,Romania,0,1,0
LH,Estonia,Italy,1,1,1
VY,Italy,Denmark,2,0,2
TK,Germany,Philippines,0,1,0
CX,New Zealand,,0,1,0
SV,Italy,Mauritius,0,3,0
BA,Tanzania,United Kingdom,0,1,0
QF,Australia,Malaysia,0,1,0
VA,Australia,Chile,0,1,0
I2,Italy,Morocco,0,1,0
AF,France,Italy,46,10,46
VJ,Vietnam,Vietnam,0,13,0
VY,Italy,Morocco,2,4,2
SK,Switzerland,Norway,2,0,2
LH,United Kingdom,Italy,2,5,2
W4,Greece,Romania,1,0,1
AF,Germany,France,1,4,1
HV,France,Iceland,0,1,0
EN,Italy,Australia,0,1,0
IR,Italy,Iran,0,1,0
TP,Portugal,Portugal,4,11,4
AC,Greece,Canada,2,0,2
KL,Germany,Italy,0,1,0
W6,Poland,Netherlands,0,4,0
OS,Italy,Iran,2,4,2
"",Hungary,Romania,2,0,2
VY,Argentina,Italy,0,2,0
AZ,Italy,Uruguay,0,1,0
EK,Germany,Seychelles,1,5,1
BA,Italy,Dominican Republic,0,3,0
FR,Estonia,Italy,0,3,0
KQ,France,Mauritius,1,0,1
FR,Austria,,0,2,0
FR,Italy,Bosnia and Herzegovina,0,1,0
TK,Germany,Tanzania,0,1,0
LH,Italy,Costa Rica,0,4,0
GF,Italy,United Arab Emirates,0,5,0
W6,Italy,Vietnam,0,3,0
DD,Thailand,,0,1,0
OS,Greece,Austria,2,0,2
DY,Sweden,Norway,0,1,0
BA,Italy,Mauritius,1,0,1
1L,Portugal,Italy,0,1,0
BA,Germany,Italy,0,1,0
TB,France,,0,1,0
IB,Italy,Senegal,3,4,3
BR,Indonesia,Germany,0,2,0
WY,Italy,Sri Lanka,0,5,0
LH,Japan,Italy,0,1,0
LH,Spain,France,1,0,1
W6,Greece,Italy,33,37,33
AF,Italy,Cuba,44,21,44
BT,Latvia,Italy,4,2,4
IB,Spain,Mexico,1,0,1
LX,Switzerland,Spain,0,2,0
AF,Italy,Sint Maarten,3,0,3
QR,United Arab Emirates,Qatar,1,0,1
VJ,Vietnam,Singapore,0,1,0
6E,United Arab Emirates,Thailand,0,2,0
AZ,Switzerland,Italy,1,4,1
FR,Hungary,,0,3,0
W6,Belgium,Hungary,1,1,1
SQ,Singapore,Turkey,1,0,1
"",Italy,Italy,0,1,0
SN,Spain,Italy,0,1,0
W4,Italy,Sweden,0,1,0
F9,United States,Mexico,3,3,3
H2,Chile,Peru,0,5,0
VY,Italy,Martinique,0,2,0
AK,Malaysia,Indonesia,0,3,0
U2,Portugal,Switzerland,2,0,2
SL,Thailand,Thailand,0,5,0
U2,Portugal,Spain,4,0,4
SN,Germany,Italy,0,1,0
BA,Italy,Saint Lucia,1,0,1
FI,United States,Italy,2,1,2
AF,France,,0,1,0
HT,Italy,Greece,0,2,0
FO,Argentina,,0,1,0
CA,Italy,Hong Kong,0,14,0
FR,Republic of Ireland,Belgium,2,0,2
LH,Italy,Oman,3,0,3
FR,Sweden,United Kingdom,0,1,0
KM,Italy,France,0,3,0
OS,Italy,Bulgaria,1,3,1
X3,Cyprus,Germany,0,1,0
LX,Italy,Argentina,1,3,1
FD,Thailand,Singapore,0,1,0
TK,Bangladesh,Italy,0,2,0
TK,Estonia,Brazil,1,0,1
TK,Georgia,Italy,0,1,0
AT,France,,0,1,0
RJ,Italy,Jordan,2,8,2
CI,Germany,Indonesia,0,2,0
UK,Singapore,India,1,0,1
FR,Morocco,France,0,4,0
FR,Italy,Mozambique,0,1,0
CZ,Italy,South Korea,0,2,0
W4,Italy,Iran,0,3,0
"",Kenya,,0,1,0
VY,Spain,Morocco,2,0,2
VE,Colombia,Colombia,0,1,0
TK,Italy,Ivory Coast,0,1,0
U2,France,Greece,0,1,0
FR,Portugal,Spain,3,4,3
HX,Thailand,Hong Kong,4,6,4
U2,Italy,Luxembourg,21,5,21
JQ,Singapore,Indonesia,5,5,5
MS,Italy,Bangladesh,0,5,0
FR,Portugal,,0,4,0
2W,Dominican Republic,Italy,0,2,0
Y4,Mexico,Mexico,0,14,0
OW,Kenya,Kenya,3,1,3
U2,France,United Kingdom,7,0,7
VY,Lebanon,Italy,1,0,1
LH,Spain,Italy,1,1,1
H2,Argentina,United States,0,1,0
U2,Spain,Switzerland,4,0,4
AZ,Argentina,Switzerland,2,1,2
JU,Egypt,Italy,0,2,0
EW,Germany,United Kingdom,1,0,1
IB,United States,Italy,0,2,0
HV,France,Netherlands,0,1,0
FR,Denmark,Italy,14,30,14
5W,United Arab Emirates,Maldives,0,7,0
XJ,Thailand,Japan,0,1,0
OS,Greece,Italy,0,2,0
VJ,Australia,India,0,1,0
DE,Spain,Switzerland,0,1,0
HV,Netherlands,Spain,2,0,2
FR,Italy,Iran,0,1,0
FR,Germany,Bulgaria,3,0,3
SV,Italy,Indonesia,7,27,7
AZ,Italy,Romania,0,2,0
V7,Greece,Greece,8,3,8
SS,Réunion,Italy,0,2,0
EK,United States,Italy,8,3,8
LH,Latvia,Italy,2,0,2
LX,Italy,Indonesia,0,1,0
U2,Netherlands,Germany,3,0,3
HV,Senegal,France,1,0,1
ET,Ethiopia,France,1,0,1
VJ,Singapore,Vietnam,0,1,0
TG,Switzerland,Indonesia,0,1,0
FR,Croatia,Italy,12,17,12
BA,Italy,United Kingdom,90,74,89
AA,United States,United States,92,0,91
GQ,Italy,Greece,35,88,35
FR,Spain,Portugal,8,4,8
LO,Italy,China,0,7,0
PC,Austria,Turkey,1,0,1
UX,Cuba,Spain,1,1,1
SQ,Italy,Singapore,13,1,13
W6,Italy,Kazakhstan,0,4,0
BA,United Kingdom,Japan,0,1,0
DE,Turkey,Germany,1,0,1
LH,Italy,Peru,0,1,0
JQ,Australia,Australia,27,9,27
FR,Italy,Romania,88,217,87
LH,Denmark,Italy,3,3,3
DL,Italy,Turks and Caicos Islands,1,0,1
AZ,France,Italy,15,15,15
AZ,Italy,Tanzania,0,4,0
FR,Luxembourg,Italy,3,6,3
FR,Italy,Colombia,0,5,0
LH,Italy,Jordan,1,0,1
TR,Hong Kong,Singapore,1,0,1
W6,Cyprus,Turkey,0,1,0
XZ,Italy,China,0,3,0
JA,Chile,Chile,2,0,2
CZ,Italy,,0,6,0
PC,United Kingdom,Turkey,1,0,1
QR,Italy,Bangladesh,0,5,0
KP,Ghana,Mali,0,1,0
A3,France,Greece,4,0,4
W4,Italy,Pakistan,0,3,0
QG,Indonesia,Italy,0,4,0
BA,Iceland,United Kingdom,1,0,1
SN,Belgium,Czech Republic,1,0,1
HV,France,Czech Republic,1,0,1
AC,Netherlands,Canada,1,0,1
AF,Austria,France,1,0,1
CY,Israel,Cyprus,0,1,0
AZ,Italy,Pakistan,0,3,0
AZ,Italy,Jordan,0,5,0
U2,Italy,Thailand,0,3,0
LX,Italy,Romania,1,1,1
SK,Spain,Denmark,1,2,1
LX,Japan,Italy,0,1,0
OG,Netherlands,United States,2,1,2
BN,Italy,Italy,0,3,0
BA,United Kingdom,Sweden,1,0,1
KL,Italy,Cuba,1,3,1
TK,Italy,Lebanon,0,3,0
W6,Austria,Egypt,0,1,0
XZ,Italy,Luxembourg,0,1,0
KU,Kuwait,Nepal,2,1,2
BY,United Kingdom,Italy,5,0,5
FR,Austria,Belgium,2,0,2
FR,Italy,Martinique,0,1,0
EK,New Zealand,Italy,0,1,0
Y4,El Salvador,Mexico,0,1,0
U2,Netherlands,United Kingdom,1,0,1
"",United States,Italy,13,0,13
DL,Italy,Canada,3,0,3
DL,Italy,United States,66,0,65
VN,Vietnam,Cambodia,0,1,0
6O,Portugal,Mexico,0,2,0
LX,Switzerland,United Kingdom,2,2,2
LH,Italy,Kenya,5,9,5
MS,Egypt,,0,1,0
CU,Cuba,Spain,0,1,0
EW,Germany,Finland,0,1,0
U2,Denmark,Italy,4,1,4
FR,Spain,Germany,1,5,1
KL,Netherlands,United States,2,0,2
5W,Maldives,,0,5,0
X3,Germany,Greece,0,6,0
AY,South Korea,Italy,3,0,3
BA,Italy,India,3,4,3
KL,Singapore,Indonesia,1,0,1
U2,Italy,Canada,2,0,2
CX,France,Hong Kong,0,2,0
DY,Denmark,Netherlands,0,1,0
XQ,Italy,Lebanon,0,1,0
Y4,Peru,Italy,0,1,0
IB,Spain,Uruguay,0,1,0
AZ,Italy,Malta,1,28,1
AZ,Spain,Albania,1,0,1
LX,Spain,Switzerland,0,1,0
FZ,Italy,,0,3,0
IB,Spain,El Salvador,2,1,2
FR,Italy,Mexico,0,6,0
OS,Germany,Thailand,3,0,3
S4,France,United States,1,0,1
CX,India,Hong Kong,0,1,0
LX,Costa Rica,Italy,0,2,0
LO,Poland,South Korea,0,1,0
2B,Italy,United Arab Emirates,0,1,0
CC,Honduras,Spain,0,1,0
FR,France,Romania,1,0,1
W6,Poland,Sweden,3,1,3
KL,Germany,South Africa,1,0,1
W6,Italy,Sri Lanka,0,17,0
AI,Italy,Australia,0,14,0
FR,Sweden,Italy,5,9,5
MS,Italy,Uganda,0,1,0
V7,France,France,6,0,6
LH,Germany,Serbia,0,1,0
OS,Italy,Montenegro,1,3,1
"",Colombia,Cuba,1,0,1
JU,Italy,Thailand,0,1,0
FD,Maldives,China,0,2,0
A3,Cyprus,Italy,0,1,0
BA,Jersey,Italy,0,1,0
BZ,Israel,Greece,2,0,2
EI,United Kingdom,United Kingdom,0,1,0
Y4,Mexico,Italy,0,2,0
LA,Italy,Chile,11,19,11
SV,Italy,,1,4,1
FD,Cambodia,,0,2,0
VY,Republic of Ireland,France,1,0,1
LH,Italy,Ecuador,0,4,0
PW,Tanzania,Italy,1,1,1
AK,Indonesia,Malaysia,0,2,0
6E,India,,0,1,0
TK,Romania,Panama,0,1,0
KL,Italy,Nigeria,2,3,2
S4,Italy,Portugal,0,2,0
VY,Italy,Egypt,0,2,0
PR,Saudi Arabia,Philippines,0,1,0
AI,Italy,,0,2,0
FR,Bosnia and Herzegovina,Italy,0,1,0
W4,Morocco,Italy,13,2,13
NK,Colombia,The Bahamas,0,7,0
OS,Austria,France,2,0,2
KE,South Korea,Mexico,0,4,0
FR,Austria,Mexico,0,2,0
LO,Poland,Germany,0,2,0
KL,Colombia,Italy,0,3,0
U2,Croatia,Germany,1,0,1
LX,Italy,Philippines,0,1,0
TP,Brazil,Switzerland,0,1,0
B0,United States,Italy,0,1,0
EW,Germany,Hungary,1,0,1
PC,Kuwait,Italy,1,0,1
FB,Netherlands,Bulgaria,0,1,0
BA,Belgium,United Kingdom,1,0,1
XZ,Italy,Greece,94,11,93
QS,Cyprus,Czech Republic,1,0,1
EY,Japan,Italy,0,6,0
EK,New Zealand,,0,1,0
U2,Netherlands,Czech Republic,2,1,2
XJ,Australia,Thailand,0,1,0
UA,Costa Rica,Italy,1,2,1
LO,Italy,,0,2,0
MS,Italy,India,0,1,0
NO,Italy,China,1,0,1
LH,Austria,Mexico,1,0,1
PC,Turkey,Israel,1,0,1
OS,Belgium,Italy,1,0,1
A3,Italy,,0,10,0
6E,India,Maldives,2,0,2
U2,United Kingdom,Denmark,3,0,3
WF,Norway,,0,1,0
U2,Switzerland,,0,1,0
KL,Italy,Faroe Islands,0,4,0
W6,Norway,Poland,1,2,1
2W,Cuba,Spain,0,3,0
VY,Italy,Maldives,0,1,0
TK,Italy,Madagascar,1,0,1
2B,Italy,Turkey,0,1,0
SN,Italy,Burkina Faso,1,0,1
EW,Italy,Portugal,0,2,0
SK,Germany,Finland,0,5,0
G3,Paraguay,Italy,0,2,0
FI,Switzerland,United States,0,4,0
G3,Brazil,Argentina,0,1,0
SK,Denmark,Norway,0,1,0
AI,Germany,Thailand,0,1,0
G3,Brazil,France,0,1,0
TK,Vietnam,Italy,0,2,0
DY,Italy,Republic of Ireland,0,1,0
LH,Germany,Guatemala,0,2,0
W6,Germany,Bulgaria,1,0,1
NT,Spain,,0,1,0
W4,Italy,Brazil,0,1,0
SK,Denmark,Italy,4,12,4
W4,Romania,Portugal,0,2,0
PC,Italy,Qatar,1,1,1
TA,Nicaragua,Spain,0,3,0
FR,Italy,Tunisia,0,4,0
BZ,Italy,Israel,0,1,0
HV,Netherlands,Italy,13,14,13
EY,Italy,United Arab Emirates,49,2,49
LX,Italy,Japan,11,15,11
GF,Pakistan,Italy,0,6,0
AY,Italy,South Korea,13,8,13
MS,Egypt,Hungary,0,3,0
AF,Italy,Ecuador,1,4,1
SV,Italy,Pakistan,2,9,2
LX,Italy,Netherlands,1,2,1
BC,Japan,Japan,0,1,0
KL,Canada,Italy,1,0,1
W6,Hungary,Poland,1,0,1
TK,Slovenia,Uzbekistan,0,1,0
LO,Italy,South Korea,0,3,0
2B,Albania,Italy,0,16,0
AF,Italy,Lebanon,0,2,0
JU,Italy,Bulgaria,0,2,0
LH,Italy,Hungary,3,2,3
SN,Cameroon,Italy,1,1,1
LX,Switzerland,Canada,0,1,0
LO,Poland,United States,2,1,2
"",Dominican Republic,Colombia,0,1,0
GQ,Italy,Cyprus,0,3,0
3O,Morocco,Italy,65,30,64
U2,Italy,Czech Republic,54,6,53
V7,Spain,Italy,13,16,13
AZ,Italy,Netherlands,15,59,15
EK,Italy,United Arab Emirates,41,32,41
AA,Italy,United States,74,0,73
EK,Italy,Maldives,8,7,8
LH,Italy,,0,65,0
W6,Hungary,Morocco,0,1,0
BA,Italy,Dominica,0,1,0
AZ,Italy,Denmark,0,1,0
AZ,Germany,Algeria,0,1,0
CI,Japan,Germany,0,1,0
FI,Iceland,Denmark,0,2,0
KM,Austria,Malta,0,1,0
LH,Switzerland,Sweden,2,0,2
FR,Italy,Malaysia,0,1,0
FR,Austria,Italy,31,37,31
A3,Cyprus,Portugal,0,1,0
W4,Italy,United Arab Emirates,0,15,0
IB,United Kingdom,United States,0,4,0
B6,United States,,0,1,0
LH,Austria,Germany,1,0,1
TG,France,Thailand,1,0,1
UA,United States,Republic of Ireland,1,0,1
HV,Republic of Ireland,France,1,1,1
DY,Finland,Finland,0,1,0
TP,Mexico,Spain,2,0,2
SG,India,India,2,1,2
UK,United Arab Emirates,Sri Lanka,1,0,1
W6,Italy,Bulgaria,18,71,18
SK,Italy,Sweden,27,49,27
TK,Italy,Thailand,37,45,37
LH,Italy,South Africa,6,8,6
TK,Italy,Jordan,6,3,6
QZ,Vietnam,Indonesia,0,1,0
OB,Spain,Bolivia,0,2,0
LS,United Kingdom,France,2,0,2
W6,Italy,Sweden,0,3,0
OS,Germany,Italy,1,3,1
OS,Bulgaria,Italy,2,1,2
TP,Cape Verde,Italy,0,1,0
XC,Turkey,Austria,2,0,2
OS,Italy,Iraq,1,0,1
AF,Luxembourg,Italy,1,0,1
FR,Italy,,0,204,0
W4,Italy,Algeria,0,1,0
DL,Germany,United States,5,0,5
W6,Italy,Serbia,16,9,16
HU,China,Spain,0,3,0
TK,Italy,Belarus,0,1,0
IZ,Israel,Georgia,1,0,1
W6,Italy,Lithuania,3,4,3
FR,Italy,São Tomé and Príncipe,0,1,0
W6,Greece,Austria,1,0,1
KL,United Arab Emirates,,0,1,0
AF,France,Colombia,0,1,0
TK,Netherlands,Turkey,0,1,0
PM,Spain,Spain,2,0,2
JU,Italy,Hungary,0,2,0
FZ,Tanzania,Italy,0,1,0
TK,Italy,Bangladesh,0,1,0
TK,United States,Italy,2,4,2
A3,Italy,Cyprus,2,24,2
OS,Italy,Ivory Coast,0,1,0
W6,Poland,Spain,0,6,0
SK,Italy,Poland,3,5,3
HV,Spain,Belgium,1,0,1
LH,Mexico,Italy,1,3,1
FR,Italy,Peru,0,1,0
AK,Malaysia,,0,1,0
LX,Italy,Honduras,0,1,0
