carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
MH,Malaysia,Malaysia,9,7,9
KM,France,Malta,0,0,0
SQ,India,New Zealand,0,0,0
3U,Italy,Thailand,0,9,0
AS,United States,United States,0,11,0
AI,United Arab Emirates,India,0,2,0
KM,Switzerland,Malta,0,2,0
AD,Italy,Brazil,0,14,0
TB,Belgium,Italy,1,13,1
LY,Israel,Italy,6,7,6
MS,Egypt,Egypt,0,27,0
AI,Sri Lanka,Nepal,0,1,0
NO,Italy,Senegal,20,16,20
BR,Australia,Italy,0,0,0
VZ,Thailand,Thailand,0,24,0
TK,Bangladesh,Italy,1,0,1
MS,Italy,Bangladesh,0,5,0
AF,Italy,Tunisia,0,1,0
U2,Germany,Italy,45,5,45
SK,Italy,United States,11,21,11
NE,Saudi Arabia,Egypt,0,0,0
AZ,Italy,Algeria,2,13,2
WY,Italy,Malaysia,0,7,0
CZ,Italy,Japan,0,0,0
MU,Australia,Italy,0,4,0
IB,Belgium,Portugal,1,0,1
TP,Italy,,0,14,0
OB,Peru,Bolivia,0,0,0
EY,Malaysia,Italy,0,1,0
KL,Italy,Turkey,0,0,0
FR,Poland,Italy,37,48,37
ET,France,Angola,0,0,0
CA,China,Italy,0,13,0
CX,Italy,,0,1,0
KL,Italy,France,2,1,2
BA,Spain,Sri Lanka,0,0,0
F2,Kenya,Kenya,0,0,0
FR,Greece,Greece,5,4,5
TN,United States,France,0,1,0
EI,Italy,United States,21,10,21
TS,Spain,Canada,0,1,0
1L,Italy,Germany,0,1,0
TS,Canada,,0,0,0
QR,Italy,Hong Kong,1,1,1
AZ,Italy,Israel,6,6,6
AC,Canada,United States,1,4,1
SK,Italy,,3,17,3
JU,Serbia,Romania,0,0,0
SN,Italy,United States,0,30,0
CX,Philippines,United Arab Emirates,0,0,0
U2,Italy,Portugal,222,40,220
BA,Italy,Japan,0,1,0
AZ,Italy,Thailand,1,16,1
AF,Italy,Brazil,11,23,11
WY,India,United Arab Emirates,1,0,1
VS,Netherlands,United States,0,0,0
IB,Italy,Costa Rica,2,11,2
AF,United States,Italy,8,6,8
U2,Portugal,Italy,70,8,69
CI,United States,China,0,2,0
FM,Japan,China,0,0,0
TP,Portugal,Portugal,5,13,5
JU,Turkey,Serbia,1,0,1
FR,Italy,Bulgaria,22,57,22
WE,Thailand,Thailand,3,0,3
FR,Italy,Czech Republic,78,165,77
UX,Italy,,0,4,0
MS,Italy,Egypt,0,105,0
FR,Malta,Italy,41,43,41
CI,Indonesia,Italy,2,2,2
TK,United Arab Emirates,Italy,2,4,2
FR,Portugal,Italy,42,65,42
TK,Italy,Mauritius,0,5,0
LG,Luxembourg,Italy,8,13,8
JL,Italy,,0,0,0
FR,Poland,United Kingdom,0,2,0
AZ,Morocco,Italy,0,2,0
LH,Italy,Thailand,63,130,62
SK,Latvia,United States,0,0,0
RJ,United Arab Emirates,Italy,0,7,0
NP,Egypt,Egypt,0,0,0
UX,Italy,Colombia,3,20,3
TK,Malta,Turkey,0,0,0
AT,France,Mali,0,0,0
BR,Italy,Indonesia,0,9,0
IB,Italy,Guatemala,2,1,2
AZ,Tunisia,,0,0,0
KL,Italy,Costa Rica,1,0,1
U2,United Kingdom,United Kingdom,17,0,17
QR,Italy,Nepal,2,3,2
IB,Italy,Portugal,13,30,13
FR,Belgium,Italy,43,60,43
TK,Italy,Indonesia,18,17,18
CZ,Italy,Vietnam,0,2,0
IB,Italy,Argentina,17,8,17
FR,Italy,Poland,82,209,81
GF,Italy,Thailand,0,19,0
BT,Norway,Italy,1,0,1
LX,Italy,The Bahamas,0,0,0
S4,Portugal,Portugal,3,6,3
OS,Italy,Australia,0,0,0
WY,Saudi Arabia,,0,0,0
LO,Italy,United States,0,5,0
SQ,India,Malaysia,0,0,0
UP,The Bahamas,The Bahamas,0,1,0
EY,Republic of Ireland,Philippines,1,1,1
DO,United States,Dominican Republic,0,0,0
BA,France,Singapore,0,3,0
FR,Austria,Italy,40,41,40
AZ,United States,United States,0,0,0
AZ,Italy,France,32,128,32
EW,Germany,Italy,83,49,82
BR,France,,0,0,0
CI,Taiwan,Singapore,0,0,0
PD,Canada,United States,9,0,9
HV,Italy,France,43,50,43
TK,Pakistan,Italy,0,1,0
W6,Italy,Czech Republic,105,111,104
LA,Italy,Argentina,9,7,9
RO,Romania,Hungary,0,0,0
QR,Ghana,Italy,0,0,0
SK,Italy,Finland,1,2,1
VS,United Kingdom,United States,2,6,2
EK,Hong Kong,United Arab Emirates,1,0,1
QR,France,Indonesia,0,0,0
IB,Spain,Spain,22,19,22
MU,Japan,China,0,0,0
NO,Canada,Italy,1,0,1
FR,Netherlands,Italy,27,38,27
SL,Thailand,Thailand,0,8,0
LH,Italy,Brazil,5,19,5
BX,Japan,South Korea,0,2,0
OD,Indonesia,Australia,0,8,0
LA,Colombia,Colombia,28,10,28
EK,Italy,Australia,7,7,7
EY,Italy,Indonesia,35,49,35
NP,Egypt,Saudi Arabia,0,0,0
AZ,Spain,Italy,10,21,10
HY,Uzbekistan,Georgia,0,3,0
SK,Denmark,Faroe Islands,0,0,0
W6,Italy,Hungary,102,119,101
RJ,Italy,Egypt,0,6,0
MH,Indonesia,United Kingdom,1,0,1
SV,Italy,Pakistan,0,20,0
TB,Italy,Morocco,22,14,22
LH,United States,United States,0,0,0
TK,Italy,South Africa,1,4,1
KM,France,Italy,0,1,0
LA,Colombia,Ecuador,2,2,2
MS,Italy,Nigeria,0,6,0
OU,Republic of Macedonia,Croatia,0,1,0
BA,Italy,Mexico,7,21,7
AM,Spain,Brazil,0,3,0
J2,Belarus,Italy,0,0,0
SQ,Italy,New Zealand,0,3,0
BA,United States,United States,0,0,0
EK,China,,0,0,0
W4,Italy,Italy,1930,1948,1911
SV,Saudi Arabia,Saudi Arabia,2,1,2
KE,Italy,South Korea,17,26,17
TU,Tunisia,Germany,0,0,0
EY,India,Italy,2,10,2
UG,Tunisia,Tunisia,0,0,0
FR,Italy,Republic of Ireland,141,163,140
RJ,France,Sri Lanka,0,0,0
AY,Italy,Estonia,2,1,2
E5,Egypt,Italy,17,11,17
EK,United Arab Emirates,Sri Lanka,1,0,1
AY,Finland,Italy,10,1,10
EK,United States,Italy,3,3,3
VY,Italy,Italy,43,27,43
EY,Japan,Italy,0,3,0
EW,Italy,Iceland,0,5,0
WY,Italy,Tanzania,1,3,1
TK,Italy,Argentina,1,5,1
U2,Italy,Luxembourg,7,1,7
W4,Armenia,Italy,4,2,4
G3,Paraguay,Italy,0,2,0
W4,Italy,Jordan,0,1,0
TR,Singapore,Indonesia,1,8,1
QR,Germany,Australia,0,1,0
AT,Italy,The Gambia,2,2,2
W4,Egypt,Italy,0,1,0
BY,United Kingdom,Morocco,1,0,1
AA,United States,Canada,1,0,1
NO,Tanzania,Italy,0,1,0
QR,Qatar,Malaysia,1,0,1
AC,United States,Aruba,0,1,0
LH,Italy,Botswana,0,1,0
DL,United States,United States,72,0,71
LH,Italy,Czech Republic,2,7,2
AA,Italy,,17,0,17
KL,Italy,Mexico,2,7,2
AF,Cuba,Italy,4,0,4
TP,Brazil,Portugal,0,2,0
DY,Sweden,Italy,0,10,0
OU,Bosnia and Herzegovina,Italy,0,1,0
CI,Thailand,United States,3,0,3
OS,Italy,Democratic Republic of the Congo,0,1,0
W6,Italy,Uzbekistan,0,7,0
AF,Finland,United States,1,0,1
AT,Italy,Togo,0,1,0
DE,Italy,Armenia,0,1,0
EY,Indonesia,Italy,1,8,1
SV,Italy,Saudi Arabia,3,3,3
KL,Argentina,Italy,0,4,0
UX,Italy,Honduras,1,4,1
U2,France,Spain,13,3,13
V7,France,Egypt,0,7,0
IB,Spain,Israel,1,0,1
LH,Germany,Dominican Republic,0,1,0
TA,Nicaragua,Italy,0,1,0
EK,Germany,Iran,1,0,1
AT,Italy,Ivory Coast,0,2,0
HC,Senegal,Guinea,0,1,0
EY,Egypt,Thailand,1,0,1
AF,Italy,Cameroon,1,0,1
LX,Singapore,Italy,1,0,1
A3,Italy,Greece,123,303,122
DY,Norway,Italy,0,36,0
VY,Italy,France,227,97,225
U2,Luxembourg,Italy,0,1,0
FD,Thailand,Japan,0,1,0
I2,Spain,Italy,21,1,21
LX,Italy,Indonesia,0,1,0
3U,Italy,China,0,4,0
QF,New Zealand,South Korea,0,3,0
W4,Spain,Austria,6,0,6
AA,United States,Portugal,1,0,1
HV,France,France,1,0,1
OK,Egypt,Italy,0,5,0
W6,Greece,Italy,32,9,32
TS,Italy,Canada,35,19,35
AY,Finland,Finland,3,0,3
VY,United Kingdom,Italy,21,8,21
EK,Italy,India,5,2,5
8B,Indonesia,Indonesia,0,4,0
FR,Belgium,Greece,0,2,0
EK,Hong Kong,Greece,0,5,0
OS,Serbia,Austria,1,0,1
NH,Australia,Japan,1,0,1
DY,Italy,Iceland,0,3,0
JQ,Australia,Australia,17,4,17
NK,United States,United States,24,46,24
W2,Italy,Italy,0,54,0
LX,Italy,Dominican Republic,3,8,3
KL,Italy,Belgium,1,0,1
CM,United States,Colombia,0,1,0
TR,Singapore,Australia,7,1,7
LH,Italy,Luxembourg,3,5,3
SK,Italy,Turkey,0,2,0
NH,Japan,Italy,0,2,0
FZ,Italy,Bangladesh,0,1,0
MS,China,Italy,0,2,0
DE,United States,Italy,5,4,5
AF,France,Italy,31,27,31
TP,Italy,Ghana,1,12,1
XY,United Arab Emirates,Saudi Arabia,1,1,1
DL,Italy,Ecuador,1,0,1
CI,Taiwan,China,1,0,1
QH,Vietnam,Vietnam,1,0,1
FR,Croatia,United Kingdom,1,0,1
AF,Japan,Italy,1,0,1
LH,Germany,Malta,1,0,1
TK,Italy,United Arab Emirates,7,13,7
EY,United Kingdom,Japan,1,0,1
QR,Saudi Arabia,Pakistan,1,0,1
QR,Italy,Bangladesh,0,1,0
AF,Netherlands,Italy,0,3,0
AF,Italy,Ivory Coast,1,1,1
EN,Italy,United States,0,8,0
UA,United States,Mexico,0,2,0
DE,Spain,Germany,1,0,1
FR,Jordan,Italy,1,4,1
W6,Netherlands,Serbia,2,0,2
VY,Spain,Greece,1,0,1
UA,Italy,Mexico,2,2,2
FR,Estonia,Italy,1,2,1
MS,Italy,India,0,2,0
IB,Argentina,Spain,1,0,1
AZ,Spain,Brazil,2,0,2
9C,Hong Kong,,0,1,0
AZ,Italy,Mali,0,1,0
VY,Spain,Morocco,0,1,0
BZ,Israel,Cyprus,1,0,1
ZB,Albania,Turkey,0,1,0
V7,Algeria,Italy,0,2,0
SK,Italy,Thailand,0,3,0
W6,Saudi Arabia,Italy,5,2,5
BA,Italy,The Bahamas,0,5,0
UA,Germany,United States,2,0,2
BF,United States,France,2,0,2
LH,Germany,Guatemala,0,2,0
KL,Netherlands,United States,2,1,2
Z2,Philippines,Macau,0,1,0
EY,India,Spain,0,5,0
AV,Colombia,Spain,1,0,1
SK,Italy,China,1,1,1
AF,Italy,Togo,1,0,1
AZ,Italy,Mexico,0,53,0
NO,Italy,Cuba,16,11,16
BA,Germany,,0,1,0
JL,Italy,Japan,0,2,0
FR,United Kingdom,Portugal,4,3,4
OS,Montenegro,Italy,0,1,0
LH,Italy,Dominican Republic,1,4,1
W4,Italy,Cuba,0,2,0
NO,Italy,Cape Verde,3,5,3
W4,Germany,Albania,6,3,6
AT,Turkey,Morocco,0,1,0
SL,Indonesia,Malaysia,0,1,0
HM,Seychelles,Mauritius,0,2,0
AT,Italy,Guinea,0,1,0
QR,China,Italy,1,6,1
MS,Italy,Ghana,0,3,0
QR,Italy,Malaysia,8,6,8
SQ,Italy,Vietnam,4,4,4
LX,Italy,Turkey,2,0,2
FR,Italy,Saudi Arabia,0,3,0
RO,Italy,Turkey,0,2,0
GM,Switzerland,Spain,1,1,1
EK,France,Mauritius,1,0,1
HV,France,Greece,1,0,1
AR,Argentina,Italy,0,5,0
H2,Peru,Italy,0,2,0
W4,Italy,Vietnam,0,1,0
U2,Italy,Turkey,1,0,1
EY,Thailand,Turkey,2,0,2
TG,Thailand,United Arab Emirates,0,2,0
AC,United States,Canada,3,0,3
LO,Italy,China,0,1,0
E5,Italy,Indonesia,0,1,0
HV,France,Morocco,1,0,1
LH,Italy,Philippines,0,2,0
PC,Egypt,Italy,1,2,1
W4,Italy,Uzbekistan,0,1,0
KE,South Korea,Italy,0,1,0
TU,Italy,Senegal,0,1,0
UA,El Salvador,Italy,0,1,0
D7,Japan,Indonesia,0,1,0
BA,United Arab Emirates,Netherlands,1,0,1
UL,Sri Lanka,Maldives,2,0,2
AV,Spain,Chile,5,6,5
AZ,Italy,Malaysia,0,2,0
LA,Egypt,Brazil,0,1,0
LX,Italy,United Arab Emirates,6,5,6
LH,Italy,Fiji,0,1,0
DY,Germany,Norway,0,1,0
QR,Kenya,Italy,1,1,1
FR,Germany,Croatia,0,1,0
LX,Hong Kong,Italy,1,0,1
EK,Uganda,Italy,0,1,0
F8,Canada,,0,2,0
TP,Portugal,Italy,24,31,24
3O,Morocco,Morocco,8,3,8
FR,Belgium,Spain,1,1,1
UO,Hong Kong,Singapore,0,4,0
KL,Italy,China,4,10,4
A1,Cuba,Mexico,0,1,0
EK,Italy,Philippines,2,4,2
JQ,Singapore,Malaysia,3,1,3
OS,Italy,Denmark,0,1,0
KL,Italy,Sweden,6,3,6
NT,Spain,Spain,0,9,0
OS,Cyprus,Italy,1,0,1
DY,Czech Republic,Sweden,0,1,0
MH,Singapore,Malaysia,2,0,2
AZ,Italy,Comoros,0,1,0
IB,Spain,Morocco,0,1,0
AZ,Italy,Eritrea,0,1,0
A3,Albania,United Kingdom,0,1,0
W6,Italy,Saudi Arabia,35,38,35
UK,India,India,4,1,4
F8,Canada,Canada,0,7,0
EK,Italy,South Africa,3,2,3
N0,Italy,,0,11,0
U2,Egypt,Italy,8,7,8
LO,Belgium,Poland,1,1,1
FR,France,Morocco,1,2,1
TU,Italy,Algeria,0,2,0
EK,Italy,Bangladesh,0,1,0
OA,Greece,Greece,2,14,2
CX,Italy,Philippines,0,5,0
EW,Italy,Sweden,11,3,11
OS,Italy,Cyprus,1,0,1
JQ,Indonesia,Australia,4,2,4
OG,Iceland,Canada,1,0,1
TU,Switzerland,Tunisia,0,1,0
A3,Italy,Armenia,0,4,0
AM,Mexico,United States,0,1,0
JQ,Malaysia,Singapore,0,1,0
Q2,Maldives,,1,0,1
5W,United Arab Emirates,Italy,0,3,0
W4,Italy,Germany,17,29,17
CA,Italy,Hong Kong,0,15,0
AF,Italy,Nigeria,2,0,2
3O,Morocco,Turkey,1,1,1
LX,Italy,Cyprus,1,0,1
IB,Morocco,Spain,1,0,1
SK,Italy,Denmark,11,27,11
XZ,Greece,Italy,30,2,30
H4,Romania,Italy,0,6,0
IB,Italy,Panama,7,2,7
OS,Italy,Costa Rica,0,2,0
CM,Colombia,Venezuela,2,0,2
FR,Portugal,Albania,0,1,0
FR,Poland,Germany,0,1,0
TK,Czech Republic,Jordan,0,1,0
NO,Mexico,Italy,1,0,1
ID,Indonesia,Singapore,0,2,0
QR,Oman,Italy,0,1,0
EY,United Arab Emirates,Maldives,1,0,1
PC,Italy,Qatar,1,0,1
B6,Cuba,Nicaragua,0,1,0
Z0,United Kingdom,The Bahamas,0,1,0
CQ,Tanzania,Tanzania,1,0,1
AK,Malaysia,Malaysia,0,27,0
W6,Egypt,Italy,37,19,37
VB,Mexico,Mexico,17,4,17
UX,Italy,Peru,9,40,9
HV,Italy,Republic of Ireland,1,1,1
E9,Spain,Guatemala,0,2,0
OS,Italy,Bosnia and Herzegovina,2,1,2
W6,Czech Republic,Romania,1,0,1
TR,Greece,Thailand,1,0,1
EK,Senegal,Thailand,1,0,1
EI,Germany,United States,1,0,1
AF,Germany,France,1,0,1
ET,Italy,Zimbabwe,2,0,2
FI,Canada,Norway,0,1,0
VY,Italy,Spain,933,808,924
U2,Italy,United States,7,13,7
GQ,Greece,Greece,24,43,24
OS,Egypt,Italy,2,4,2
DY,Poland,Norway,0,2,0
HV,Greece,France,0,1,0
W6,Italy,Kenya,0,1,0
TP,Italy,Spain,0,1,0
FZ,Italy,Thailand,1,1,1
TK,Iran,Italy,0,1,0
TM,Mozambique,Mozambique,0,13,0
U2,Italy,Malta,78,18,77
EW,Italy,Czech Republic,32,4,32
TK,Italy,Kenya,6,3,6
W6,Romania,Italy,4,3,4
QR,Italy,Singapore,5,2,5
EY,Germany,Indonesia,1,0,1
A3,Greece,United Kingdom,0,1,0
HC,Italy,Senegal,0,1,0
TW,Thailand,South Korea,1,0,1
OS,Austria,Sweden,1,0,1
BA,United Kingdom,Netherlands,1,0,1
KL,Indonesia,Singapore,2,0,2
CZ,United Kingdom,Australia,1,0,1
"",Colombia,Mexico,1,0,1
W6,Portugal,Italy,14,10,14
U2,Italy,Iceland,23,15,23
W6,Italy,,0,52,0
EY,United Arab Emirates,Indonesia,0,1,0
TK,Morocco,Greece,1,2,1
"",Colombia,Argentina,0,1,0
LH,Germany,Romania,0,1,0
EI,Italy,United Kingdom,0,1,0
NK,United States,Canada,0,1,0
FR,Netherlands,Czech Republic,0,2,0
KL,Italy,Nigeria,0,1,0
RJ,Lebanon,Italy,0,6,0
OS,Austria,Spain,1,0,1
U2,France,Croatia,2,0,2
N3,El Salvador,Mexico,0,1,0
LO,Hungary,Italy,0,1,0
OR,Netherlands,Spain,1,0,1
IB,Italy,Peru,42,68,42
AA,United States,The Bahamas,9,0,9
HT,Italy,Greece,0,5,0
AT,Spain,Morocco,1,3,1
MS,Germany,Egypt,0,1,0
TX,United States,French Polynesia,1,3,1
U2,France,Switzerland,2,0,2
EW,Germany,Republic of Kosovo,0,1,0
ET,Italy,Kenya,6,8,6
6E,Italy,India,16,27,16
ET,Italy,Madagascar,3,16,3
PC,United Arab Emirates,Germany,0,2,0
KS,Italy,Italy,2,1,2
VY,Italy,Tunisia,0,1,0
SV,Italy,United Arab Emirates,0,1,0
K6,Cambodia,Vietnam,0,1,0
LH,France,Canada,0,1,0
W4,Italy,Greece,297,258,294
LO,Italy,Egypt,0,1,0
ME,Jordan,Lebanon,1,0,1
WF,Italy,Norway,0,3,0
2W,Mexico,Spain,0,2,0
LH,Hong Kong,Italy,1,0,1
UA,United States,The Bahamas,0,1,0
TK,Lithuania,Malaysia,0,1,0
BT,Finland,Italy,0,2,0
RJ,United Arab Emirates,Greece,0,3,0
TR,Hong Kong,Singapore,0,1,0
LH,Netherlands,Austria,2,0,2
QR,Italy,China,2,4,2
AZ,Italy,Portugal,1,2,1
AC,United Arab Emirates,,0,2,0
AF,Italy,Spain,1,1,1
B6,Mexico,United States,0,2,0
W6,United Kingdom,Poland,2,0,2
SN,Italy,Ivory Coast,3,3,3
RM,Georgia,Armenia,2,0,2
U2,Netherlands,Portugal,4,0,4
5J,United Arab Emirates,Philippines,13,0,13
W4,Israel,Italy,8,1,8
8B,Indonesia,,0,1,0
NO,Madagascar,Italy,1,0,1
G3,Bolivia,Italy,0,1,0
TP,Portugal,Germany,2,0,2
TK,Turkey,The Gambia,0,1,0
W4,Italy,Philippines,0,1,0
CZ,Italy,New Zealand,0,1,0
VJ,Singapore,Vietnam,0,1,0
W4,Italy,Armenia,10,25,10
AT,Italy,Ghana,0,9,0
SS,France,Guadeloupe,1,0,1
LH,Germany,Austria,1,1,1
KL,Mexico,Italy,1,3,1
JQ,New Zealand,Australia,1,2,1
TP,Spain,Portugal,1,3,1
AW,Ghana,Ghana,0,2,0
AF,France,Sweden,1,0,1
VB,Mexico,Cuba,2,0,2
FR,United Kingdom,Denmark,1,0,1
TK,Italy,Cyprus,0,1,0
5W,United Arab Emirates,Israel,1,0,1
TP,United States,Italy,5,14,5
OS,Italy,Croatia,2,7,2
FR,Israel,Italy,3,2,3
FR,Portugal,United Kingdom,2,1,2
A3,Cyprus,Greece,0,3,0
AF,Panama,Italy,1,1,1
EK,Thailand,Italy,5,2,5
EY,Italy,Thailand,10,37,10
DE,Germany,Spain,4,3,4
LA,Ecuador,Ecuador,1,0,1
FO,Argentina,Italy,0,1,0
U2,United Kingdom,Switzerland,3,0,3
V7,Spain,,0,3,0
FY,Malaysia,,0,1,0
AC,Morocco,United States,1,0,1
AZ,Italy,Aruba,0,2,0
U2,United Kingdom,Germany,1,0,1
UX,Ecuador,Spain,1,0,1
LA,Ecuador,Italy,0,1,0
S4,Portugal,Italy,1,10,1
CA,Italy,South Korea,0,34,0
DY,Denmark,Italy,0,12,0
U2,Italy,,0,27,0
LH,Italy,Kenya,23,7,23
G9,Italy,Uganda,1,2,1
U2,Switzerland,Italy,20,3,20
QZ,Thailand,Indonesia,0,5,0
TK,Italy,Uzbekistan,6,13,6
VY,Italy,Chile,1,8,1
LH,Belgium,Poland,1,0,1
DV,Kazakhstan,Kazakhstan,0,3,0
A3,Spain,Georgia,0,1,0
FZ,Italy,,0,2,0
QR,Tunisia,Brazil,2,0,2
VY,Italy,The Gambia,0,1,0
FR,Sweden,Poland,1,0,1
OS,Moldova,Italy,0,1,0
XC,Turkey,Italy,0,3,0
AF,Réunion,France,0,2,0
KL,Italy,Georgia,1,0,1
AZ,Italy,Kuwait,0,2,0
LX,Italy,Netherlands,3,3,3
OG,Iceland,United Kingdom,2,0,2
FD,Thailand,Indonesia,0,4,0
EY,United Arab Emirates,Saudi Arabia,0,1,0
AZ,Italy,Uruguay,0,2,0
TK,Serbia,Indonesia,0,2,0
AF,France,Mexico,1,0,1
TY,New Caledonia,New Caledonia,0,1,0
JU,Albania,Hungary,1,0,1
FR,Spain,Portugal,4,2,4
FI,United Kingdom,Iceland,0,3,0
TP,Mexico,Italy,1,4,1
MS,Italy,Kenya,0,8,0
FR,Italy,Georgia,0,4,0
OS,Republic of Kosovo,Italy,0,5,0
FR,Netherlands,United Kingdom,1,0,1
Y9,Canada,Canada,0,2,0
W6,Republic of Macedonia,Norway,3,0,3
ET,Italy,Niger,0,1,0
JX,Thailand,United States,1,0,1
VR,Cape Verde,Italy,0,1,0
TS,Netherlands,Canada,1,0,1
FR,Czech Republic,Greece,1,0,1
W4,Italy,United Kingdom,255,227,252
AI,Thailand,Italy,0,8,0
TP,Italy,Nicaragua,0,2,0
3O,Morocco,Germany,1,0,1
NK,United States,,0,1,0
FR,Morocco,Spain,7,12,7
HC,Ivory Coast,Italy,0,1,0
AY,Sweden,Italy,1,0,1
EK,Austria,United Arab Emirates,0,1,0
SN,Belgium,Denmark,2,0,2
H2,Peru,Spain,0,1,0
AZ,Italy,Germany,15,79,15
AV,Spain,Colombia,10,4,10
UX,Italy,Uruguay,0,9,0
W4,Italy,Latvia,0,2,0
MU,Italy,Philippines,0,8,0
UX,Switzerland,Spain,1,2,1
TG,Switzerland,Thailand,9,2,9
EK,New Zealand,Italy,0,2,0
PC,Saudi Arabia,Italy,0,1,0
SK,Denmark,Denmark,1,0,1
FR,Italy,Luxembourg,7,10,7
