carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
BA,United States,United States,0,10,0
AZ,Italy,Argentina,13,56,13
LH,Italy,Thailand,13,19,13
EW,Germany,Italy,53,28,52
LH,Italy,Sri Lanka,0,1,0
PR,Philippines,Philippines,4,8,4
AR,Argentina,Argentina,0,10,0
AY,Italy,United States,38,464,38
IB,Italy,United States,24,144,24
AC,Italy,Canada,20,53,20
FR,Italy,Republic of Ireland,154,234,152
FR,Italy,Poland,116,155,115
SM,Egypt,Morocco,0,0,0
MH,Malaysia,Malaysia,4,13,4
B6,United Kingdom,United States,0,2,0
FR,Italy,Netherlands,52,100,51
EY,Italy,,9,6,9
TG,Thailand,Thailand,6,8,6
GF,Italy,,0,1,0
FR,Italy,Romania,80,212,79
QR,Pakistan,,0,0,0
EY,Italy,Sri Lanka,2,2,2
OZ,Italy,South Korea,0,1,0
QV,Thailand,,0,0,0
UX,Spain,Spain,12,23,12
QR,United Arab Emirates,Thailand,0,0,0
NO,Italy,Cape Verde,12,11,12
CY,Egypt,Italy,0,8,0
AZ,United States,Mexico,0,0,0
NO,Egypt,Italy,23,7,23
B7,Taiwan,Taiwan,0,4,0
TP,Italy,,0,38,0
AZ,Italy,Brazil,9,51,9
KM,Malta,Italy,0,32,0
FR,Italy,Portugal,419,715,415
SQ,Italy,Cambodia,1,2,1
LG,Luxembourg,Spain,1,0,1
NO,Italy,Senegal,20,8,20
U2,Germany,Italy,55,8,54
TK,Italy,Malaysia,9,15,9
1L,Germany,Italy,0,0,0
LH,Italy,Japan,22,37,22
SQ,Italy,,0,3,0
A3,Germany,Greece,3,0,3
SA,South Africa,South Africa,0,0,0
FR,Italy,Denmark,141,207,140
LH,Switzerland,Peru,0,0,0
WY,Italy,Thailand,4,77,4
UK,United Arab Emirates,Sri Lanka,0,0,0
FR,Spain,Spain,68,68,67
MS,Egypt,Egypt,0,34,0
AC,Canada,Maldives,0,0,0
LH,Switzerland,Italy,0,1,0
TP,Italy,Venezuela,4,20,4
ET,Senegal,Italy,0,0,0
KU,France,India,0,0,0
LA,Germany,Brazil,0,0,0
U2,Italy,France,882,150,873
AZ,Italy,Nigeria,0,1,0
QR,Italy,Vietnam,7,10,7
TU,Tunisia,Italy,0,10,0
EK,Indonesia,,0,0,0
JU,Turkey,Montenegro,0,0,0
IB,Italy,Portugal,15,4,15
TP,Morocco,Italy,4,1,4
CA,Italy,Samoa,0,0,0
LX,Italy,,0,26,0
KE,Italy,,0,5,0
IB,Italy,Peru,11,17,11
BA,United States,Mexico,0,0,0
IB,Italy,Costa Rica,5,5,5
FR,Italy,Malta,387,709,383
EY,Italy,Thailand,53,44,52
MS,Egypt,Italy,0,22,0
AM,Mexico,United States,0,1,0
SQ,United Arab Emirates,Indonesia,6,3,6
TS,Italy,,0,1,0
JU,Switzerland,Serbia,2,0,2
NO,Italy,Kazakhstan,2,0,2
LY,Italy,Israel,19,5,19
FR,Spain,Italy,300,391,297
BR,Italy,,0,0,0
FR,Republic of Ireland,Italy,15,24,15
LH,Italy,Mozambique,0,0,0
AZ,Tunisia,,0,6,0
FR,Lithuania,Italy,5,9,5
AZ,Italy,India,6,11,6
NO,Italy,Mexico,5,8,5
U2,Italy,Netherlands,529,60,524
ET,Madagascar,Italy,4,0,4
U2,Italy,Spain,1202,162,1190
BR,Singapore,Italy,0,1,0
JU,Italy,France,0,0,0
PW,Kenya,Tanzania,0,0,0
AZ,Italy,Dominican Republic,0,8,0
2W,Spain,Dominican Republic,0,7,0
NO,Italy,Israel,0,0,0
VY,Italy,Spain,608,983,602
IB,Portugal,Italy,3,1,3
AZ,Italy,Australia,0,5,0
LA,Paraguay,Chile,0,0,0
AZ,Australia,Cayman Islands,0,0,0
4Z,South Africa,South Africa,2,8,2
IB,Italy,,9,25,9
LA,Peru,Peru,1,7,1
LH,Italy,Colombia,0,9,0
9U,Italy,Moldova,0,23,0
QR,Italy,Qatar,0,7,0
QR,Romania,,0,0,0
TK,Slovenia,Hong Kong,0,0,0
TK,Italy,Qatar,3,1,3
FR,Italy,Sweden,36,110,36
TK,Germany,,0,1,0
U2,United Kingdom,Italy,84,16,83
OD,Sri Lanka,Malaysia,0,0,0
CA,Italy,Philippines,0,2,0
BA,Ecuador,United States,0,4,0
QR,Italy,Thailand,38,77,38
AC,Italy,United States,1,6,1
LA,Argentina,Italy,4,5,4
AS,United States,United States,0,31,0
NO,Italy,Madagascar,5,0,5
IB,Spain,France,4,2,4
W6,Serbia,Germany,1,7,1
LH,Canada,,0,0,0
FR,Italy,Germany,215,300,213
NZ,Italy,,0,3,0
JU,Greece,Germany,0,0,0
AZ,Mexico,United States,0,0,0
AY,Italy,,0,11,0
1L,Italy,Germany,0,0,0
AZ,United States,United States,0,7,0
W6,Italy,Albania,355,383,351
MU,Italy,Japan,0,3,0
UG,Tunisia,Tunisia,0,1,0
AU,Canada,Mexico,0,0,0
SK,Italy,Sweden,7,22,7
A3,Austria,Greece,5,0,5
XY,Saudi Arabia,Saudi Arabia,1,0,1
SK,Denmark,Norway,1,0,1
B6,France,United States,0,0,0
EK,Italy,Japan,2,7,2
TK,Italy,Turkey,103,210,102
FZ,Italy,,0,2,0
EK,Italy,Indonesia,39,10,39
AZ,Italy,France,25,96,25
AI,India,India,0,3,0
EY,Italy,Singapore,26,22,26
TU,Tunisia,,0,0,0
SV,Saudi Arabia,Indonesia,0,0,0
LO,Italy,Japan,0,29,0
AZ,Italy,Norway,0,1,0
B0,Italy,United States,0,2,0
AZ,Italy,Spain,45,158,45
TP,Italy,Mexico,7,18,7
FR,Italy,Czech Republic,155,226,153
CA,Germany,China,4,0,4
PR,Saudi Arabia,Philippines,2,1,2
LA,Brazil,Brazil,3,21,3
AZ,Italy,Bulgaria,1,4,1
BA,Italy,Japan,0,0,0
WS,Italy,United States,4,6,4
AF,Italy,Kenya,0,7,0
VA,Australia,Indonesia,0,0,0
EK,United Kingdom,Bangladesh,0,0,0
FR,Italy,Finland,23,31,23
FR,Malta,Italy,26,31,26
AZ,United States,Italy,17,2,17
AZ,Italy,Japan,35,171,35
JU,Turkey,Spain,0,0,0
QR,Switzerland,Philippines,0,0,0
QR,China,Italy,0,0,0
PW,Tanzania,Tanzania,0,4,0
SK,Italy,United States,37,70,37
FR,Estonia,Italy,2,3,2
IB,Italy,Dominican Republic,12,9,12
AR,Italy,Argentina,0,23,0
OU,Croatia,Croatia,0,2,0
W6,Italy,Spain,323,534,320
KL,Italy,,8,57,8
OS,Italy,Kenya,0,1,0
KM,Italy,France,0,0,0
NT,Portugal,Portugal,0,2,0
UX,Spain,Argentina,1,0,1
AZ,Italy,Canada,0,1,0
A3,Italy,Australia,0,1,0
VN,Thailand,Vietnam,3,0,3
LH,Kazakhstan,Germany,0,5,0
AF,Peru,Italy,1,3,1
W6,Netherlands,Hungary,1,0,1
F8,Canada,Canada,0,6,0
KI,Malaysia,Malaysia,0,2,0
AF,Egypt,United States,0,3,0
OS,Iraq,Austria,1,1,1
KL,Italy,Thailand,3,0,3
EY,Italy,India,2,1,2
MU,Japan,Italy,0,4,0
A3,Georgia,Italy,0,1,0
EK,United Arab Emirates,Republic of Ireland,1,0,1
GA,Indonesia,Italy,0,3,0
TR,Indonesia,Italy,0,1,0
LO,Italy,South Korea,0,23,0
FR,Italy,Iceland,0,20,0
OA,Greece,Italy,0,4,0
E5,Egypt,Italy,12,8,12
KQ,Kenya,Tanzania,1,3,1
WN,United States,United States,0,15,0
FR,Austria,Romania,1,0,1
AF,Luxembourg,United States,0,1,0
5J,Philippines,Indonesia,1,0,1
DL,Italy,Chile,3,0,3
DE,France,United States,0,1,0
G8,India,Thailand,0,1,0
TR,Thailand,Italy,0,3,0
TP,France,Portugal,0,2,0
6E,Saudi Arabia,India,0,1,0
QR,Italy,Japan,5,7,5
IB,Spain,Argentina,1,0,1
LH,Italy,Portugal,4,1,4
UA,Switzerland,,0,1,0
U2,France,Portugal,10,3,10
LH,Serbia,United States,0,1,0
FR,Norway,United Kingdom,1,0,1
FR,Netherlands,Portugal,1,1,1
LH,Italy,Guatemala,0,1,0
AD,Brazil,Portugal,0,3,0
AF,Germany,Italy,0,1,0
AT,Italy,Mauritania,0,1,0
LS,Italy,United Kingdom,18,19,18
IB,Italy,El Salvador,3,5,3
V7,France,Italy,27,24,27
WE,Vietnam,Thailand,2,1,2
TK,Italy,Israel,1,4,1
KL,United Kingdom,France,1,0,1
UA,Israel,United States,2,0,2
LX,Costa Rica,Switzerland,0,1,0
AT,Morocco,France,1,3,1
DY,Italy,Iceland,0,1,0
CI,Italy,Taiwan,0,2,0
EY,Switzerland,Indonesia,0,1,0
3U,Vietnam,Italy,0,1,0
U2,Republic of Kosovo,Italy,0,2,0
JQ,Australia,,0,1,0
TK,Spain,Turkey,0,2,0
IB,Senegal,Italy,2,0,2
DE,Switzerland,United States,1,0,1
LX,Italy,Germany,3,10,3
FR,Romania,Italy,27,37,27
3O,Italy,Morocco,90,31,89
"",Italy,United States,6,0,6
TK,Georgia,Italy,0,6,0
V7,Italy,Brazil,0,2,0
SK,Italy,Iceland,3,11,3
UA,Belgium,,1,0,1
VY,Netherlands,Spain,3,3,3
QZ,Malaysia,Indonesia,0,5,0
EK,Japan,Italy,0,1,0
QR,Italy,Pakistan,1,1,1
IB,Portugal,Israel,2,0,2
XC,Germany,Spain,0,1,0
OR,Netherlands,Curaçao,1,0,1
W6,Turkey,Romania,0,1,0
OS,Thailand,Italy,1,7,1
W6,Germany,Malta,0,1,0
DL,Chile,United States,1,0,1
U2,Switzerland,Greece,1,0,1
KL,Switzerland,Peru,2,1,2
FD,Thailand,Singapore,0,1,0
TR,Singapore,Thailand,1,0,1
KM,Italy,Malta,0,291,0
U2,United Kingdom,United Kingdom,17,0,17
LH,Italy,Poland,7,3,7
FR,Austria,Italy,37,27,37
LA,Brazil,Spain,0,10,0
AA,United States,,3,0,3
CY,Cyprus,Italy,2,1,2
LH,Italy,Armenia,1,0,1
BS,Bangladesh,Thailand,0,1,0
BT,Italy,Finland,2,1,2
ET,Italy,,0,3,0
EW,Czech Republic,Denmark,1,0,1
OS,Austria,Germany,1,0,1
SK,Denmark,Denmark,0,1,0
AA,Jamaica,United States,1,0,1
SV,Switzerland,,0,1,0
VU,Vietnam,Thailand,0,1,0
A3,Netherlands,Italy,0,1,0
IB,Italy,Bolivia,0,1,0
TR,Philippines,Thailand,1,3,1
BA,United Kingdom,Germany,1,0,1
4Y,Germany,Dominican Republic,0,1,0
OS,Mexico,Austria,2,3,2
PR,Philippines,Indonesia,0,1,0
U2,Switzerland,United Kingdom,2,0,2
A3,Greece,Albania,2,0,2
WK,Maldives,Italy,0,2,0
LH,Singapore,Germany,1,0,1
LX,United States,United States,0,1,0
FR,Italy,Luxembourg,5,11,5
EK,Italy,United States,77,20,76
TK,Lebanon,Italy,0,2,0
UK,India,India,2,1,2
FR,United Kingdom,Denmark,1,0,1
CI,Indonesia,Colombia,0,1,0
A3,Italy,Greece,65,257,64
W6,United Kingdom,Italy,49,23,49
W6,Italy,Hungary,116,108,115
TK,Italy,Philippines,1,5,1
CX,Italy,Australia,1,2,1
DY,Norway,Norway,0,15,0
U2,France,Belgium,1,0,1
FR,Italy,Libya,0,2,0
TK,Italy,Ethiopia,3,0,3
VS,United Kingdom,United States,3,1,3
HY,Uzbekistan,Azerbaijan,0,1,0
KL,Belgium,Italy,0,1,0
FR,Israel,Austria,0,1,0
U2,Germany,Egypt,1,0,1
WY,Australia,Italy,0,1,0
EK,India,Switzerland,0,1,0
5J,United Arab Emirates,Indonesia,2,0,2
VN,Cambodia,Vietnam,1,0,1
EW,Germany,Norway,1,0,1
AZ,Italy,Cayman Islands,0,1,0
KQ,Uganda,Tanzania,1,0,1
QR,Kenya,Italy,2,0,2
FR,Norway,,0,1,0
AZ,Italy,Indonesia,0,8,0
IB,Spain,Spain,15,13,15
U2,Switzerland,Italy,20,4,20
I2,Spain,Republic of Ireland,1,0,1
LH,Italy,Belgium,6,4,6
RJ,France,Thailand,3,0,3
EY,United Arab Emirates,United States,0,1,0
LH,Armenia,Italy,1,0,1
BA,Spain,United Kingdom,2,1,2
AZ,Italy,Tanzania,0,1,0
G9,Italy,,0,13,0
DY,Norway,Italy,0,40,0
OK,Egypt,Czech Republic,0,1,0
TK,Italy,Singapore,7,14,7
FZ,Italy,Maldives,3,17,3
"",Colombia,Colombia,3,2,3
AC,Canada,Italy,2,4,2
EY,Spain,Sri Lanka,0,1,0
NO,Italy,Jordan,0,1,0
W6,Bulgaria,India,0,1,0
MS,Libya,Pakistan,0,3,0
HV,Algeria,Italy,0,1,0
YP,Japan,South Korea,1,0,1
BA,Italy,Dominican Republic,1,1,1
TK,Italy,Georgia,1,3,1
TK,Slovenia,Uzbekistan,1,4,1
TK,Italy,Iran,1,9,1
IB,Panama,Italy,1,0,1
OV,United Arab Emirates,Thailand,0,1,0
LH,United Kingdom,Italy,1,1,1
EW,Netherlands,Italy,1,1,1
GF,India,,0,1,0
IB,France,Cuba,2,1,2
TP,Portugal,Portugal,3,6,3
XY,Saudi Arabia,India,0,1,0
EW,Italy,United Kingdom,6,4,6
AT,Italy,Ivory Coast,1,2,1
DE,Italy,,4,0,4
FZ,Sudan,Saudi Arabia,0,1,0
PC,Iraq,Turkey,2,0,2
WY,Italy,Philippines,0,3,0
KL,United States,United Arab Emirates,0,1,0
SN,Germany,Spain,0,1,0
LX,Italy,Maldives,0,1,0
AF,Italy,Guadeloupe,4,6,4
LX,United Kingdom,Italy,0,2,0
CM,Colombia,Italy,0,1,0
AF,United States,Puerto Rico,0,1,0
AF,France,United States,3,3,3
9U,Italy,Georgia,0,1,0
RC,Faroe Islands,United Kingdom,0,1,0
EW,Austria,Spain,0,4,0
LA,Peru,Chile,1,0,1
LH,Italy,Tunisia,0,1,0
HY,Kazakhstan,Uzbekistan,0,3,0
QS,Czech Republic,Egypt,0,1,0
HY,Turkey,Uzbekistan,0,1,0
LO,Poland,Serbia,0,1,0
AF,Italy,Algeria,0,2,0
AZ,Italy,Aruba,0,2,0
CY,Greece,Egypt,0,3,0
QZ,Indonesia,Republic of Ireland,0,1,0
W6,Montenegro,Italy,3,0,3
H2,United States,Peru,0,1,0
6E,India,Italy,0,1,0
QR,Vietnam,Italy,0,3,0
G9,Saudi Arabia,Sri Lanka,1,0,1
LH,Italy,Kazakhstan,1,0,1
U2,Sweden,Switzerland,1,0,1
LX,Italy,Thailand,36,27,36
AK,Malaysia,Malaysia,0,36,0
UL,Sri Lanka,Maldives,2,0,2
FR,Italy,Cyprus,39,34,39
IB,Italy,Panama,8,2,8
PU,Colombia,Spain,0,10,0
FR,Czech Republic,Spain,0,1,0
TP,Senegal,Italy,3,0,3
TS,Canada,United States,0,1,0
IB,Spain,Costa Rica,1,1,1
CM,Jamaica,Cuba,1,1,1
FZ,Italy,Philippines,0,1,0
XY,Saudi Arabia,Pakistan,0,1,0
LO,Luxembourg,Poland,0,10,0
5J,Philippines,United Arab Emirates,2,0,2
AF,Italy,Faroe Islands,1,8,1
V7,Spain,Spain,3,3,3
FR,Greece,Greece,3,2,3
AK,Singapore,Malaysia,0,9,0
TK,Italy,Rwanda,1,0,1
LH,Italy,Norway,20,6,20
IB,Italy,Mexico,2,11,2
NT,Spain,Italy,0,3,0
ET,Uganda,Thailand,0,1,0
SN,Italy,Canada,1,2,1
TG,Sweden,Thailand,1,2,1
LY,Israel,Thailand,1,3,1
NT,Cape Verde,Spain,0,1,0
EY,Germany,Indonesia,0,1,0
LX,Switzerland,,0,1,0
AK,Vietnam,Italy,0,1,0
LH,Brazil,France,0,1,0
VZ,Vietnam,Thailand,0,1,0
KL,United States,Italy,5,1,5
ET,Cameroon,Italy,0,1,0
IB,France,Spain,0,8,0
U2,Italy,Argentina,0,1,0
AV,Peru,Italy,3,0,3
AF,Benin,Italy,0,1,0
SQ,Singapore,China,3,0,3
RJ,Italy,Egypt,1,3,1
AR,Argentina,,0,1,0
LO,Italy,China,0,2,0
DY,Italy,Norway,0,77,0
AK,Malaysia,Singapore,0,8,0
W6,United Kingdom,Romania,1,0,1
LS,Cyprus,United Kingdom,1,0,1
TK,Italy,Seychelles,1,1,1
ET,Italy,Rwanda,3,0,3
QR,Italy,South Africa,0,2,0
VY,Italy,Denmark,2,0,2
CX,South Korea,Hong Kong,1,1,1
CM,United States,Venezuela,0,1,0
GF,Italy,Oman,0,1,0
VZ,Thailand,Singapore,0,2,0
I2,Spain,Germany,1,0,1
ET,Italy,Democratic Republic of the Congo,0,1,0
OZ,South Korea,Italy,1,2,1
QR,France,New Caledonia,0,1,0
XK,Italy,France,0,1,0
Y4,Mexico,Colombia,0,1,0
DY,France,Norway,0,1,0
S4,Portugal,Portugal,2,9,2
TW,Taiwan,South Korea,1,0,1
KE,Italy,China,2,0,2
"",United States,Italy,1,0,1
SQ,Philippines,Italy,1,0,1
U2,Italy,Dominican Republic,0,1,0
ET,Italy,Madagascar,9,17,9
FR,Poland,Italy,32,38,32
E5,Italy,Egypt,35,63,35
KE,South Korea,Italy,4,4,4
FR,Italy,Colombia,0,2,0
AR,Argentina,Dominican Republic,0,3,0
H4,Romania,Romania,0,1,0
TG,Laos,Germany,0,1,0
SN,Italy,Norway,1,0,1
VN,Japan,Germany,0,1,0
KL,United Kingdom,Switzerland,0,1,0
EK,Belgium,Zambia,0,1,0
LH,South Korea,Italy,1,0,1
6J,Japan,Japan,0,1,0
W6,Italy,Oman,0,2,0
LH,France,Italy,5,2,5
AY,Italy,Iceland,5,7,5
W6,Albania,Italy,62,34,61
EW,Czech Republic,Italy,5,5,5
N0,United States,France,1,0,1
AF,Italy,Tanzania,1,3,1
LX,Ghana,Italy,0,17,0
NO,Italy,India,3,2,3
W6,Israel,Spain,1,1,1
MS,Egypt,Seychelles,0,1,0
SY,United States,United States,0,1,0
SK,Estonia,Sweden,1,0,1
VY,Italy,Greece,23,70,23
NP,Egypt,Egypt,0,13,0
8B,Indonesia,Indonesia,0,23,0
GA,Indonesia,Indonesia,0,7,0
BA,Italy,Barbados,3,1,3
FR,Italy,Singapore,0,1,0
OK,France,Czech Republic,0,2,0
PC,United Arab Emirates,Switzerland,0,1,0
W6,Saudi Arabia,Bulgaria,1,0,1
JQ,Singapore,Malaysia,1,0,1
KE,Japan,Italy,1,1,1
LA,United States,Dominican Republic,0,1,0
AZ,Italy,Luxembourg,0,1,0
E4*,Italy,France,0,1,0
TS,Belgium,Canada,1,0,1
UA,United States,Italy,2,4,2
KL,Italy,Chile,0,1,0
KL,Netherlands,Germany,2,3,2
TP,United States,Italy,5,6,5
UX,France,Cuba,1,0,1
HV,Netherlands,France,2,0,2
FR,Greece,Germany,0,2,0
QV,Laos,Laos,0,1,0
DE,Germany,Greece,0,1,0
FR,Germany,Morocco,0,3,0
SV,United Kingdom,Bangladesh,0,1,0
JU,Italy,Cyprus,0,1,0
AF,France,Turkey,1,0,1
VY,Italy,France,204,192,202
LX,Italy,Greece,0,2,0
AA,Spain,Cuba,1,0,1
W6,Italy,Armenia,26,19,26
OS,Italy,Japan,9,29,9
N0,United States,Italy,5,3,5
QS,Greece,Italy,0,2,0
CA,Italy,Taiwan,0,14,0
LH,Italy,United Arab Emirates,4,2,4
NH,Japan,,0,4,0
LH,Italy,Lebanon,3,2,3
FR,Italy,Thailand,0,3,0
5J,Vietnam,Philippines,1,0,1
KL,Netherlands,Brazil,1,0,1
IB,United Kingdom,United States,0,2,0
LX,Switzerland,Mexico,1,4,1
EW,Albania,Germany,1,0,1
RO,Romania,Italy,0,1,0
FR,United Kingdom,Portugal,1,0,1
KE,United States,United States,0,1,0
AV,Argentina,Spain,3,0,3
LX,Italy,Seychelles,8,3,8
"",Italy,Argentina,4,0,4
FR,Norway,Italy,4,22,4
TR,Germany,Australia,0,3,0
WK,Switzerland,Italy,0,1,0
OS,Poland,Italy,3,0,3
BA,Hungary,South Africa,2,0,2
CI,Italy,Australia,0,3,0
W6,Italy,Portugal,26,54,26
RJ,Cyprus,Jordan,2,0,2
KL,Italy,Poland,1,0,1
AF,Italy,Argentina,3,6,3
AF,Italy,Vietnam,0,2,0
KL,Italy,Philippines,2,0,2
Z0,United Kingdom,Jamaica,0,1,0
FR,Estonia,Austria,1,0,1
JA,Argentina,Argentina,0,1,0
QR,Lebanon,Indonesia,0,1,0
W6,Cyprus,United Arab Emirates,0,2,0
MS,Italy,Kenya,0,20,0
PC,Turkey,Cyprus,1,1,1
EK,Italy,New Zealand,5,2,5
TR,Singapore,Philippines,0,2,0
DY,France,Finland,0,1,0
LY,Israel,Philippines,0,1,0
AZ,Italy,Egypt,5,45,5
VY,Spain,United Kingdom,3,0,3
SQ,United Kingdom,Australia,5,0,5
PC,Italy,United Arab Emirates,0,3,0
UA,Belize,Italy,0,2,0
LX,Netherlands,Switzerland,0,1,0
S4,Portugal,Canada,1,0,1
FR,United Kingdom,United Kingdom,3,3,3
FR,Morocco,Switzerland,0,1,0
HY,Uzbekistan,Italy,0,2,0
LA,Brazil,Argentina,0,1,0
KL,Italy,Sweden,4,2,4
TK,Mexico,Italy,0,7,0
ZL,Australia,Australia,1,2,1
W2,Italy,Italy,0,4,0
AF,Costa Rica,Italy,0,1,0
SV,Spain,India,0,2,0
FR,Norway,Poland,1,0,1
PR,Vietnam,Philippines,1,1,1
FZ,Nepal,Italy,0,2,0
DL,United States,Cuba,1,0,1
AF,Italy,Democratic Republic of the Congo,0,1,0
LH,Estonia,Italy,1,0,1
BA,South Africa,Italy,0,2,0
DE,Germany,Spain,0,1,0
VE,Colombia,Colombia,0,3,0
AZ,Italy,Bosnia and Herzegovina,0,1,0
FB,Bulgaria,Bulgaria,0,1,0
AR,Mexico,Argentina,0,1,0
HV,France,Germany,1,0,1
LX,Switzerland,Canada,0,1,0
KL,Italy,Greece,0,2,0
EK,United Arab Emirates,Philippines,1,0,1
QZ,Singapore,Indonesia,0,37,0
TG,Switzerland,,0,3,0
W6,Italy,Maldives,0,12,0
LH,Italy,India,8,9,8
U2,Italy,Japan,0,1,0
TK,Bulgaria,Iraq,0,2,0
TU,Spain,Tunisia,0,1,0
AF,Italy,Denmark,0,1,0
EK,Malaysia,Italy,1,0,1
DT,Namibia,Italy,0,1,0
W6,Romania,Italy,58,51,57
W6,Austria,Italy,3,4,3
AY,Singapore,Italy,1,5,1
FI,Germany,Canada,0,1,0
HU,Italy,China,0,7,0
KL,Italy,Indonesia,2,0,2
U2,Croatia,Italy,6,2,6
W6,Italy,Pakistan,0,4,0
QR,Italy,Mozambique,1,0,1
BA,United States,Dominican Republic,0,1,0
IB,United States,,1,0,1
TK,Germany,Turkey,1,1,1
W6,Albania,,0,2,0
EW,Greece,Germany,1,0,1
NZ,Italy,New Zealand,0,1,0
LO,Israel,Poland,0,1,0
LH,Ghana,Italy,0,1,0
AF,Czech Republic,Tunisia,1,0,1
AZ,Germany,Italy,9,35,9
SV,Italy,Kenya,1,6,1
5J,United Arab Emirates,Philippines,3,5,3
BX,South Korea,South Korea,0,1,0
AF,France,Canada,1,0,1
5J,Indonesia,United Arab Emirates,1,0,1
BN,Italy,Germany,0,1,0
FZ,Saudi Arabia,Nepal,1,0,1
UX,Cuba,Italy,1,0,1
HV,Italy,France,66,95,65
ID,Indonesia,Indonesia,0,17,0
5J,Philippines,Japan,2,3,2
SQ,Italy,Philippines,2,5,2
BA,Italy,Canada,3,5,3
CX,Italy,South Korea,0,1,0
WF,Denmark,Norway,0,2,0
KL,United Arab Emirates,Italy,0,1,0
MU,China,Italy,0,4,0
KE,Italy,Japan,17,20,17
VY,Spain,France,7,6,7
EY,Italy,Maldives,9,20,9
VY,Egypt,France,1,0,1
AZ,Italy,Denmark,0,3,0
SL,Thailand,Thailand,0,6,0
IB,Spain,,4,1,4
BX,Japan,South Korea,0,1,0
FR,Denmark,United Kingdom,0,2,0
LH,Italy,Nigeria,2,0,2
VJ,Thailand,Vietnam,0,1,0
U2,United Kingdom,Morocco,1,0,1
JU,Italy,Pakistan,0,1,0
XJ,Thailand,Australia,0,2,0
HV,France,Israel,1,0,1
FR,France,Netherlands,1,0,1
EY,United Arab Emirates,Saudi Arabia,1,0,1
AS,United States,,0,1,0
SV,Switzerland,Thailand,1,0,1
LA,Chile,United Kingdom,0,1,0
W6,Jordan,Italy,6,2,6
I2,Italy,Spain,50,0,50
AA,Dominican Republic,United States,2,0,2
AY,Italy,Singapore,7,3,7
QZ,Indonesia,Singapore,0,6,0
AH,France,Algeria,0,2,0
LH,Italy,Israel,1,0,1
AF,Italy,Guatemala,0,2,0
EY,Jordan,United Arab Emirates,0,3,0
A3,United Arab Emirates,Italy,0,2,0
H2,Chile,Italy,0,4,0
CA,Italy,Vietnam,0,2,0
SQ,Indonesia,Singapore,1,0,1
EK,Italy,Australia,15,10,15
OG,Iceland,United States,2,0,2
CM,Panama,Bolivia,1,0,1
WF,Norway,,0,3,0
VY,Spain,Italy,114,90,113
FR,Poland,Spain,0,2,0
NO,Italy,Italy,3,1,3
EK,Australia,United Arab Emirates,2,0,2
