carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
IB,Italy,Mexico,20,38,20
IB,Italy,Argentina,17,23,17
JU,Italy,Serbia,46,38,46
TG,Thailand,Thailand,5,7,5
OZ,Japan,Italy,8,4,8
SK,Italy,Norway,13,48,13
FR,Italy,Sweden,58,114,57
NO,Italy,Mexico,5,6,5
U2,Italy,Morocco,73,23,72
CY,Egypt,Italy,0,10,0
AZ,Italy,Switzerland,10,36,10
UA,Italy,United States,41,47,41
UK,India,India,1,3,1
3M,United States,The Bahamas,0,0,0
LG,Italy,Luxembourg,9,15,9
IB,Italy,,9,7,9
IB,Bulgaria,Spain,0,0,0
SN,Italy,Guatemala,0,1,0
TP,Portugal,Brazil,1,0,1
EI,Italy,United States,16,16,16
AK,Malaysia,Malaysia,0,51,0
IB,Italy,United States,7,47,7
MH,Malaysia,Italy,0,2,0
AT,Italy,,0,1,0
3U,China,Italy,0,0,0
FR,Italy,Czech Republic,91,160,90
NO,Canada,Italy,4,1,4
SV,Turkey,,0,0,0
CY,Italy,Lebanon,0,9,0
TK,Italy,Thailand,56,23,55
WS,France,Canada,0,1,0
UX,Italy,United States,1,2,1
TU,France,Tunisia,0,11,0
IB,Italy,Peru,43,20,43
LH,Italy,Mexico,1,23,1
AS,United States,United States,0,23,0
AZ,Italy,Spain,45,171,45
CZ,Italy,Vietnam,2,5,2
ET,Tanzania,Italy,5,5,5
1L,Italy,Germany,0,0,0
NO,Italy,Dominican Republic,13,16,13
1L,Italy,Austria,0,0,0
TK,Italy,Malaysia,6,6,6
AI,India,India,0,6,0
TK,Italy,The Gambia,0,1,0
TS,Italy,,0,2,0
MU,Italy,Philippines,0,3,0
PR,Thailand,Philippines,0,1,0
KL,Canada,Italy,2,1,2
LA,Italy,Argentina,7,4,7
CY,Italy,Egypt,0,5,0
SV,Italy,Kenya,2,12,2
QR,Switzerland,Qatar,0,0,0
EK,Italy,,0,13,0
W4,Italy,Spain,938,1129,929
LA,Italy,,0,8,0
FR,Italy,Republic of Ireland,133,183,132
BR,Indonesia,Italy,0,2,0
AI,Sri Lanka,India,0,0,0
OS,Italy,Canada,0,5,0
LH,Kenya,Italy,3,4,3
LH,Italy,Thailand,30,67,30
IB,France,Colombia,3,0,3
W4,Italy,Romania,223,306,221
OK,Czech Republic,Egypt,0,3,0
FR,Poland,Latvia,0,0,0
EY,Italy,South Korea,3,3,3
TK,Italy,Ghana,2,1,2
LX,Italy,,0,12,0
KM,France,Italy,0,0,0
OD,Sri Lanka,Maldives,0,0,0
AZ,Italy,Luxembourg,1,3,1
KL,Netherlands,South Korea,0,0,0
CZ,Italy,Singapore,1,1,1
MU,Italy,Indonesia,0,9,0
EK,Italy,Maldives,18,13,18
B6,United States,Jamaica,0,9,0
MS,Italy,Kenya,0,10,0
TP,Portugal,Portugal,0,4,0
U2,Italy,Egypt,150,70,149
ET,Zambia,,0,0,0
PR,United States,,0,0,0
MU,Italy,New Zealand,0,5,0
LH,Italy,Egypt,9,44,9
AZ,Italy,Egypt,11,54,11
TK,Turkey,Austria,0,0,0
IB,Italy,Brazil,1,5,1
QR,Italy,Maldives,36,57,36
BR,France,Japan,0,0,0
U8,Italy,Israel,0,0,0
BT,Italy,Latvia,9,2,9
UA,Italy,,16,6,16
WY,Italy,,0,1,0
U2,Italy,Netherlands,376,83,372
AI,United Arab Emirates,India,0,5,0
IB,Italy,Dominican Republic,13,5,13
1L,Germany,Greece,0,0,0
CM,Canada,Ecuador,0,0,0
TG,Thailand,Malaysia,1,3,1
HF,Ivory Coast,Cameroon,0,1,0
CX,Switzerland,Japan,0,0,0
FR,Italy,Poland,105,169,104
TK,Pakistan,France,0,0,0
TK,Georgia,United Kingdom,0,2,0
AF,Georgia,United Kingdom,2,0,2
QF,Australia,Australia,4,0,4
3U,Italy,Thailand,0,1,0
XQ,Italy,Turkey,8,13,8
FR,United Kingdom,France,3,1,3
AT,Italy,Guinea-Bissau,0,1,0
IB,Portugal,Spain,1,0,1
AY,Italy,,0,3,0
JU,Austria,Serbia,0,2,0
1L,Italy,Bulgaria,0,0,0
RJ,Egypt,Italy,0,10,0
JU,Egypt,Italy,0,3,0
IB,Mexico,Italy,0,8,0
AZ,France,Italy,10,17,10
PR,Papua New Guinea,Singapore,0,2,0
SP,Portugal,Portugal,1,9,1
AF,Italy,Mauritius,1,18,1
SV,Italy,Malaysia,2,11,2
TS,Canada,Canada,0,0,0
TK,Bulgaria,Turkey,1,1,1
IB,Spain,Spain,12,17,12
FR,Finland,Italy,2,7,2
TK,Italy,South Africa,4,7,4
EY,Italy,Japan,15,8,15
TK,Bulgaria,Israel,0,3,0
TK,Italy,Qatar,2,0,2
VN,Thailand,Vietnam,0,0,0
EY,Spain,Japan,0,0,0
TU,Egypt,Tunisia,0,0,0
PW,Tanzania,Kenya,0,4,0
A3,Italy,Georgia,0,8,0
UL,Japan,Maldives,0,0,0
QR,India,United States,0,0,0
AC,Italy,,0,4,0
AT,France,Morocco,0,4,0
G3,Brazil,,0,4,0
NO,Italy,Maldives,5,0,5
BA,Italy,United States,285,282,282
LA,Argentina,Chile,0,1,0
ID,Thailand,Australia,0,0,0
FR,Italy,Austria,200,214,198
1L,Italy,Spain,0,0,0
EK,Italy,Mauritius,1,40,1
MH,Malaysia,Malaysia,6,9,6
AZ,Italy,Algeria,2,8,2
FR,Belgium,Italy,50,36,50
ET,Italy,South Africa,6,5,6
U2,Italy,United Kingdom,298,37,295
1L,Italy,Italy,0,0,0
FR,Malta,Italy,27,59,27
AH,Italy,Senegal,0,7,0
WY,Germany,Bangladesh,0,0,0
ZH,China,Italy,0,3,0
IB,Italy,Colombia,15,20,15
LH,Italy,Aruba,0,9,0
JU,Montenegro,Malta,0,17,0
VY,Italy,Spain,844,675,836
W6,Italy,Serbia,16,14,16
LH,Italy,Kenya,17,6,17
FR,Austria,Italy,50,22,50
AF,Canada,Italy,1,3,1
EK,Italy,Indonesia,17,10,17
RO,Romania,France,0,0,0
PC,Italy,Turkey,82,127,81
FR,Italy,Jordan,24,39,24
ET,South Africa,Italy,2,2,2
AZ,Egypt,Italy,4,19,4
FR,Portugal,Italy,70,71,69
TP,Italy,Venezuela,1,9,1
FJ,Fiji,Canada,0,0,0
FR,United Kingdom,Italy,129,108,128
2W,Dominican Republic,Spain,0,2,0
AH,Italy,Algeria,0,5,0
EN,Italy,,0,2,0
PR,Vietnam,Philippines,3,1,3
CM,Colombia,Panama,1,1,1
HB,Hong Kong,Taiwan,0,0,0
BR,Italy,,0,0,0
PR,Philippines,Philippines,12,8,12
MU,Italy,Australia,0,8,0
LO,United States,Italy,0,0,0
DT,Namibia,Italy,0,0,0
IB,France,Spain,3,4,3
QR,Switzerland,Thailand,0,0,0
EY,India,Italy,3,7,3
VY,Italy,Brazil,0,1,0
EY,Thailand,Italy,1,7,1
EY,Germany,India,0,3,0
AF,Italy,Costa Rica,11,11,11
TC,Tanzania,Tanzania,0,9,0
WS,Italy,United States,1,4,1
AK,Singapore,Malaysia,0,4,0
QR,Italy,Pakistan,1,2,1
FR,Spain,Spain,64,73,63
AR,Italy,Argentina,0,60,0
AD,Portugal,Brazil,0,0,0
RJ,Italy,Saudi Arabia,0,0,0
E4*,France,Italy,0,0,0
EY,Italy,Singapore,5,4,5
AF,Italy,United States,129,260,128
IB,Italy,Senegal,1,2,1
U2,Denmark,Italy,4,0,4
ME,Italy,Lebanon,3,5,3
CA,China,Italy,0,6,0
W6,Italy,Bulgaria,38,53,38
AM,Italy,Costa Rica,0,8,0
TU,Italy,,0,1,0
EK,Italy,Sri Lanka,6,13,6
JU,Serbia,,1,0,1
TK,Spain,Peru,0,2,0
LA,Chile,Argentina,0,0,0
JU,Serbia,Italy,4,12,4
W6,Italy,Czech Republic,146,220,145
ET,Italy,Madagascar,4,6,4
CZ,Italy,,0,1,0
WB,Tanzania,Italy,0,0,0
JU,Italy,Bulgaria,0,2,0
CY,Greece,Lebanon,0,2,0
FR,Italy,Latvia,6,15,6
W6,Italy,Hungary,136,127,135
FR,France,Italy,65,74,64
1L,Germany,Italy,0,0,0
QR,Nepal,Italy,0,1,0
AT,Italy,Western Sahara,0,0,0
IB,Italy,Portugal,18,20,18
BG,Bangladesh,Thailand,0,0,0
AZ,Italy,France,37,101,37
FR,Italy,Thailand,0,3,0
U2,Cyprus,Italy,3,0,3
LH,Malta,Italy,0,1,0
NT,Italy,Spain,0,7,0
VY,Greece,Spain,1,1,1
AZ,Brazil,Italy,1,8,1
N0,Italy,,0,9,0
AY,Lithuania,France,1,0,1
AF,France,Denmark,1,0,1
TK,Germany,Vietnam,0,1,0
AM,Mexico,Colombia,0,1,0
JU,Italy,Romania,0,1,0
TK,Italy,Iraq,0,1,0
LX,Italy,Poland,0,3,0
AF,Germany,United States,0,1,0
U2,Italy,Romania,0,1,0
TK,Peru,Italy,0,1,0
KU,Italy,Pakistan,0,5,0
Z9,Thailand,Malaysia,0,11,0
CX,Italy,Hong Kong,2,2,2
VY,Argentina,Italy,1,1,1
U2,United Kingdom,Portugal,3,0,3
AZ,Morocco,Italy,0,1,0
JU,Italy,Cyprus,1,3,1
NZ,Japan,New Zealand,0,1,0
BA,United Kingdom,Germany,2,0,2
XQ,France,Turkey,1,0,1
TK,Poland,Turkey,1,0,1
AZ,Italy,Lebanon,0,1,0
LH,Italy,Tanzania,0,1,0
U2,Italy,Greece,799,116,791
VY,Italy,Greece,19,33,19
EW,Italy,Czech Republic,46,7,46
IB,Morocco,Italy,1,5,1
SK,Italy,Denmark,31,82,31
LH,Italy,Maldives,0,1,0
DL,Italy,Argentina,5,0,5
ET,Italy,Cameroon,0,4,0
TK,Romania,Turkey,1,2,1
TX,France,United States,1,0,1
PC,Italy,,0,1,0
CM,Colombia,Italy,0,1,0
LH,United States,Germany,1,0,1
UX,Italy,Peru,8,21,8
OS,Italy,Republic of Macedonia,0,3,0
LX,Republic of Kosovo,Italy,0,1,0
VY,Spain,United States,0,1,0
W4,Italy,Estonia,2,18,2
IB,Spain,,2,2,2
ET,Italy,,0,3,0
TC,Tanzania,Kenya,0,1,0
BA,Chile,Italy,3,0,3
4Y,Italy,Germany,0,1,0
KL,Italy,Tanzania,0,2,0
KL,Germany,United States,0,1,0
TK,Belgium,Democratic Republic of the Congo,0,1,0
PG,Thailand,Thailand,17,39,17
U8,Cyprus,Spain,0,3,0
FR,Italy,Iraq,0,2,0
AF,France,,0,4,0
VY,France,Morocco,2,0,2
KE,Italy,South Korea,4,5,4
AF,Italy,United Arab Emirates,2,3,2
W4,Italy,Netherlands,0,4,0
BA,Italy,Kenya,0,3,0
W4,France,,0,1,0
EK,United Arab Emirates,Bangladesh,1,0,1
JU,Italy,Republic of Macedonia,0,2,0
LH,Italy,Lebanon,8,15,8
FR,Italy,Sri Lanka,0,9,0
IB,Peru,Italy,4,1,4
SQ,Italy,Philippines,8,1,8
W4,Italy,Finland,1,8,1
LA,Peru,Argentina,0,3,0
QR,Brazil,Turkey,0,1,0
CX,Singapore,Hong Kong,1,0,1
SK,Iceland,Italy,0,1,0
FR,Italy,Mexico,0,12,0
AC,Italy,Canada,25,62,25
QR,Italy,Thailand,59,158,58
TK,Italy,Mauritius,3,7,3
UX,Portugal,Brazil,4,1,4
AZ,Italy,South Korea,1,2,1
WS,Canada,Canada,2,2,2
LX,Switzerland,Spain,1,4,1
3O,Morocco,Morocco,2,0,2
TP,Republic of Ireland,United States,0,2,0
FR,Italy,China,0,1,0
KL,Italy,Iceland,0,1,0
W2,Sweden,Sweden,0,1,0
BZ,Israel,Italy,1,0,1
W4,Italy,Canada,0,2,0
JU,Slovenia,Greece,0,1,0
LH,Italy,Bulgaria,0,1,0
EK,Belgium,South Africa,0,1,0
W6,Portugal,Italy,35,12,35
AZ,Italy,French Polynesia,0,3,0
JQ,Australia,Australia,24,6,24
W6,Serbia,Sweden,0,2,0
HV,Italy,,0,3,0
ET,Italy,Ghana,0,1,0
FZ,Tanzania,Italy,0,2,0
W6,Romania,Czech Republic,2,0,2
XJ,Japan,Thailand,0,4,0
LH,Italy,South Korea,21,24,21
W6,Netherlands,Italy,11,8,11
UX,Italy,Cuba,27,57,27
EW,Italy,,0,2,0
FR,Czech Republic,Italy,25,20,25
SV,Italy,Saudi Arabia,1,5,1
EK,Vietnam,Italy,0,2,0
ZA,Thailand,Cambodia,0,1,0
BX,South Korea,Japan,0,2,0
W4,Romania,Spain,2,3,2
W4,Austria,Iceland,2,1,2
UL,Sri Lanka,Maldives,1,0,1
HT,Italy,Turkey,0,1,0
AZ,Italy,Malaysia,0,7,0
LS,United Kingdom,Italy,18,6,18
EY,Kuwait,United Arab Emirates,2,1,2
LX,Italy,Luxembourg,3,4,3
LA,Spain,Brazil,0,1,0
TK,Switzerland,Kyrgyzstan,0,2,0
FR,Poland,Greece,1,0,1
KE,Italy,Japan,4,2,4
W4,Albania,Italy,87,64,86
TK,China,Italy,0,2,0
AZ,Italy,El Salvador,0,2,0
VY,Italy,Chile,0,5,0
F8,United States,Canada,0,1,0
AZ,Albania,United States,0,1,0
TR,Singapore,Greece,1,0,1
VY,Italy,Costa Rica,0,1,0
LO,Norway,Netherlands,0,3,0
F9,United States,Italy,0,3,0
U2,Portugal,Iran,0,1,0
LO,Poland,Georgia,1,0,1
LX,Germany,Switzerland,5,0,5
BA,Italy,India,0,3,0
AV,Peru,,0,4,0
WY,India,Italy,0,3,0
6E,Kuwait,Indonesia,0,1,0
W4,Greece,Romania,1,0,1
U2,Italy,Israel,10,5,10
KC,Kazakhstan,Italy,1,0,1
W4,Italy,Montenegro,17,32,17
FZ,Nepal,Italy,0,1,0
A3,France,Greece,2,0,2
6E,Kuwait,Thailand,3,0,3
AZ,Italy,Democratic Republic of the Congo,0,1,0
OS,Italy,Vietnam,0,1,0
AZ,Italy,Ethiopia,1,0,1
KL,United Kingdom,Switzerland,1,0,1
U2,United Kingdom,Switzerland,2,0,2
AZ,Italy,Moldova,0,1,0
PC,Germany,Georgia,1,0,1
LH,Albania,Spain,2,0,2
LA,Spain,Argentina,1,5,1
AZ,Italy,Turkey,1,2,1
AF,France,United Kingdom,5,1,5
EY,Spain,Thailand,1,2,1
AF,France,Colombia,2,1,2
PR,Philippines,United States,0,2,0
KL,Italy,Turkey,0,1,0
KN,China,China,0,4,0
EK,United States,Italy,2,0,2
DY,Norway,Austria,0,1,0
LH,Mexico,Italy,0,2,0
U2,Italy,United States,2,7,2
EW,Italy,Norway,0,3,0
TK,Italy,Senegal,1,6,1
W9,Portugal,United Kingdom,1,0,1
EY,Germany,Pakistan,1,0,1
QR,Pakistan,United Kingdom,0,1,0
FI,United States,Italy,0,2,0
AT,Morocco,Belgium,2,1,2
TR,Malaysia,Australia,0,1,0
A3,Georgia,Italy,0,1,0
EW,Italy,Greece,0,3,0
AP,Italy,Greece,0,1,0
AY,Finland,Italy,18,6,18
QR,Indonesia,Italy,2,2,2
KL,Italy,France,6,4,6
W6,Italy,India,0,45,0
LH,Italy,Luxembourg,0,6,0
IB,Cuba,Italy,2,1,2
HX,Thailand,Hong Kong,1,0,1
FA,South Africa,,0,1,0
W4,Armenia,Italy,6,1,6
SK,Denmark,Belgium,2,0,2
BF,France,Réunion,1,0,1
AF,Italy,India,2,0,2
FR,Sweden,Poland,1,0,1
FR,Czech Republic,Hungary,0,1,0
KM,Italy,Malta,0,356,0
U2,Germany,Israel,1,0,1
T7,France,Italy,0,2,0
AC,Israel,Canada,1,0,1
AT,Egypt,Belgium,0,1,0
W6,Croatia,Italy,0,1,0
LO,Slovenia,Canada,0,2,0
AI,Thailand,Italy,0,1,0
FR,Austria,Spain,2,1,2
LX,Italy,Portugal,3,2,3
KE,South Korea,Italy,0,8,0
QR,France,Singapore,2,0,2
G9,Italy,United Arab Emirates,0,1,0
LO,Poland,Romania,0,1,0
U2,Italy,Lithuania,0,1,0
BT,Italy,Vietnam,0,1,0
UX,Italy,Spain,10,30,10
CZ,Italy,Malaysia,1,4,1
LH,Italy,Georgia,1,2,1
BA,Portugal,United States,1,0,1
AM,Mexico,Italy,0,6,0
EK,Norway,Indonesia,1,0,1
OZ,Italy,Thailand,0,1,0
TP,Portugal,Angola,1,0,1
TP,Portugal,Switzerland,0,1,0
RJ,Italy,Egypt,0,1,0
UL,Kuwait,Sri Lanka,0,3,0
EY,Italy,Philippines,5,14,5
AM,Switzerland,Mexico,0,1,0
FR,Germany,United Kingdom,1,1,1
7C,South Korea,South Korea,4,1,4
LA,Peru,Italy,3,4,3
AZ,Italy,Malta,2,10,2
QZ,Malaysia,Indonesia,0,3,0
J2,Italy,,0,1,0
LH,Germany,Republic of Ireland,0,1,0
W6,Lithuania,,0,4,0
OS,Italy,Czech Republic,1,1,1
MS,Italy,China,0,1,0
SQ,Indonesia,Portugal,0,1,0
5F,Moldova,Germany,0,3,0
EY,Australia,Italy,2,0,2
TP,Spain,Italy,1,2,1
LX,Canada,Italy,0,1,0
CM,Panama,Colombia,1,0,1
LX,France,Switzerland,1,0,1
EK,United Arab Emirates,Indonesia,0,1,0
MU,Italy,China,0,27,0
LH,Italy,Sweden,13,20,13
DE,Italy,Mexico,11,8,11
BF,United States,France,0,2,0
W4,Italy,Saudi Arabia,0,2,0
W6,Austria,Jordan,2,0,2
W4,Croatia,Austria,2,0,2
HV,Tunisia,France,2,1,2
MU,Thailand,China,0,1,0
FR,Germany,Belgium,2,1,2
KL,Italy,Panama,4,3,4
W9,Romania,United Kingdom,1,1,1
EY,Switzerland,Australia,0,1,0
AF,Cuba,Italy,1,0,1
EW,Czech Republic,Greece,1,0,1
SQ,France,Malaysia,1,0,1
DE,Mexico,Norway,0,1,0
FR,Italy,Cyprus,37,61,37
U2,Italy,Germany,119,22,118
AA,Italy,Mexico,9,0,9
KL,Italy,Norway,9,5,9
W6,Italy,Qatar,0,3,0
AD,Brazil,Brazil,0,27,0
LX,Italy,France,6,11,6
DY,Sweden,Italy,0,2,0
LH,Italy,United Kingdom,13,6,13
QG,Indonesia,Indonesia,0,7,0
FZ,United Arab Emirates,Italy,3,2,3
BT,Italy,Sweden,0,1,0
VB,Cuba,Mexico,1,0,1
LX,Denmark,Italy,0,2,0
,Colombia,Colombia,11,3,11
DE,Spain,Germany,2,3,2
PC,Republic of Macedonia,Turkey,0,1,0
SK,Italy,Canada,1,0,1
W6,Italy,Iceland,0,7,0
EY,United Arab Emirates,Italy,11,1,11
UX,Spain,Germany,0,1,0
U8,Israel,Greece,0,1,0
FR,Italy,Indonesia,0,1,0
SQ,Thailand,Italy,2,0,2
PC,Turkey,Germany,0,2,0
FB,Greece,Italy,0,2,0
FR,Italy,Japan,0,1,0
SN,Sweden,Belgium,0,1,0
AY,Italy,India,12,1,12
F3,United Arab Emirates,Italy,0,6,0
LH,Italy,Saudi Arabia,5,2,5
UX,Cuba,Italy,2,28,2
W6,Italy,Romania,4,0,4
KL,Netherlands,Spain,3,2,3
UX,Argentina,Italy,2,5,2
LO,Italy,Lebanon,0,1,0
QZ,Indonesia,Thailand,0,1,0
BA,Italy,Japan,1,1,1
SQ,Italy,Cambodia,1,1,1
LH,Sweden,Canada,1,0,1
AT,Morocco,Western Sahara,0,1,0
UX,Spain,Spain,20,28,20
LX,Italy,Greece,2,2,2
UX,Italy,Dominican Republic,6,22,6
LX,Italy,Egypt,1,7,1
FR,Belgium,Spain,2,6,2
LH,Italy,The Bahamas,0,1,0
FR,Belgium,France,3,0,3
EY,United Arab Emirates,Bangladesh,1,0,1
A3,Belgium,Greece,2,2,2
VY,France,Portugal,3,0,3
TP,Brazil,,0,2,0
DL,France,Peru,1,0,1
3O,Italy,,0,1,0
TR,Greece,Thailand,1,0,1
AD,Brazil,Italy,0,21,0
U2,Italy,Turkey,0,6,0
LA,United States,Colombia,0,3,0
BA,Italy,Maldives,1,2,1
FH,Turkey,Germany,1,0,1
QR,Australia,Italy,2,2,2
AZ,Italy,Ecuador,0,2,0
EK,Italy,Thailand,15,23,15
FR,Germany,Spain,7,11,7
LH,Italy,Slovenia,1,1,1
NZ,New Zealand,Fiji,0,1,0
BA,Chile,Spain,3,0,3
CZ,Thailand,Italy,1,0,1
JU,Turkey,Serbia,1,0,1
EN,Germany,France,1,0,1
KL,Switzerland,India,1,1,1
IB,Uruguay,Spain,0,1,0
FR,Denmark,Italy,17,40,17
LA,Italy,Peru,7,12,7
EK,Italy,Tanzania,10,2,10
F8,United States,Republic of Ireland,0,3,0
AY,Italy,Japan,1,2,1
W4,Austria,Tunisia,0,1,0
W4,Cyprus,Italy,4,1,4
OS,Austria,Italy,10,14,10
D7,Indonesia,Italy,0,2,0
QR,Italy,Japan,4,9,4
LH,Italy,Romania,3,5,3
W6,Italy,Vietnam,0,7,0
AY,Finland,Finland,3,0,3
BA,United Kingdom,United States,4,5,4
BA,Chile,Germany,1,0,1
AZ,Italy,Philippines,0,2,0
UX,Italy,Portugal,2,1,2
LO,Poland,Germany,0,2,0
LH,Singapore,Italy,1,0,1
TP,Portugal,Sweden,0,2,0
AY,Italy,South Korea,9,10,9
5F,Italy,Armenia,0,2,0
KL,Aruba,Italy,0,2,0
AZ,Italy,Israel,4,4,4
TG,Germany,Cambodia,0,1,0
U2,Italy,Finland,0,5,0
BR,Italy,Indonesia,0,5,0
TP,Portugal,Canada,2,1,2
AR,Uruguay,Italy,0,3,0
DY,Italy,Dominican Republic,0,1,0
LH,Spain,Germany,2,0,2
W4,Czech Republic,Italy,3,2,3
KQ,Italy,,0,1,0
TR,Singapore,Indonesia,4,4,4
JU,Italy,Greece,1,13,1
LO,Italy,Turkey,0,2,0
EN,Italy,Georgia,0,1,0
RO,Italy,Moldova,0,1,0
PR,Philippines,Italy,0,2,0
AI,Kuwait,India,0,1,0
VJ,Vietnam,Vietnam,0,12,0
W4,United Kingdom,Italy,112,44,111
BA,United Kingdom,Mexico,0,6,0
MS,Italy,,0,3,0
EW,Germany,Sweden,1,2,1
TP,Switzerland,,0,1,0
LH,Italy,Japan,31,98,31
UX,Spain,Cuba,1,0,1
IB,Germany,Argentina,4,0,4
LO,Poland,Norway,2,2,2
SK,Denmark,Poland,1,0,1
UX,Spain,Colombia,0,1,0
EY,Indonesia,Italy,0,1,0
EK,Italy,Ghana,0,1,0
GF,Italy,Maldives,0,3,0
AZ,Italy,Peru,0,8,0
5J,Philippines,Spain,0,3,0
U2,Italy,Hungary,0,1,0
AZ,Italy,Portugal,2,1,2
NO,Italy,Canada,1,1,1
MS,Egypt,Jordan,0,1,0
FR,Slovakia,Belgium,1,0,1
AY,Norway,Finland,1,0,1
EW,Czech Republic,Italy,2,2,2
EW,Germany,Italy,92,57,91
OK,Italy,Czech Republic,0,6,0
W4,Italy,,0,44,0
V7,Italy,Iceland,0,1,0
FR,Czech Republic,Poland,0,2,0
AF,Italy,Morocco,1,1,1
A3,Italy,,0,5,0
FR,Austria,Croatia,1,0,1
5F,Moldova,,0,1,0
SN,Italy,United Kingdom,1,0,1
MS,Netherlands,Egypt,0,1,0
AS,United States,,0,2,0
UX,Spain,France,0,2,0
W4,Italy,Senegal,0,7,0
FH,Italy,Turkey,0,1,0
FZ,Italy,Sri Lanka,0,2,0
BR,Indonesia,Germany,0,2,0
BA,Italy,Canada,3,4,3
W6,Serbia,Bulgaria,0,1,0
VJ,Vietnam,Singapore,0,2,0
UA,United States,Canada,1,0,1
A3,Spain,Greece,0,1,0
V7,Italy,Switzerland,0,1,0
FR,Norway,United Kingdom,0,1,0
QR,United Arab Emirates,Nepal,0,1,0
TU,Italy,Ivory Coast,0,10,0
LH,Italy,Germany,114,253,113
VY,Italy,Netherlands,28,6,28
AZ,Italy,Vietnam,0,5,0
OM,Germany,Mongolia,0,1,0
2W,Spain,Cuba,0,6,0
AF,Italy,Tanzania,5,7,5
EY,United Arab Emirates,Thailand,0,1,0
PC,Lebanon,Georgia,2,0,2
SK,Poland,Spain,0,1,0
HV,Italy,Morocco,0,1,0
HT,Italy,Italy,0,2,0
PC,Iraq,Turkey,2,0,2
EI,Republic of Ireland,Germany,0,1,0
A3,Greece,Albania,1,0,1
FR,Greece,Croatia,0,2,0
VY,Italy,Switzerland,0,1,0
A3,Italy,Greece,125,317,124
DY,Norway,Italy,0,75,0
U2,Germany,Italy,57,3,56
FR,Romania,Malta,1,0,1
FR,Republic of Ireland,Italy,20,31,20
KL,Brazil,Italy,1,0,1
SK,Italy,,1,7,1
ME,Qatar,Lebanon,0,1,0
