carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
FR,Poland,Belgium,1,1,1
AZ,Italy,Australia,1,6,1
AF,Italy,United States,68,151,67
TG,Vietnam,Germany,0,6,0
MS,Italy,Kenya,0,25,0
UA,Italy,United States,26,23,26
WY,Italy,Thailand,4,159,4
AF,Italy,,1,30,1
NO,Italy,Senegal,18,10,18
AI,India,Saudi Arabia,0,1,0
FR,Italy,Republic of Ireland,160,247,158
FR,Italy,Bulgaria,25,58,25
LH,Italy,,0,45,0
AR,Italy,Argentina,0,108,0
LX,Italy,United States,50,62,50
JL,Italy,Japan,2,9,2
SQ,Italy,,0,13,0
TK,Italy,Indonesia,18,29,18
TK,Turkey,Italy,17,26,17
KL,Italy,,18,45,18
FR,Spain,Spain,79,58,78
PC,Italy,Egypt,0,2,0
AY,Italy,United States,18,67,18
TU,Morocco,Tunisia,0,0,0
AC,Italy,,0,9,0
EK,Italy,,0,3,0
LO,Poland,Italy,0,4,0
EY,Italy,India,4,9,4
TS,Italy,Canada,69,39,68
UG,Tunisia,Italy,0,1,0
AI,India,India,0,7,0
FR,Italy,Hungary,142,254,141
LA,Italy,Argentina,1,11,1
IB,Portugal,Italy,2,1,2
LY,Italy,Israel,31,9,31
KU,Italy,Philippines,7,13,7
FR,Italy,Netherlands,37,96,37
GQ,Greece,Greece,18,28,18
V7,Italy,Spain,70,96,69
U2,Italy,Italy,1931,242,1912
NO,United States,Italy,3,0,3
EY,Italy,Thailand,33,64,33
3U,China,,0,0,0
IB,Italy,Mexico,6,27,6
KU,Italy,India,2,3,2
W6,Italy,Italy,136,358,135
WY,Italy,Vietnam,0,4,0
KL,Italy,United States,65,187,64
NO,Mexico,Italy,2,0,2
3U,China,Italy,0,10,0
UX,Italy,,0,10,0
TK,Italy,Qatar,1,2,1
RO,Romania,Belgium,0,0,0
W6,Italy,Romania,29,95,29
AF,Italy,Costa Rica,6,10,6
AZ,Italy,Spain,32,145,32
EY,Italy,Indonesia,28,59,28
KL,Italy,Dominican Republic,5,22,5
AZ,United States,Italy,8,13,8
LA,Argentina,Mexico,10,33,10
T7,France,Italy,0,1,0
EN,Italy,Japan,0,11,0
OU,Croatia,Croatia,0,0,0
B6,United States,United States,0,28,0
KM,Switzerland,Malta,0,2,0
TK,Spain,,0,0,0
QR,Italy,Sri Lanka,2,7,2
VS,United Kingdom,United States,0,4,0
LX,United States,Italy,1,4,1
SQ,Italy,Cambodia,0,1,0
CA,Thailand,Italy,0,3,0
W6,Italy,Albania,27,164,27
EK,United States,Italy,1,1,1
EK,Turkey,Mauritius,0,1,0
4Z,South Africa,South Africa,2,3,2
LY,Israel,Italy,1,1,1
PG,Thailand,Thailand,24,26,24
KL,Italy,Canada,4,14,4
AZ,Italy,Algeria,4,9,4
H2,Chile,Chile,0,3,0
IB,Italy,,2,13,2
DY,Norway,Norway,0,13,0
KL,Italy,France,5,6,5
LA,Spain,Colombia,1,0,1
EK,Italy,Thailand,21,19,21
TU,Germany,Tunisia,0,0,0
AZ,Italy,Vietnam,0,4,0
LG,Italy,Luxembourg,10,17,10
WY,Italy,,0,2,0
FR,Romania,Italy,23,39,23
EY,Germany,Japan,0,1,0
CX,Switzerland,,0,3,0
AZ,Italy,France,40,126,40
FR,Spain,Portugal,4,7,4
LO,Italy,Egypt,0,2,0
FR,Latvia,Italy,0,1,0
LO,Italy,Turkey,0,2,0
IB,Italy,Dominican Republic,21,16,21
LO,Italy,United States,0,7,0
HY,Uzbekistan,Uzbekistan,0,0,0
U2,Italy,Greece,641,122,635
CA,Italy,,0,11,0
AY,Italy,Japan,3,3,3
W6,United Arab Emirates,Italy,10,36,10
EK,Italy,Japan,7,16,7
FR,Italy,Cyprus,42,83,42
W6,Romania,Italy,35,31,35
TP,Italy,Senegal,6,38,6
SQ,India,Cambodia,0,0,0
UX,Italy,Brazil,1,14,1
LA,Brazil,Brazil,2,25,2
AM,Italy,Mexico,0,38,0
IB,Italy,Peru,32,13,32
EY,Australia,Italy,3,2,3
FR,Italy,Luxembourg,2,23,2
ET,Kenya,Italy,0,0,0
WE,Thailand,Thailand,4,1,4
JU,Italy,Serbia,20,26,20
AF,France,,0,0,0
U2,Italy,Luxembourg,15,4,15
SK,Italy,Denmark,19,25,19
EK,Italy,Pakistan,0,1,0
FR,Italy,Denmark,106,181,105
ET,Italy,Seychelles,14,25,14
UK,India,India,3,7,3
TG,Thailand,Thailand,3,0,3
UA,Italy,Mexico,0,3,0
SK,Italy,Canada,2,5,2
CI,Italy,Indonesia,1,16,1
AM,Italy,,0,1,0
NO,India,Italy,1,0,1
QR,Italy,Nepal,4,0,4
LH,Italy,Costa Rica,0,4,0
AR,Argentina,Argentina,0,10,0
LH,Italy,Brazil,9,27,9
SV,Saudi Arabia,Saudi Arabia,1,6,1
MS,Italy,Iraq,0,0,0
JU,Slovenia,Serbia,0,1,0
UP,United States,The Bahamas,0,1,0
QR,Croatia,,0,0,0
LA,Italy,,0,1,0
KL,United States,Italy,2,4,2
TK,Switzerland,,0,5,0
TP,Portugal,Italy,13,37,13
AF,Italy,Canada,13,8,13
KL,Italy,Mexico,1,7,1
TW,South Korea,Japan,0,0,0
LH,Argentina,Italy,2,13,2
EK,Thailand,,0,0,0
1L,Germany,Portugal,0,0,0
FR,Spain,Italy,434,460,430
1L,Germany,Italy,0,0,0
UX,Italy,Spain,3,20,3
IB,France,Spain,6,16,6
AZ,Italy,Dominican Republic,0,4,0
LA,Chile,Peru,0,0,0
KU,Saudi Arabia,Italy,0,4,0
U2,Italy,France,960,146,950
EW,Spain,Indonesia,0,0,0
CY,Egypt,Cyprus,0,0,0
RW,Philippines,Philippines,0,0,0
WY,Italy,Malaysia,5,45,5
RJ,United Arab Emirates,Italy,0,1,0
TU,France,,0,0,0
FR,Italy,Austria,142,277,141
EN,Italy,United States,0,10,0
JU,Serbia,Italy,8,11,8
SK,Italy,Norway,5,27,5
QR,Netherlands,Philippines,0,2,0
NO,Italy,Mexico,3,12,3
QR,Italy,Qatar,0,2,0
ET,Italy,Madagascar,15,37,15
TU,Tunisia,Turkey,0,0,0
AF,Italy,Mauritius,0,9,0
IB,United Kingdom,Italy,0,0,0
FR,Italy,Romania,75,260,74
W6,Italy,Greece,262,392,259
NT,Spain,Spain,0,15,0
UX,Italy,United States,1,0,1
W6,Italy,Jordan,40,38,40
BT,Finland,Lithuania,0,0,0
KU,Pakistan,Italy,0,0,0
EW,Germany,Italy,111,64,110
FR,Malta,Italy,27,25,27
UX,Spain,Italy,1,23,1
FR,Italy,Croatia,101,243,100
MK,Italy,Mauritius,1,4,1
UL,India,,0,0,0
VS,United Kingdom,,0,0,0
TK,Italy,Turkey,111,308,110
W6,Italy,Morocco,2,15,2
FR,Italy,Finland,18,38,18
Z8,Bolivia,Paraguay,0,0,0
RO,Moldova,Netherlands,0,0,0
MU,Italy,Indonesia,0,1,0
AT,Senegal,France,0,2,0
WY,Tanzania,Italy,0,0,0
MS,Germany,Egypt,0,0,0
SN,Italy,United States,0,7,0
AH,Italy,Senegal,0,4,0
CI,Hong Kong,Taiwan,0,1,0
FR,United Kingdom,Italy,130,109,129
W6,Italy,Bulgaria,14,51,14
LG,Luxembourg,Italy,7,8,7
EY,Italy,Maldives,6,13,6
KM,Italy,Germany,0,2,0
NP,Egypt,Egypt,0,3,0
AT,Morocco,Tunisia,0,1,0
JU,Italy,Bosnia and Herzegovina,0,0,0
KU,Italy,Bangladesh,2,1,2
AZ,Italy,Japan,49,115,49
LX,Spain,Italy,1,1,1
ID,Indonesia,Indonesia,0,11,0
QR,Italy,United Arab Emirates,4,10,4
JU,Italy,Hungary,0,8,0
Y4,Costa Rica,Mexico,0,5,0
AA,United Kingdom,Mexico,1,0,1
W6,Hungary,Azerbaijan,0,1,0
W2,Spain,Spain,0,1,0
SK,Belgium,Finland,0,1,0
AZ,France,Italy,14,20,14
LH,Germany,Thailand,0,1,0
VY,Netherlands,Spain,5,7,5
W4,Italy,Czech Republic,30,47,30
HV,France,Algeria,0,1,0
XK,France,Italy,0,2,0
EI,Republic of Ireland,United States,3,0,3
U2,Germany,France,1,0,1
DE,Italy,United States,12,5,12
TP,Venezuela,Italy,0,2,0
LO,Italy,Georgia,0,2,0
PC,Turkey,Mauritania,0,1,0
BA,Republic of Ireland,United States,0,2,0
LO,China,Italy,0,1,0
LH,Germany,Poland,1,0,1
U2,Iceland,United Kingdom,1,0,1
U2,Italy,Singapore,1,0,1
LH,Italy,Oman,2,0,2
TG,Switzerland,Thailand,0,1,0
AA,Italy,,20,0,20
OS,Netherlands,Austria,3,5,3
IB,Spain,Peru,1,1,1
IB,Mexico,Italy,7,2,7
AC,Italy,United States,18,1,18
WS,Italy,United States,1,2,1
AF,Ecuador,Italy,0,3,0
TK,Italy,Jordan,2,2,2
LX,Italy,China,3,2,3
A3,Turkey,Italy,0,2,0
AF,Italy,Ecuador,0,4,0
U2,Germany,Netherlands,2,0,2
KE,Italy,Cambodia,0,1,0
SN,Italy,Senegal,3,0,3
VY,Croatia,Spain,2,0,2
LH,Italy,Finland,6,3,6
EY,Italy,Cambodia,1,1,1
SQ,Singapore,Italy,1,0,1
ET,Italy,,0,7,0
LX,Italy,Slovenia,0,1,0
KL,Italy,El Salvador,0,3,0
TG,Australia,Thailand,0,1,0
IB,Chile,Spain,1,0,1
LH,Albania,France,0,1,0
DE,Switzerland,Mexico,0,1,0
V7,Spain,Indonesia,0,1,0
LO,Lithuania,Italy,0,1,0
SK,Italy,Spain,0,2,0
3O,Netherlands,Morocco,1,0,1
FR,Italy,Sweden,57,117,56
AC,Spain,Mexico,1,0,1
W4,Albania,Greece,0,1,0
EI,Switzerland,Republic of Ireland,1,1,1
MM,Japan,South Korea,0,1,0
XZ,Romania,Italy,4,0,4
RJ,Jordan,Israel,1,0,1
AF,Brazil,France,1,0,1
EW,Germany,,0,1,0
AZ,Italy,Seychelles,0,5,0
FR,Finland,Italy,1,10,1
AF,France,Czech Republic,3,1,3
CI,Italy,Japan,3,12,3
AH,Ivory Coast,Italy,0,1,0
TK,Nigeria,Romania,3,0,3
IB,Portugal,Argentina,3,0,3
OS,Italy,Slovakia,0,2,0
DE,Cuba,Italy,0,1,0
XK,Italy,France,0,1,0
FR,France,Italy,94,68,93
AF,Peru,Italy,3,3,3
DX,Italy,Switzerland,0,1,0
SQ,Spain,Singapore,1,0,1
JU,Republic of Macedonia,Italy,3,0,3
UA,Mexico,Italy,12,2,12
UX,Argentina,Italy,1,3,1
U2,United Kingdom,Netherlands,1,0,1
HU,Italy,China,0,3,0
LA,Peru,Spain,0,2,0
"",Tanzania,Tanzania,1,0,1
A3,Spain,Greece,2,0,2
LX,Italy,Luxembourg,1,2,1
NT,Portugal,Spain,0,2,0
LH,Germany,Morocco,2,1,2
IB,Italy,Costa Rica,5,11,5
LH,Italy,Thailand,60,88,59
FI,Italy,United States,3,12,3
LA,Peru,Brazil,0,4,0
ET,Eritrea,Ethiopia,0,5,0
AZ,Brazil,Germany,0,1,0
BN,Italy,Germany,0,6,0
OS,Poland,Bosnia and Herzegovina,0,1,0
IB,Spain,United States,0,1,0
IB,Dominican Republic,Italy,1,2,1
W6,United Kingdom,Austria,0,1,0
EK,Singapore,Bahrain,0,1,0
5J,United Arab Emirates,Philippines,1,1,1
QR,Romania,Thailand,0,1,0
JQ,Australia,Australia,13,15,13
EK,Thailand,Italy,6,12,6
LH,Italy,Denmark,6,7,6
KL,Italy,Argentina,1,6,1
LH,Germany,Greece,2,2,2
EY,Philippines,Italy,2,3,2
QR,France,South Korea,0,2,0
LX,Jamaica,Italy,1,0,1
TK,Mexico,Italy,0,1,0
U2,United Kingdom,Portugal,1,0,1
FR,Italy,Thailand,0,1,0
AV,Spain,Costa Rica,1,0,1
KL,Italy,Finland,0,3,0
BJ,Tunisia,Turkey,0,2,0
MS,Saudi Arabia,Egypt,0,1,0
VB,Mexico,Mexico,16,15,16
TU,Italy,Senegal,0,1,0
N0,Italy,Cuba,0,1,0
HV,Italy,,0,2,0
V7,Italy,,0,9,0
BA,United Arab Emirates,Italy,0,1,0
PU,Spain,Peru,0,2,0
AF,Italy,Tunisia,0,3,0
FR,Republic of Ireland,Netherlands,2,0,2
LH,Italy,Germany,172,255,170
W4,Italy,Italy,1404,1750,1390
EK,Italy,Mauritius,2,58,2
GF,Bahrain,Italy,0,1,0
AY,Latvia,Italy,2,0,2
NO,Maldives,Italy,1,0,1
KE,Italy,Philippines,1,1,1
HV,Iceland,Italy,0,2,0
VJ,Vietnam,,0,1,0
LH,Czech Republic,Costa Rica,0,1,0
TK,Romania,Turkey,0,1,0
3U,Italy,China,0,18,0
XC,Turkey,Austria,0,12,0
"",Switzerland,Republic of Kosovo,4,0,4
TK,Italy,Uzbekistan,16,9,16
PC,Italy,Lebanon,0,16,0
PC,Spain,Turkey,2,1,2
LA,Spain,Bolivia,0,2,0
AZ,Italy,Indonesia,0,5,0
LH,Spain,China,0,1,0
NO,Cuba,Italy,9,1,9
OK,Czech Republic,Spain,0,1,0
U2,Netherlands,Switzerland,3,1,3
VJ,Vietnam,Singapore,0,1,0
AY,Italy,Singapore,4,0,4
EW,Greece,Czech Republic,0,2,0
LX,Brazil,Italy,1,0,1
AZ,Italy,United Arab Emirates,0,6,0
RO,Romania,Turkey,0,1,0
AI,Saudi Arabia,India,0,1,0
H2,Peru,Israel,0,1,0
ET,Ghana,Italy,0,4,0
DL,United States,United States,73,0,72
W6,Poland,Italy,19,19,19
OS,Italy,Serbia,3,2,3
WJ,Argentina,Mexico,0,11,0
V7,Greece,Spain,1,1,1
OS,Austria,Belgium,3,0,3
G3,Brazil,Argentina,0,1,0
U2,Italy,The Gambia,0,1,0
AF,Italy,Latvia,0,1,0
TG,Thailand,Italy,0,1,0
BJ,Tunisia,Germany,0,2,0
U2,Spain,United Kingdom,1,0,1
IB,Spain,Germany,0,1,0
AF,Italy,Netherlands,1,0,1
TB,Italy,,0,1,0
W4,Italy,Morocco,90,94,89
A3,Italy,,0,14,0
AK,Malaysia,Singapore,0,2,0
"",Colombia,Aruba,2,0,2
XR,Greece,Italy,0,3,0
CA,Italy,Australia,0,4,0
W6,Jordan,Hungary,1,3,1
FR,Spain,Austria,1,1,1
CX,Italy,Singapore,0,1,0
AM,Mexico,Belgium,0,1,0
LH,Italy,Kazakhstan,0,9,0
FR,Italy,Dominican Republic,0,2,0
VY,Spain,Belgium,2,1,2
FZ,Italy,Uganda,0,1,0
TK,Italy,Ivory Coast,0,2,0
BX,South Korea,South Korea,0,1,0
W6,Romania,Turkey,0,1,0
AZ,Italy,Taiwan,0,1,0
5W,United Arab Emirates,Italy,0,1,0
HV,Czech Republic,France,1,0,1
EW,Hungary,Germany,2,0,2
LA,Spain,Chile,0,3,0
LX,Switzerland,Greece,1,2,1
AC,Canada,,0,2,0
AF,Italy,Jamaica,0,3,0
AF,Italy,Madagascar,0,3,0
RS,Japan,South Korea,0,1,0
U2,Switzerland,Republic of Macedonia,2,1,2
DM,Dominican Republic,Jamaica,1,0,1
CZ,Italy,Indonesia,0,2,0
U2,Switzerland,Germany,1,0,1
BF,United States,France,3,0,3
W4,Italy,Dominican Republic,0,1,0
G9,Italy,Vietnam,0,4,0
AZ,Greece,Italy,5,6,5
HC,Italy,Ivory Coast,0,6,0
RJ,Italy,United Arab Emirates,0,1,0
A3,Cyprus,Italy,0,1,0
LO,Italy,Lebanon,0,6,0
UX,Italy,Panama,1,1,1
OS,Italy,Romania,2,6,2
AF,Italy,Nicaragua,0,1,0
IB,Peru,Spain,3,0,3
EW,Italy,Estonia,0,1,0
MS,Italy,Uganda,0,2,0
KL,Brazil,Netherlands,1,1,1
AK,Indonesia,Indonesia,0,2,0
AM,Italy,Honduras,0,1,0
QR,Germany,Australia,0,2,0
AY,Germany,United States,0,1,0
B6,Dominican Republic,United States,0,1,0
KL,Morocco,Italy,1,0,1
SS,France,Réunion,1,0,1
JU,Spain,Albania,1,0,1
F3,Egypt,Saudi Arabia,0,1,0
G3,Argentina,Brazil,0,1,0
EY,Italy,Australia,0,9,0
LH,Italy,Guatemala,0,8,0
W6,Italy,Philippines,0,4,0
TK,Kyrgyzstan,Italy,0,1,0
UX,Spain,Nicaragua,0,1,0
LH,Japan,,0,1,0
PC,Kyrgyzstan,France,0,1,0
WE,Thailand,Cambodia,0,1,0
TK,Ghana,Italy,0,1,0
SS,France,Guadeloupe,0,5,0
GA,Indonesia,Indonesia,0,4,0
FR,Republic of Ireland,,0,2,0
UX,United States,Italy,5,0,5
W6,Germany,Italy,6,9,6
TP,Portugal,Israel,1,0,1
FB,Bulgaria,Italy,0,5,0
RJ,Israel,Jordan,0,1,0
VY,Italy,Mexico,0,1,0
FR,Germany,Denmark,2,0,2
AV,Colombia,Aruba,1,0,1
W4,Italy,Montenegro,10,14,10
U2,Italy,Denmark,15,8,15
SK,Denmark,Italy,5,15,5
U2,France,,0,4,0
BA,Italy,Brazil,3,3,3
FR,Italy,Cuba,0,9,0
NK,United States,Mexico,2,3,2
U2,Italy,Nicaragua,0,1,0
NK,Dominican Republic,United States,0,2,0
LX,Switzerland,Netherlands,0,1,0
W4,Sweden,Italy,1,0,1
AY,Puerto Rico,Spain,0,1,0
AM,Spain,Peru,0,1,0
W6,Italy,Republic of Ireland,0,1,0
AZ,Italy,Saudi Arabia,0,1,0
HU,China,Italy,0,29,0
FR,Italy,Lithuania,5,22,5
FO,Argentina,Brazil,3,2,3
OS,Austria,Italy,9,21,9
FB,Italy,Bulgaria,0,6,0
BT,Finland,Germany,1,4,1
LH,Romania,United States,3,1,3
OD,Australia,Indonesia,0,1,0
EK,India,Italy,1,6,1
BA,Italy,Saint Lucia,0,1,0
CY,Cyprus,Greece,1,0,1
FZ,Romania,United Arab Emirates,1,0,1
U2,Israel,Italy,4,0,4
LX,France,Israel,1,0,1
U2,France,Croatia,0,1,0
BA,Italy,Hong Kong,0,1,0
BA,Switzerland,United States,0,1,0
6E,Italy,Singapore,0,1,0
FR,Croatia,Belgium,1,0,1
W4,Italy,Latvia,0,3,0
AH,Italy,Algeria,0,9,0
EK,Italy,Australia,9,17,9
AC,Denmark,Canada,0,2,0
W6,Germany,Romania,0,2,0
AB,Australia,Australia,0,1,0
TK,Italy,Eritrea,0,1,0
BA,United Kingdom,Spain,1,1,1
AI,United Kingdom,India,0,2,0
LX,Italy,South Africa,4,1,4
IB,Venezuela,Italy,0,1,0
FR,Poland,Poland,1,1,1
KE,Italy,Vietnam,0,1,0
FR,Croatia,Poland,2,1,2
AZ,Italy,Belgium,14,39,14
S4,Portugal,United States,0,1,0
LX,France,Greece,1,0,1
LA,Italy,Peru,0,6,0
W4,Italy,Netherlands,0,7,0
U2,Italy,United States,3,10,3
W6,Bulgaria,Belgium,1,0,1
NK,Colombia,Italy,0,4,0
RJ,Jordan,Jordan,2,0,2
V7,Spain,France,1,0,1
"",United States,Italy,8,0,8
TK,Slovenia,Singapore,0,1,0
LX,Italy,Mexico,0,1,0
LH,South Korea,Italy,3,3,3
U2,Italy,Poland,0,1,0
FR,Denmark,Czech Republic,4,0,4
LH,Germany,Hungary,0,2,0
AT,Niger,Italy,0,1,0
GF,Italy,Bahrain,0,1,0
SP,Portugal,Portugal,1,7,1
W6,Italy,Netherlands,28,47,28
LX,Italy,Greece,0,3,0
AV,Spain,Peru,3,2,3
NT,Italy,Spain,0,8,0
SN,Italy,,0,3,0
UX,Venezuela,Italy,1,0,1
CA,Philippines,Italy,0,1,0
BA,Italy,India,1,2,1
EK,Italy,Canada,0,3,0
EY,Norway,,0,5,0
DE,Switzerland,Spain,0,1,0
ET,Italy,Kenya,18,8,18
TK,Italy,Lebanon,0,6,0
ET,Italy,Zimbabwe,2,0,2
QH,South Korea,United Kingdom,0,1,0
QR,Spain,Indonesia,2,0,2
FR,United Kingdom,Netherlands,1,1,1
AV,Ecuador,Ecuador,2,0,2
SQ,South Korea,Italy,0,1,0
A3,Israel,Italy,1,1,1
EK,Germany,Indonesia,0,1,0
C3,France,Republic of Kosovo,0,1,0
IB,Spain,Tanzania,0,2,0
OS,Italy,Sweden,0,3,0
AF,Switzerland,Republic of Ireland,0,1,0
AV,Ecuador,Spain,0,1,0
AI,Italy,Australia,0,5,0
W6,Bulgaria,India,0,1,0
AF,United Kingdom,Italy,2,1,2
SV,Italy,Kenya,0,5,0
FR,Italy,Sri Lanka,0,1,0
SV,Italy,United Arab Emirates,0,1,0
SV,United Arab Emirates,Saudi Arabia,2,0,2
OZ,South Korea,China,0,2,0
DE,United States,,1,0,1
LO,Italy,China,0,5,0
JQ,Singapore,Malaysia,2,1,2
IB,Italy,Senegal,2,3,2
U2,France,Germany,3,0,3
VY,Greece,Italy,4,0,4
VZ,Vietnam,Thailand,0,1,0
LH,Germany,Canada,1,0,1
LH,Italy,Cambodia,0,1,0
TP,Brazil,,0,5,0
CX,Italy,Taiwan,0,1,0
V7,France,Algeria,0,1,0
BY,Greece,United Kingdom,1,0,1
VY,France,Spain,10,12,10
OS,Italy,Denmark,1,2,1
AT,Italy,Ghana,0,5,0
IB,Spain,Ecuador,3,0,3
"",Italy,Argentina,10,0,10
AF,Brazil,,0,2,0
TK,Slovenia,United Arab Emirates,1,0,1
SL,Thailand,Thailand,0,2,0
TR,Thailand,Australia,1,0,1
EN,Italy,Brazil,0,2,0
EK,Kenya,Japan,2,0,2
LH,Belgium,France,0,1,0
FR,Spain,,0,3,0
OB,Bolivia,Costa Rica,0,3,0
OS,Moldova,Italy,0,2,0
AZ,Italy,The Gambia,0,1,0
AM,Italy,El Salvador,0,1,0
TU,Libya,Italy,0,1,0
AZ,Italy,Iceland,0,3,0
EK,United Arab Emirates,Italy,5,4,5
QR,Vietnam,Italy,0,2,0
5W,United Arab Emirates,Turkey,1,1,1
RJ,Italy,Jordan,0,9,0
BA,United Kingdom,Portugal,1,0,1
ET,Italy,Burundi,2,5,2
FR,Belgium,France,0,3,0
ID,Indonesia,Singapore,0,2,0
AF,Romania,France,1,1,1
LH,Italy,Dominican Republic,1,1,1
FR,Poland,,0,1,0
BT,Denmark,Estonia,1,0,1
OS,Italy,Moldova,2,1,2
EW,Italy,United Kingdom,4,8,4
DY,Italy,Sweden,0,22,0
TG,United Kingdom,Thailand,0,2,0
OV,Oman,United Arab Emirates,1,0,1
EK,Italy,Sri Lanka,6,5,6
W4,Czech Republic,Italy,2,2,2
W4,France,Romania,7,0,7
NO,Jordan,Italy,1,0,1
FD,Thailand,Laos,0,1,0
WO,Canada,Canada,7,8,7
OB,Bolivia,Italy,0,1,0
JQ,New Zealand,Thailand,0,1,0
OZ,Hong Kong,South Korea,1,0,1
KL,Colombia,Italy,1,0,1
TR,Greece,Australia,0,1,0
U2,United Kingdom,Germany,2,0,2
W4,Italy,Sri Lanka,0,2,0
LA,Chile,Argentina,0,1,0
U2,Italy,Malta,89,23,88
PC,Republic of Macedonia,Turkey,1,1,1
UX,Switzerland,Spain,0,2,0
LH,Germany,Egypt,6,0,6
VY,Lebanon,Italy,0,2,0
SV,India,Saudi Arabia,0,1,0
EK,Norway,,0,2,0
FR,Germany,Greece,2,1,2
ET,Uganda,Italy,1,0,1
IB,Germany,Spain,2,1,2
KL,United Kingdom,Netherlands,2,0,2
AZ,Italy,Republic of Macedonia,0,1,0
LX,France,Switzerland,1,0,1
W6,Lithuania,France,1,0,1
W6,Iceland,Italy,0,2,0
CX,Hong Kong,United Kingdom,1,0,1
KE,South Korea,,0,1,0
KQ,Kenya,Kenya,1,0,1
FR,Malta,Greece,4,4,4
BY,United Kingdom,Italy,1,12,1
PR,Philippines,Thailand,0,2,0
BJ,Tunisia,France,0,1,0
BA,Netherlands,Italy,0,2,0
HO,China,China,0,2,0
JA,Argentina,Peru,0,1,0
LX,Ghana,Italy,0,1,0
TK,Philippines,Belgium,1,0,1
QR,Germany,Maldives,0,1,0
TP,Brazil,France,2,0,2
AT,Senegal,Italy,0,1,0
MU,Italy,Japan,0,12,0
AT,Morocco,Turkey,0,1,0
"",Colombia,Mexico,2,2,2
OS,Italy,Armenia,1,0,1
W6,Italy,Sri Lanka,0,19,0
KL,Italy,China,5,5,5
OS,France,Austria,2,1,2
OS,Greece,Italy,0,4,0
TK,Italy,Nepal,0,2,0
LH,Poland,South Korea,0,1,0
LH,Italy,Malaysia,0,1,0
TK,Republic of Kosovo,United Arab Emirates,0,2,0
V7,Germany,Italy,0,1,0
QZ,Malaysia,Indonesia,0,4,0
V7,France,France,7,4,7
KL,Spain,Argentina,1,0,1
IB,Spain,Puerto Rico,1,0,1
VY,Belgium,Spain,0,1,0
TK,Germany,,0,2,0
KC,Kazakhstan,Georgia,0,1,0
6O,Portugal,Mexico,0,1,0
SV,Italy,India,2,2,2
FZ,United Arab Emirates,Jordan,0,1,0
LH,Germany,Japan,1,0,1
LX,Italy,Romania,1,1,1
OR,Netherlands,Portugal,1,0,1
AA,Costa Rica,United States,1,0,1
FR,Italy,Jordan,27,55,27
HV,Netherlands,France,2,0,2
SQ,Italy,Singapore,1,8,1
W4,Italy,Mexico,0,1,0
W4,Italy,Azerbaijan,6,8,6
U2,United Kingdom,Switzerland,2,0,2
VY,Italy,Portugal,2,8,2
TG,Germany,Thailand,0,3,0
JU,Italy,Malta,0,1,0
DY,Italy,Estonia,0,1,0
5J,Thailand,Philippines,2,1,2
CX,Vietnam,Italy,1,0,1
TK,United Arab Emirates,Republic of Kosovo,1,0,1
OU,Italy,Croatia,0,1,0
